time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,3.75,2.5,3.0,2.5,5.5,0.0,0.0,3.0,1.25,0.0,3.5,0.0,2.25,-0.05,-0.98,0.2,407.96,9.5,21.5,1.25,0.0,1.75,2.0,1.5,2.0,0.0,3.75,1.0,3.25,1.75,0.0,1.25,0.14,0.39,1.33,268.75,0.2,-9.9
0.04,3.75,2.5,2.25,2.5,4.75,0.0,0.0,2.5,1.0,0.0,2.5,0.0,2.0,-0.73,-3.23,2.52,376.47,9.7,26.1,1.25,0.5,0.0,2.0,2.5,1.0,0.0,3.25,1.25,3.0,1.5,0.0,0.5,0.83,1.83,1.02,192.92,1.5,-5.4
0.06,6.25,3.75,2.5,6.5,7.0,0.0,0.0,3.0,1.5,0.5,3.5,0.0,2.25,-0.98,0.27,0.27,416.2,10.7,32.1,0.0,0.0,1.5,0.25,0.0,0.75,0.0,2.25,0.75,3.25,0.0,0.0,0.5,0.39,1.83,0.33,107.6,4.2,-30.6
0.08,6.25,2.75,3.5,6.75,6.25,0.0,0.0,1.75,0.75,0.0,2.5,0.0,2.0,0.14,0.33,1.39,443.06,13.5,40.6,0.25,0.0,1.75,0.0,1.5,0.0,0.0,2.25,0.75,1.0,0.75,0.0,0.5,-1.48,1.77,1.14,49.38,-3.0,-8.5
0.1,7.0,4.0,5.5,10.5,0.0,1.75,0.0,1.75,0.75,0.75,3.5,0.0,2.25,-0.42,0.2,0.89,505.53,16.3,37.5,0.0,0.0,1.5,0.0,0.5,0.25,0.0,1.0,0.75,1.0,0.0,0.0,0.0,-2.11,1.39,0.95,0.0,-5.5,-1.8
0.12,6.75,3.75,6.25,12.5,10.5,5.5,0.0,3.5,0.25,0.0,1.25,0.0,2.0,-0.23,0.14,1.45,653.79,9.4,46.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,2.5,0.0,0.0,0.0,-0.36,1.83,0.83,0.0,10.4,-54.5
0.14,7.75,4.25,8.25,15.0,13.0,7.0,1.75,4.25,2.0,0.0,3.0,0.0,2.25,-0.17,0.14,1.52,912.86,9.7,41.6,1.25,0.75,1.5,1.0,1.75,0.5,0.0,2.0,1.25,2.75,0.25,0.0,0.5,0.33,2.14,0.64,0.0,-3.2,4.5
0.16,7.75,4.0,8.75,14.5,11.0,7.75,4.25,5.75,4.0,2.25,4.5,1.0,2.25,-0.11,0.08,1.08,1202.27,9.1,29.7,1.25,0.75,1.75,0.0,1.75,0.5,0.0,2.25,1.25,1.5,0.75,0.0,0.75,0.2,2.08,0.58,41.59,-4.1,2.9
0.18,7.75,5.0,8.75,15.0,15.0,8.5,5.0,6.75,4.75,3.5,5.5,1.0,3.25,-0.11,0.08,1.02,1473.3,7.5,26.3,0.0,0.0,1.5,0.0,1.5,0.25,0.0,2.25,0.5,1.0,0.75,0.0,0.25,0.02,1.83,1.14,72.56,-0.5,-8.4
0.2,7.5,4.75,8.75,14.5,15.0,8.5,4.75,7.25,4.5,2.0,5.5,1.0,3.75,-0.11,0.08,0.95,1630.35,7.5,26.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.5,1.0,0.0,0.0,0.0,0.33,1.52,1.45,62.43,6.5,-36.5
0.22,7.25,4.5,8.25,14.5,15.0,8.5,4.25,7.0,4.5,2.5,5.25,1.0,3.75,-0.11,0.08,0.95,1711.77,7.1,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.45,1.33,1.39,44.64,9.2,-52.5
0.24,7.25,4.25,7.75,14.5,14.5,8.25,3.75,6.75,4.0,2.0,5.0,1.0,3.25,-0.11,0.08,0.95,1710.64,7.2,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.45,1.14,1.39,16.21,9.2,-52.5
0.26,6.75,4.0,7.25,14.0,14.0,8.0,2.0,6.5,4.0,2.0,4.5,1.0,2.5,-0.11,0.14,0.95,1661.21,7.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.52,0.83,1.39,4.44,9.2,-52.5
0.28,6.5,4.0,6.25,13.0,13.0,8.0,1.25,6.5,3.75,2.25,4.75,1.0,3.0,-0.11,0.14,0.95,1572.88,6.1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,1.0,0.0,0.0,0.0,0.58,0.58,1.33,8.59,9.9,-55.1
0.3,6.25,4.0,6.25,13.0,13.0,8.0,0.5,6.5,3.5,2.75,5.25,1.0,3.25,-0.11,0.14,0.95,1488.39,5.7,23.6,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.64,0.2,1.08,16.15,3.7,-39.5
0.32,6.0,4.0,5.5,13.0,13.0,8.25,0.0,6.75,3.5,4.25,4.75,1.0,3.25,-0.11,0.14,0.95,1431.32,4.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.64,0.02,1.08,15.22,9.2,-52.5
0.34,5.5,4.0,5.0,12.5,13.0,8.5,0.0,7.0,3.25,4.5,4.5,1.0,3.25,-0.11,0.14,0.95,1369.93,3.8,20.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.7,-0.11,0.95,15.23,-2.4,-28.2
0.36,5.5,4.0,4.75,12.0,12.5,8.75,0.0,7.25,3.25,4.5,5.25,1.0,3.75,-0.11,0.14,0.95,1316.14,3.4,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.58,-0.3,0.89,12.07,9.2,-52.5
0.38,5.5,4.0,4.75,11.0,13.0,8.75,0.0,7.5,3.5,4.75,5.25,1.0,4.0,-0.11,0.14,0.95,1275.88,3.0,16.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.52,-0.48,0.83,9.12,2.1,-39.6
0.4,5.5,4.0,4.75,11.0,13.0,8.75,0.0,7.75,3.5,4.75,5.25,1.0,4.25,-0.11,0.14,0.95,1258.81,2.9,15.8,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.0,0.0,0.0,0.45,-0.73,0.89,15.53,4.1,-39.8
0.42,5.5,3.75,4.5,11.0,12.0,9.5,0.0,8.0,3.75,5.5,5.5,1.25,4.25,-0.11,0.14,0.95,1257.31,2.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.27,-1.36,1.02,23.39,8.1,-54.5
0.44,5.5,4.0,4.5,10.5,13.0,9.5,0.0,8.5,3.75,6.0,5.75,1.75,4.25,-0.11,0.14,0.95,1298.79,2.1,11.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.27,-1.67,1.08,29.89,-2.4,-28.2
0.46,5.5,4.0,4.5,10.5,13.0,9.5,0.0,8.5,4.0,6.25,6.0,2.5,4.25,-0.11,0.14,0.95,1334.25,2.1,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.33,-1.86,1.2,29.88,8.1,-54.5
0.48,5.5,4.0,4.5,10.5,13.5,9.5,0.0,8.75,3.75,6.25,6.0,2.5,4.5,-0.11,0.14,0.95,1371.25,2.0,9.8,1.5,0.5,0.0,1.25,0.0,0.0,0.0,0.25,0.75,1.25,0.0,0.0,0.0,0.64,-1.61,1.64,50.78,-11.5,24.0
0.5,5.5,4.0,4.5,10.5,13.5,9.5,0.0,8.75,3.75,6.25,6.0,2.5,4.75,-0.11,0.14,0.95,1399.1,1.9,9.4,3.75,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.2,1.33,-0.05,71.53,-22.7,67.2
0.52,5.5,4.0,4.5,10.5,13.0,9.5,0.0,8.75,3.5,6.25,5.5,1.75,5.0,-0.11,0.14,0.95,1405.17,1.7,10.5,6.0,0.75,0.0,0.25,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.77,0.33,2.39,108.6,-22.7,68.3
