time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.0,1.25,1.0,1.0,4.5,2.75,0.0,4.75,2.25,6.75,5.25,7.5,8.5,-0.11,0.02,0.95,756.28,-1.9,-44.6,2.5,0.25,1.25,0.0,4.25,3.25,0.0,1.75,1.25,1.5,1.75,1.25,0.0,0.45,-0.23,0.7,198.0,-2.0,10.7
0.04,2.0,1.5,1.0,2.25,4.75,2.75,0.0,5.25,2.25,7.75,5.5,8.0,9.25,-0.11,0.08,0.95,804.69,-1.8,-43.0,2.75,0.75,2.75,1.0,3.75,3.25,0.0,1.75,1.25,1.75,2.0,1.0,0.75,0.58,-0.17,0.83,233.27,-5.1,13.4
0.06,2.0,1.75,1.0,2.25,5.25,3.0,0.0,5.75,3.0,8.25,6.0,8.75,9.5,-0.11,0.08,0.95,875.31,-1.7,-42.7,2.0,1.0,2.5,0.0,3.25,3.25,0.0,1.75,1.25,2.0,2.0,1.0,1.0,0.58,-0.05,0.83,252.75,-3.0,5.3
0.08,2.0,1.75,1.0,2.5,5.0,4.0,0.0,6.0,3.25,7.75,6.5,8.75,10.5,-0.11,0.08,0.95,948.63,-1.9,-42.6,2.0,1.0,2.75,0.0,3.25,3.25,0.0,1.75,1.25,2.0,2.0,1.0,1.0,0.64,0.14,0.83,271.98,-3.4,5.9
0.1,0.75,0.75,1.0,1.75,5.25,2.75,0.0,6.75,3.0,8.0,7.25,8.25,9.25,-0.11,0.08,0.95,975.85,-2.8,-49.2,2.0,1.0,2.75,0.0,3.25,2.75,0.0,1.75,1.25,1.5,1.75,1.0,1.0,0.7,0.27,0.89,277.4,-4.4,8.3
0.12,2.0,2.0,0.0,4.0,6.25,3.5,0.0,6.75,4.0,9.25,7.25,9.5,10.5,-0.11,0.08,0.95,1039.63,-2.0,-41.5,1.25,1.0,2.75,0.0,3.25,2.75,0.0,1.75,1.25,1.5,1.25,1.0,1.0,0.83,0.39,0.95,275.67,-3.1,7.1
0.14,1.0,1.25,1.0,3.75,6.0,3.5,0.25,6.75,4.0,8.0,7.0,8.75,10.5,-0.11,0.08,0.95,1053.72,-2.0,-42.8,2.0,0.5,2.75,1.25,3.25,3.0,0.0,1.75,1.25,1.75,0.75,1.0,1.0,0.89,0.52,0.95,281.01,-4.1,12.3
0.16,1.25,2.0,2.25,3.75,6.0,5.0,0.25,7.5,4.25,10.0,8.0,9.5,11.0,-0.11,0.08,0.95,1129.65,-1.7,-39.9,2.0,0.75,2.75,1.5,3.25,2.75,0.0,1.75,1.25,1.5,1.0,1.25,1.0,0.89,0.7,1.08,284.21,-5.1,12.3
0.18,1.25,1.75,0.0,3.75,6.0,5.0,0.0,7.5,4.5,10.0,8.5,9.5,11.5,-0.11,0.08,0.95,1179.2,-3.1,-44.6,2.0,0.75,2.75,1.75,3.25,2.0,0.0,1.75,1.25,1.75,0.75,1.0,1.0,0.83,0.7,1.2,284.12,-5.8,13.6
0.2,1.25,1.75,1.0,4.5,6.0,5.0,0.0,7.75,4.75,10.0,8.0,9.5,11.0,-0.11,0.08,0.95,1235.04,-2.3,-41.2,0.75,1.0,2.75,1.25,3.25,2.75,0.0,1.5,1.25,1.5,1.5,1.0,1.0,0.83,0.77,1.39,278.84,-3.6,7.9
