time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.25,0.5,0.5,0.25,1.75,0.75,0.0,0.25,1.5,1.5,2.5,3.75,5.25,-0.05,0.02,0.89,235.58,1.2,-51.1,1.0,0.75,0.25,1.25,0.25,0.0,0.0,1.5,1.5,0.0,1.5,0.0,0.0,0.45,0.33,1.27,113.23,-10.3,6.2
0.04,1.25,0.0,0.75,1.25,5.0,3.0,0.0,1.75,2.25,4.75,3.5,6.0,5.25,0.52,0.95,2.27,340.82,-1.4,-38.8,1.25,1.75,1.25,3.25,2.25,1.25,0.75,1.5,1.75,1.75,2.75,0.75,0.75,0.77,-0.36,1.27,99.05,-6.7,6.3
0.06,1.25,1.25,1.0,1.25,5.5,3.0,0.0,3.75,2.25,6.5,5.25,6.5,7.0,0.02,0.02,1.14,485.51,-2.0,-39.5,1.0,0.25,1.5,1.25,2.25,1.0,0.75,1.75,1.75,1.5,2.75,0.5,0.75,1.14,-0.86,1.39,86.77,-5.3,-7.1
0.08,1.25,1.25,0.75,1.5,5.5,3.0,0.0,4.25,2.25,3.75,4.75,6.25,7.0,-0.11,0.08,1.02,606.32,-1.6,-36.4,0.0,0.25,0.0,1.25,0.0,0.5,0.75,1.5,1.5,0.0,2.75,0.0,0.75,0.77,-0.23,1.33,71.85,-4.2,-31.0
0.1,1.25,1.25,0.75,2.5,4.75,3.0,0.0,3.5,2.25,5.5,4.75,6.0,6.25,-0.11,0.02,0.89,679.46,-1.2,-35.7,0.0,0.25,0.0,1.25,0.0,0.5,0.75,1.25,1.5,1.0,1.5,0.0,0.0,0.45,-0.17,0.7,43.57,-3.1,-21.5
0.12,1.25,1.25,0.75,2.5,5.25,3.0,0.0,2.25,2.5,5.75,4.75,6.25,6.5,-0.11,0.02,0.95,708.51,-0.8,-35.5,1.0,1.5,0.0,1.25,2.25,3.0,1.0,1.5,1.75,1.5,2.75,1.0,0.75,0.45,-0.11,0.58,86.15,-0.8,-3.3
0.14,1.25,1.25,0.75,2.5,5.75,3.25,0.0,3.5,2.0,6.5,4.75,6.75,7.0,-0.11,0.08,0.89,733.68,-1.8,-36.4,1.25,1.5,1.75,1.5,2.25,3.25,1.0,1.5,1.75,2.25,2.75,0.75,0.75,0.39,-0.17,0.7,150.75,-3.5,2.8
0.16,1.0,0.25,1.0,1.0,5.75,3.75,0.5,4.5,3.25,6.5,6.0,7.5,8.0,-0.11,0.02,0.95,774.17,-2.5,-45.0,0.0,0.0,0.75,0.5,0.0,2.5,0.5,1.5,1.5,1.5,2.0,0.0,0.0,0.27,-0.11,0.89,165.79,1.6,-20.4
0.18,1.25,1.25,1.0,0.5,5.75,4.25,0.5,5.5,3.25,7.25,6.25,7.75,8.0,-0.05,0.02,0.95,840.93,-2.7,-42.7,0.0,0.0,0.75,0.0,0.0,0.0,0.75,1.5,1.25,0.25,1.5,0.0,0.0,0.2,0.02,0.89,144.74,-7.6,-31.8
0.2,1.75,1.5,1.0,2.5,5.75,4.25,0.75,6.0,3.75,8.25,6.75,8.5,8.0,-0.05,0.02,0.95,918.38,-1.5,-38.8,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.5,1.25,0.5,1.5,0.0,0.0,0.14,0.14,0.89,107.29,-4.6,-39.5
0.22,1.25,1.5,1.0,1.75,5.75,4.25,0.75,6.5,4.0,8.5,7.5,8.5,8.75,-0.05,0.02,0.95,980.71,-2.2,-42.7,0.0,0.0,0.5,0.0,0.0,0.5,0.75,1.5,1.25,0.25,1.5,0.0,0.0,0.2,0.2,1.02,76.47,-3.8,-30.6
0.24,1.25,1.25,0.75,1.0,5.5,5.0,1.0,6.75,3.75,8.75,7.5,8.75,9.75,-0.11,0.02,0.95,1026.87,-3.2,-46.0,0.0,0.0,1.25,0.0,0.0,0.5,0.5,1.5,1.25,0.0,1.5,0.0,0.0,0.2,0.27,1.14,63.04,-8.3,-18.4
0.26,1.25,1.5,1.0,1.0,5.75,5.0,0.75,7.25,4.0,9.0,7.75,9.0,9.75,-0.11,0.02,0.95,1064.39,-3.0,-45.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.25,1.25,0.0,1.5,0.0,0.0,0.27,0.39,1.2,62.39,-5.1,-29.3
0.28,1.0,1.5,1.0,1.0,5.75,5.25,0.75,7.25,4.25,9.0,8.0,9.25,9.75,-0.11,0.02,0.95,1081.95,-3.0,-45.6,0.0,0.0,0.75,0.25,0.0,0.5,1.0,1.5,1.25,0.0,2.75,0.0,0.75,0.27,0.52,1.33,69.29,-5.7,-36.8
0.3,1.0,1.5,1.0,2.5,5.75,5.5,1.25,7.25,4.5,9.5,8.0,9.25,9.75,-0.11,0.02,0.95,1115.37,-2.6,-42.8,0.0,0.0,0.5,0.5,0.0,1.0,0.5,1.25,1.25,0.0,1.5,0.0,0.0,0.27,0.58,1.45,74.82,-3.9,-17.0
0.32,1.0,1.5,1.0,1.75,4.75,5.75,1.25,7.5,4.75,9.25,8.25,9.0,9.75,-0.11,0.02,0.95,1138.18,-2.8,-45.1,0.0,0.0,0.5,0.25,0.0,1.0,0.5,1.25,1.25,0.0,1.5,0.0,0.0,0.33,0.58,1.45,78.82,-3.4,-20.4
0.34,0.5,0.75,1.25,1.5,5.75,6.0,1.25,7.75,4.75,9.0,8.0,8.5,9.75,-0.11,0.02,0.95,1139.66,-3.4,-45.1,0.0,0.0,0.5,0.75,0.0,1.0,0.5,1.5,1.25,0.0,1.5,0.0,0.0,0.39,0.7,1.52,75.61,-3.7,-14.9
0.36,0.25,0.0,1.0,2.5,6.0,6.0,1.5,7.5,4.75,9.0,7.5,8.5,8.75,-0.11,0.02,0.95,1111.42,-3.4,-44.3,0.0,0.0,0.5,1.0,0.0,0.5,0.75,1.5,1.25,0.0,1.5,0.0,0.0,0.33,0.89,1.58,73.24,-6.7,-14.8
0.38,0.25,1.0,1.25,2.25,6.25,6.0,1.5,7.25,5.0,8.75,7.5,7.75,8.5,-0.11,0.02,0.95,1074.14,-3.0,-40.3,1.0,0.0,0.5,1.25,0.0,1.0,0.75,1.5,1.75,1.25,1.5,0.75,0.0,0.14,1.14,1.64,102.97,-5.9,-15.8
0.4,0.0,0.25,1.75,4.0,6.75,6.0,1.75,7.25,5.25,8.0,7.5,7.75,8.0,-0.11,0.02,0.95,1042.19,-2.0,-36.9,0.0,0.0,1.5,0.5,2.25,0.5,0.75,1.5,1.25,0.0,2.5,0.0,0.0,-0.17,1.52,1.77,136.71,-7.1,0.1
