time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,6.25,1.75,2.0,5.0,3.5,0.0,0.0,1.75,1.25,0.0,2.25,0.0,1.5,-0.3,0.52,2.02,363.0,14.4,36.8,0.0,0.0,0.0,0.5,0.25,1.25,0.0,3.75,0.5,1.5,0.5,0.0,2.0,0.27,0.7,1.33,200.2,11.9,-44.2
0.04,7.5,3.5,4.25,8.0,3.75,0.25,0.0,1.5,1.5,0.0,2.25,0.0,1.5,-0.05,0.39,1.64,433.68,16.6,45.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.5,0.5,0.0,0.0,1.0,0.27,3.45,0.33,86.42,13.4,-51.4
0.06,0.0,3.25,7.25,10.0,8.0,3.0,0.0,1.0,1.25,0.75,2.5,1.0,2.25,-0.11,0.08,1.52,548.3,9.5,30.7,0.75,0.0,0.5,0.0,1.25,1.25,0.0,2.0,1.0,3.25,0.0,0.25,0.25,-0.42,2.27,1.08,33.2,5.8,-18.8
0.08,7.5,3.5,7.75,10.5,8.0,5.0,4.25,3.0,2.25,2.0,2.5,0.75,2.5,-0.05,0.14,2.2,763.36,11.1,33.7,1.25,1.0,1.75,1.75,1.5,2.0,0.0,2.25,0.5,2.25,0.0,0.25,1.5,-1.48,1.7,0.95,49.65,-1.1,7.1
0.1,6.5,3.75,8.5,9.25,8.25,5.75,6.5,6.0,6.25,6.25,6.25,5.25,4.75,0.02,0.08,1.27,1083.65,7.7,4.2,1.25,1.25,1.75,1.25,1.75,0.75,0.0,2.25,0.5,2.25,0.0,0.25,1.25,-0.98,1.77,0.95,86.44,-2.9,7.7
0.12,6.5,3.5,8.0,8.75,8.25,5.75,6.75,7.25,6.5,6.5,8.5,6.0,6.0,-0.05,-0.17,1.14,1366.43,6.8,-2.3,1.0,0.75,1.75,1.5,1.75,0.0,0.0,2.25,0.5,2.25,0.75,0.25,1.25,-0.23,1.89,0.83,117.31,-3.9,-1.5
0.14,6.0,3.5,8.25,9.0,6.5,7.0,6.75,7.5,6.25,6.25,8.5,5.5,6.0,-0.05,0.02,1.02,1507.75,6.6,-2.5,1.5,1.0,1.75,0.25,1.75,1.75,0.0,2.25,0.0,2.25,0.25,0.25,1.0,-0.11,1.77,0.83,135.76,-0.6,7.9
0.16,6.0,3.5,7.75,9.5,8.5,7.0,6.25,7.5,6.25,6.25,8.25,5.75,6.0,-0.11,0.08,0.95,1607.39,6.1,-1.2,1.25,0.75,2.0,1.25,1.75,0.5,0.0,2.0,0.5,2.25,0.0,0.25,1.0,-0.17,1.39,1.08,147.73,-4.3,7.9
0.18,5.75,3.5,8.0,8.25,8.25,6.5,6.0,7.25,6.25,6.25,8.5,6.5,6.25,-0.11,0.08,0.95,1644.2,6.2,-4.0,1.25,0.5,1.75,0.0,1.5,0.25,0.0,2.0,0.75,2.25,0.0,0.25,1.0,-0.11,1.2,1.2,151.71,-2.8,-3.4
0.2,5.25,3.5,7.25,7.0,8.25,5.75,5.5,7.0,6.0,6.25,8.5,6.5,6.75,-0.05,0.08,0.95,1626.89,5.7,-7.1,0.0,0.0,2.0,0.0,1.75,0.0,0.0,0.75,0.5,0.5,0.0,0.25,0.25,0.02,1.08,1.33,135.13,-8.9,14.6
0.22,3.5,2.5,5.75,6.5,6.75,4.0,4.5,6.75,5.25,5.5,7.25,5.5,6.5,-0.05,0.08,0.95,1518.94,4.9,-11.6,1.5,0.0,1.75,0.0,1.5,0.25,0.0,0.75,0.5,2.25,0.0,0.25,0.25,0.2,0.83,1.39,134.21,-6.9,8.0
0.24,2.75,2.0,5.0,6.0,6.25,3.75,3.0,6.75,5.0,5.5,7.75,5.5,6.25,-0.05,0.08,0.95,1373.28,4.0,-16.3,0.0,0.0,1.25,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.33,0.58,1.45,99.52,-15.0,9.6
0.26,2.5,2.0,4.25,5.5,4.25,3.5,0.5,5.75,4.5,5.25,7.0,5.75,6.0,-0.05,0.08,0.95,1146.31,3.5,-20.8,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.25,0.52,0.33,1.27,70.51,-11.5,-2.6
0.28,2.75,3.0,4.25,6.0,6.5,4.0,0.5,5.75,4.75,6.0,6.75,6.75,7.0,-0.05,0.08,0.95,1018.67,3.0,-17.8,0.0,0.0,1.25,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.25,0.64,0.27,1.08,39.38,-12.5,6.3
0.3,2.0,1.75,4.25,5.75,6.5,4.0,0.5,6.25,4.25,5.25,7.5,6.5,6.75,-0.11,0.08,0.95,918.35,2.5,-21.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.25,0.7,0.08,1.02,19.15,-9.3,-8.6
0.32,2.75,2.75,3.25,5.75,6.5,3.75,0.5,6.25,4.5,7.0,7.25,7.25,7.5,-0.11,0.08,0.95,893.72,2.0,-22.7,0.25,0.0,1.25,0.0,0.25,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.25,0.95,-0.05,0.95,10.06,-14.0,9.4
0.34,2.75,3.25,4.25,5.5,6.5,3.75,0.25,6.25,4.5,7.5,8.0,8.0,8.75,-0.11,0.08,0.95,910.68,2.2,-24.4,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.95,-0.11,0.89,12.29,-14.0,0.8
0.36,2.75,3.25,4.25,5.5,6.5,3.75,0.0,7.0,4.5,8.0,8.75,8.5,9.0,-0.11,0.08,0.95,975.96,1.9,-26.4,0.0,0.0,1.25,0.0,0.25,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.25,0.83,-0.23,0.83,18.08,-10.3,-3.1
0.38,2.75,3.25,4.25,5.25,6.5,4.0,0.0,6.75,4.75,8.75,8.0,8.0,8.75,-0.11,0.08,0.95,1027.79,1.6,-25.7,0.75,0.0,1.25,0.0,0.25,0.0,0.0,0.5,0.25,0.75,0.0,0.0,0.25,0.83,-0.48,0.58,26.86,-12.9,12.0
0.4,2.5,2.0,4.25,4.5,4.75,3.0,0.0,6.5,4.75,8.75,8.0,9.25,8.75,-0.11,0.08,0.95,1046.59,1.8,-34.1,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.89,-0.98,0.39,30.1,-14.2,4.6
0.42,2.75,3.5,3.75,5.0,6.5,4.0,0.0,7.0,5.0,8.75,9.0,9.25,10.5,-0.11,0.08,0.95,1114.97,1.2,-30.2,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,1.02,-1.23,0.39,34.06,-14.2,4.6
0.44,2.5,3.25,3.75,4.75,6.5,4.0,0.0,7.5,4.75,9.25,9.0,9.25,10.5,-0.11,0.08,0.95,1177.6,0.7,-31.7,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.95,-1.48,4.08,30.85,-29.6,32.5
0.46,2.75,2.75,3.75,4.75,6.5,3.5,0.0,7.25,4.5,9.0,9.25,9.25,10.5,-0.11,0.08,0.95,1236.4,1.0,-32.5,2.5,0.5,1.25,1.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.58,-2.55,1.95,54.81,-24.1,68.9
0.48,2.5,2.75,2.25,4.75,6.0,3.75,0.0,7.0,4.5,8.75,9.0,9.25,10.5,-0.11,0.08,0.95,1241.13,0.2,-35.1,7.0,1.0,2.75,3.0,0.0,0.0,0.0,1.0,0.25,0.5,0.75,0.0,0.75,1.89,0.89,0.95,137.11,-22.6,51.8
0.5,3.5,3.5,4.25,5.5,6.5,4.0,0.0,7.75,4.5,9.5,9.25,9.0,9.75,-0.11,0.08,0.95,1266.02,1.6,-27.4,7.5,1.25,4.25,6.75,3.0,0.0,0.0,0.75,0.25,1.0,0.0,0.25,0.75,-0.86,0.33,1.64,246.57,-19.2,55.2
0.52,2.75,3.0,4.25,4.75,6.5,3.5,0.0,7.0,4.0,8.75,8.75,8.75,9.75,-0.11,0.08,0.95,1228.59,1.4,-29.6,8.0,3.0,7.0,11.0,7.0,6.25,0.0,0.5,0.5,1.25,0.0,0.25,0.75,-0.05,0.14,1.95,439.63,-12.5,54.4
0.54,1.0,2.0,2.25,2.5,3.75,1.5,0.0,6.5,3.25,8.75,8.25,8.75,9.5,-0.05,0.08,1.02,1125.81,-0.5,-47.7,9.5,2.5,9.0,12.0,9.5,6.75,4.75,1.5,0.5,2.5,0.0,0.5,0.0,0.02,0.14,1.7,730.45,-12.9,51.1
0.56,1.5,1.75,1.75,2.0,4.75,1.5,0.0,6.25,3.0,8.75,8.0,8.75,9.75,-0.05,0.08,1.02,1020.14,-0.9,-47.4,9.75,3.5,9.5,12.0,9.75,7.25,6.75,3.75,2.5,3.75,0.75,1.0,1.75,0.14,0.02,1.14,1076.24,-10.9,37.3
0.58,1.75,1.75,1.75,2.25,3.0,1.25,0.0,6.0,2.75,8.5,7.75,8.75,9.75,-0.05,0.08,1.08,918.53,-0.5,-50.1,9.75,3.75,9.75,11.5,9.5,7.25,7.5,5.0,3.75,4.25,3.25,2.0,2.25,0.08,0.14,1.08,1363.77,-10.3,27.7
0.6,2.5,2.5,1.75,0.0,3.0,1.0,0.0,5.25,2.5,8.0,7.25,9.0,10.5,-0.11,0.08,1.2,845.11,-0.4,-52.0,9.5,3.25,9.75,11.5,9.5,7.25,8.0,5.75,3.75,4.5,4.0,2.0,3.0,0.02,0.08,1.02,1524.56,-9.7,23.8
0.62,1.75,2.0,1.75,0.0,3.0,1.75,0.0,5.25,2.25,8.0,6.75,8.5,9.5,-0.17,0.14,1.52,782.22,-1.4,-52.5,9.0,3.0,9.75,11.0,9.5,7.0,7.75,5.5,3.5,4.0,3.25,2.0,2.5,0.02,0.14,0.95,1586.12,-10.0,25.8
0.64,1.5,2.0,2.75,3.0,5.5,1.0,0.0,3.5,2.25,6.5,5.75,7.0,9.0,-0.23,0.27,1.77,729.22,1.1,-36.3,9.0,3.0,9.75,10.5,9.5,6.75,7.0,5.0,3.0,4.0,3.0,1.75,2.25,0.02,0.14,0.95,1583.04,-10.2,27.7
0.66,1.75,1.75,1.75,2.25,3.75,0.0,0.0,3.25,2.0,0.0,4.75,6.5,6.75,-0.3,0.33,1.64,585.03,4.4,-34.2,8.5,2.75,9.25,9.75,8.5,6.75,7.0,4.75,3.0,3.75,2.5,1.75,2.25,0.02,0.14,0.89,1522.24,-10.1,27.2
0.68,2.25,1.75,3.25,4.5,3.5,0.0,0.0,3.75,2.0,2.25,4.5,4.5,6.0,-0.17,0.33,1.39,498.89,5.6,-20.8,8.0,2.25,9.0,8.75,8.5,6.25,6.5,4.75,2.5,3.75,2.75,1.75,2.0,0.02,0.14,0.89,1429.7,-9.9,26.1
0.7,1.25,1.75,1.75,2.25,2.5,0.0,0.0,2.5,1.75,0.0,3.25,1.25,5.25,0.14,0.52,1.2,365.15,4.7,-18.1,7.25,2.0,8.5,8.5,8.25,6.0,6.0,4.25,2.5,4.0,2.75,2.0,2.25,0.02,0.14,0.89,1321.48,-9.5,23.4
0.72,1.75,2.0,1.75,2.5,1.25,0.0,0.0,1.75,1.5,0.0,2.75,1.0,2.25,1.08,2.7,-0.3,276.5,9.9,0.7,6.0,2.0,8.25,7.0,7.25,6.0,5.75,4.5,2.5,4.0,3.0,2.0,2.25,0.02,0.14,0.95,1167.16,-8.7,19.6
0.74,1.5,1.75,1.75,2.0,3.0,0.0,0.0,1.75,1.5,0.0,2.5,0.25,3.0,1.2,2.08,1.33,212.54,7.1,2.9,5.5,1.75,7.5,6.5,7.0,5.75,5.0,4.75,2.5,4.5,3.0,2.0,3.0,0.02,0.14,0.89,1025.86,-7.5,14.6
0.76,1.25,1.75,1.75,2.0,3.0,1.25,0.0,1.75,2.0,1.25,2.5,1.25,2.25,0.77,1.14,1.33,199.06,4.9,-2.7,4.25,1.5,7.25,6.25,7.0,6.0,4.25,5.0,2.5,5.25,3.25,3.0,3.75,0.02,0.14,0.95,918.33,-5.8,6.6
0.78,2.5,1.75,3.0,4.0,3.5,1.0,0.0,2.75,2.0,0.75,4.0,1.25,3.5,0.2,1.2,0.83,236.54,7.4,0.7,3.75,1.5,6.25,5.5,7.0,6.0,2.75,5.0,2.75,6.0,4.0,3.25,4.0,0.02,0.14,0.95,850.65,-4.2,0.5
0.8,2.75,2.0,2.75,3.25,2.25,0.75,0.0,2.5,2.25,0.0,3.75,1.25,3.5,0.2,1.2,0.95,264.22,8.9,0.0,3.25,1.75,6.0,4.5,7.0,6.25,3.0,5.5,3.0,6.0,5.0,4.5,5.25,0.02,0.14,0.95,829.48,-3.2,-7.1
0.82,2.5,2.0,3.0,4.5,3.0,1.5,0.0,2.75,2.0,1.0,3.75,1.25,3.5,0.52,1.08,1.33,307.17,7.2,2.0,3.75,1.0,6.0,4.0,6.75,6.25,3.25,6.0,3.0,7.0,5.0,4.5,6.25,0.02,0.14,0.95,839.0,-2.6,-11.5
0.84,2.5,2.5,3.0,4.0,3.5,1.0,0.0,2.75,1.75,1.0,3.25,1.25,3.25,0.33,0.95,1.52,336.74,7.4,5.7,3.0,1.5,4.25,5.0,6.5,6.25,2.75,6.25,3.0,7.25,5.75,5.5,6.25,0.02,0.14,0.95,866.41,-1.5,-15.8
0.86,2.5,2.25,3.25,4.5,3.75,1.0,0.0,2.75,2.0,0.0,3.5,1.0,3.25,0.02,0.77,1.58,366.49,8.5,9.3,2.5,1.0,4.25,5.0,6.5,6.0,2.5,6.5,3.0,7.5,6.0,6.0,7.5,0.02,0.14,0.95,898.42,-0.8,-21.0
