time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.0,0.0,1.75,1.25,2.5,1.0,0.0,0.25,0.75,0.5,0.75,0.5,0.25,0.52,1.14,0.45,192.13,9.0,23.0,10.5,4.75,11.5,15.5,12.0,0.0,1.75,1.0,1.0,0.0,1.5,0.75,0.0,0.02,0.33,1.14,1073.98,-18.4,58.4
0.04,0.75,0.0,2.0,0.75,2.5,0.0,0.0,0.0,0.75,1.75,1.25,2.0,0.5,0.02,-0.42,0.27,189.46,8.9,-10.4,10.5,4.5,11.5,14.0,11.0,0.0,0.5,1.25,1.0,0.5,2.0,0.75,1.0,0.14,0.39,0.95,1037.2,-17.7,53.2
0.06,0.25,0.0,1.5,1.0,2.5,1.0,0.0,0.0,1.0,4.25,1.75,3.5,4.25,0.14,-0.36,0.58,224.83,-0.5,-45.9,10.5,4.5,9.5,11.0,8.25,0.0,0.0,1.0,1.0,1.75,1.25,0.75,0.75,0.14,0.52,1.39,946.23,-17.7,52.6
0.08,0.75,0.5,0.5,0.25,0.0,2.5,1.5,3.25,2.0,6.0,5.75,6.75,6.5,0.2,1.08,1.08,315.5,-2.0,-64.7,9.5,3.5,8.75,9.0,6.75,0.0,0.0,1.0,1.0,0.25,1.25,0.0,0.5,0.2,0.7,1.83,809.9,-19.5,58.4
0.1,0.5,0.0,1.75,2.0,2.5,2.5,0.0,4.0,2.0,4.25,5.75,6.75,6.5,0.02,0.02,1.02,437.26,-0.6,-49.8,8.25,2.75,5.25,7.25,1.0,2.5,0.0,0.25,1.0,1.75,1.0,0.75,0.25,0.45,0.95,2.08,613.58,-18.0,49.4
0.12,1.0,0.75,2.0,1.0,2.5,3.5,0.0,4.0,2.0,5.25,5.25,6.5,6.5,-0.11,0.02,0.89,558.88,-1.2,-45.3,5.75,1.5,5.25,5.5,2.75,0.5,0.0,0.25,0.75,0.25,1.75,0.0,0.5,0.27,0.7,1.89,425.95,-20.0,51.0
0.14,1.0,0.5,2.0,2.0,2.5,3.75,2.0,4.0,2.0,6.0,5.5,6.75,6.5,-0.11,0.08,0.89,649.19,-0.3,-42.7,4.0,0.75,1.5,3.25,1.5,2.75,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.14,0.45,1.64,275.13,-12.9,56.4
0.16,0.25,0.5,2.0,2.0,2.5,3.25,2.0,4.25,2.25,7.25,6.0,7.5,7.25,-0.11,0.08,0.95,721.61,-1.0,-49.0,1.75,0.0,1.25,2.25,1.5,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.45,0.08,1.58,150.39,-18.2,51.4
0.18,0.25,0.5,2.0,1.75,2.5,3.25,2.5,4.25,2.75,7.25,6.75,8.0,7.5,-0.11,0.08,0.95,778.87,-0.6,-50.4,0.5,0.25,1.0,1.75,4.5,0.75,0.25,0.0,0.75,0.5,0.75,0.0,0.0,0.64,-0.61,1.45,67.21,-6.0,36.6
0.2,1.0,0.25,2.0,0.25,3.0,3.75,2.5,5.5,3.0,7.5,7.0,8.25,8.25,-0.05,0.08,0.95,845.66,-1.5,-51.6,0.5,0.0,1.25,1.25,1.0,1.0,0.5,0.0,0.25,0.5,0.75,0.0,0.0,0.89,-1.3,1.45,0.0,-10.6,28.8
