time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,1.0,1.25,0.75,4.25,2.5,0.0,4.0,1.25,5.75,5.0,6.0,6.25,-0.05,0.02,0.95,592.38,-2.4,-43.9,5.75,1.5,1.5,3.0,0.5,2.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.08,0.58,1.45,347.33,-18.8,62.1
0.04,0.25,1.0,2.25,0.5,4.25,2.5,1.0,4.0,1.25,5.25,4.5,6.0,6.25,-0.11,0.02,0.89,636.56,-1.4,-41.8,2.25,0.5,2.5,2.0,0.0,2.75,0.0,0.0,0.75,0.25,0.0,0.25,0.0,0.39,0.39,1.39,216.75,-14.6,49.3
0.06,0.25,1.0,1.75,0.75,4.25,3.25,1.0,4.0,1.5,5.75,4.5,6.5,6.25,-0.11,0.08,0.89,652.63,-2.2,-42.4,1.25,1.25,1.25,2.5,0.5,3.0,0.0,0.0,1.0,1.5,0.25,0.5,0.0,0.58,0.08,1.52,110.96,-6.1,28.8
0.08,0.5,1.0,2.0,1.0,4.25,3.5,1.0,4.25,1.75,6.75,5.25,7.0,6.5,-0.11,0.08,0.89,681.9,-1.8,-42.4,0.75,0.5,1.5,0.5,1.0,0.5,0.0,0.0,0.75,0.5,0.25,0.0,0.25,0.7,-0.36,0.77,19.39,-12.7,31.4
0.1,0.25,1.0,2.25,0.0,4.25,3.5,1.25,5.25,2.0,7.25,6.0,7.75,7.25,-0.11,0.08,0.95,737.49,-2.3,-47.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.83,-0.55,1.77,0.0,-9.0,34.4
0.12,0.25,1.0,2.5,0.75,4.25,3.5,1.25,5.5,2.0,8.0,7.0,8.25,8.25,-0.11,0.08,0.95,816.64,-1.9,-48.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.25,0.5,0.5,0.0,0.0,0.0,0.52,-0.17,0.89,0.0,-2.0,17.9
0.14,0.25,1.0,2.25,1.75,4.25,3.5,1.25,6.25,2.5,8.5,7.25,9.0,9.0,-0.11,0.08,0.95,903.82,-1.9,-48.4,0.5,0.25,0.0,0.5,1.25,2.5,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.52,-0.17,0.52,0.0,5.3,32.0
0.16,0.25,0.5,2.25,1.5,4.25,4.0,1.25,6.25,3.0,9.5,8.0,9.0,9.75,-0.11,0.02,0.95,981.57,-2.4,-51.0,0.0,0.25,0.5,0.5,0.5,2.75,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.52,-0.23,0.83,0.0,6.5,30.5
0.18,0.25,0.75,1.75,2.0,3.75,4.0,1.25,7.0,3.0,9.5,8.25,9.25,10.0,-0.11,0.02,0.95,1028.01,-2.6,-51.8,0.5,0.25,0.5,0.5,0.5,2.5,0.25,0.0,0.5,0.5,0.25,0.0,0.0,0.39,-0.3,1.02,0.0,0.4,28.4
0.2,0.5,1.0,3.0,2.5,4.25,4.5,0.0,7.25,3.5,9.5,8.5,9.25,10.0,-0.11,0.08,0.95,1068.17,-1.8,-46.6,1.0,0.5,0.0,0.5,0.5,3.5,0.25,0.0,1.0,2.25,0.0,0.75,0.0,0.27,-0.11,1.02,18.11,4.2,2.9
0.22,0.75,1.0,3.0,2.0,4.25,5.0,0.5,7.25,3.75,9.5,8.5,9.25,10.0,-0.11,0.08,0.95,1101.33,-1.8,-46.0,1.0,0.5,2.5,0.5,3.0,2.75,0.0,0.25,0.5,0.5,1.5,0.75,0.0,0.27,0.14,0.89,91.71,-6.5,24.6
0.24,0.75,1.0,3.0,2.75,4.5,5.5,1.75,7.25,3.75,9.5,8.25,9.0,9.0,-0.11,0.02,0.95,1132.24,-1.3,-41.7,0.25,0.0,0.0,0.0,1.0,2.75,0.0,0.0,0.25,0.5,1.25,0.0,0.5,0.39,0.2,1.02,111.03,8.3,-3.3
0.26,0.75,1.0,3.0,2.75,5.0,5.5,3.0,7.5,4.0,8.5,8.0,8.5,8.75,-0.11,0.02,0.95,1139.68,-0.9,-38.8,0.0,0.0,0.0,0.0,0.5,3.25,0.0,0.0,1.0,2.0,0.25,0.75,0.0,0.45,0.33,1.08,129.44,10.7,-20.1
0.28,0.25,1.0,3.0,3.75,4.75,5.75,2.5,7.25,3.75,8.5,7.5,8.25,8.25,-0.11,0.08,0.95,1116.91,-1.1,-37.5,0.0,0.0,2.25,0.0,2.25,2.0,0.0,0.25,0.25,0.5,0.0,0.0,0.25,0.52,0.45,1.14,126.56,-3.0,32.2
0.3,0.0,1.0,3.0,3.75,5.75,5.75,2.5,7.25,3.75,8.25,7.0,7.5,7.5,-0.11,0.08,0.95,1070.41,-1.2,-34.1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25,0.52,0.58,1.39,107.04,12.3,7.5
0.32,0.0,1.0,3.0,4.0,6.5,6.25,3.0,7.25,4.25,7.5,7.0,7.0,7.0,-0.11,0.08,0.95,1024.91,-0.9,-30.1,1.0,0.0,0.0,0.0,0.25,2.75,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.52,0.7,1.58,96.1,6.1,25.0
0.34,0.75,1.0,3.25,5.5,6.75,6.75,3.25,7.25,4.25,7.25,6.25,6.75,6.5,-0.11,0.08,0.95,1000.1,-0.1,-23.6,1.0,0.75,0.0,0.0,0.25,2.75,0.0,0.0,0.25,0.5,0.25,0.0,0.25,0.52,0.77,1.7,91.71,4.0,30.5
0.36,1.75,1.0,4.0,5.5,6.75,7.0,3.5,7.25,4.25,6.25,5.75,6.0,5.5,-0.11,0.08,0.95,982.1,1.1,-16.9,0.0,0.0,0.5,0.0,0.25,2.5,0.0,0.0,0.25,0.5,1.0,0.0,0.25,0.58,0.95,1.89,84.41,6.4,-4.1
0.38,2.0,1.25,4.75,4.75,7.75,7.25,3.75,7.25,4.25,6.0,5.5,5.25,4.5,-0.11,0.08,0.95,975.11,1.6,-11.4,0.0,0.0,0.0,0.0,0.25,2.0,0.0,0.0,0.25,0.5,0.5,0.0,0.25,0.64,1.39,1.83,68.19,12.9,-8.8
0.4,1.25,1.0,5.25,6.5,8.5,7.5,4.25,7.25,4.25,5.75,5.25,5.0,4.25,-0.05,0.08,0.95,985.96,1.9,-8.0,1.0,1.25,0.0,0.0,0.25,3.0,0.0,0.0,1.0,2.0,1.5,0.75,1.0,0.45,1.7,1.14,97.85,2.4,-14.0
0.42,2.0,1.25,5.25,8.75,8.75,7.75,3.75,7.0,4.25,4.75,4.25,3.75,3.0,-0.05,0.08,0.95,998.09,3.0,2.5,0.0,0.0,2.75,0.75,1.0,3.0,0.5,0.0,1.0,2.25,0.25,0.75,0.25,-0.36,2.33,1.64,128.79,-3.5,3.7
0.44,3.0,1.25,5.5,9.25,9.5,8.0,5.0,6.5,3.75,4.5,4.0,3.25,2.5,-0.05,0.08,0.95,1020.17,4.1,8.5,1.0,0.0,1.75,0.5,1.25,3.0,0.25,0.0,0.25,0.5,1.5,0.75,0.25,-1.11,2.58,1.14,152.46,-5.4,13.0
0.46,4.0,2.25,6.5,11.5,10.5,8.25,5.5,6.25,3.5,4.25,3.0,2.25,1.5,-0.11,0.08,0.95,1074.91,5.7,19.9,1.5,0.25,2.75,0.0,1.25,2.0,0.5,0.0,1.0,2.0,1.5,0.75,1.0,-1.61,3.33,0.27,181.32,-7.6,-0.7
0.48,4.0,2.5,7.25,13.5,12.5,8.5,4.75,6.0,2.75,3.0,2.75,2.25,1.5,-0.11,0.08,0.95,1153.47,6.3,25.7,1.0,1.0,0.0,1.25,0.5,3.0,0.5,0.0,0.75,2.25,1.25,0.75,1.0,-1.92,3.77,1.64,198.55,0.8,-6.3
0.5,5.75,2.25,7.75,14.5,13.0,8.75,5.25,5.25,2.0,2.5,1.75,2.0,1.25,-0.11,0.14,0.95,1231.59,7.5,32.5,0.0,0.0,1.75,1.0,1.0,3.0,0.0,0.5,0.75,2.5,1.5,2.25,1.0,0.2,0.77,-0.11,211.19,0.0,-24.5
