time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.75,1.25,1.0,1.75,1.25,2.5,2.5,4.25,2.5,5.25,5.0,6.25,6.5,-0.05,0.02,0.95,608.76,0.4,-44.2,6.5,1.25,10.0,6.75,5.5,0.0,6.75,1.5,1.25,2.5,0.75,1.0,1.0,0.02,0.2,1.39,812.56,-18.4,38.2
0.04,1.5,1.0,0.0,2.5,3.5,2.5,2.5,4.5,2.5,5.25,5.75,6.75,6.5,-0.05,-0.05,0.95,681.34,-0.4,-41.9,6.75,0.75,8.75,5.5,1.75,0.0,6.0,1.5,1.25,1.75,0.25,0.75,1.25,0.08,0.27,1.45,651.89,-21.3,38.3
0.06,1.5,1.0,0.25,2.75,3.5,2.5,2.5,4.5,3.5,5.25,6.25,6.75,7.0,-0.05,-0.05,0.95,746.33,0.0,-41.8,6.25,0.75,8.25,4.5,0.0,0.0,5.5,1.5,1.0,2.0,0.25,0.5,1.0,0.14,0.45,1.64,492.81,-22.7,37.5
0.08,1.5,1.25,0.0,3.75,3.5,2.5,2.75,4.5,4.0,5.25,6.25,6.75,7.0,-0.05,-0.05,0.95,790.97,0.5,-39.2,6.0,0.75,7.0,3.25,0.0,0.0,5.25,1.5,0.75,1.75,0.0,0.5,0.75,0.14,0.58,1.64,370.37,-23.1,39.2
0.1,1.5,1.25,1.0,3.75,3.5,3.25,2.5,4.75,3.5,5.25,6.25,6.5,7.0,-0.05,-0.05,0.95,813.14,0.6,-35.8,4.75,0.0,5.75,3.25,0.0,0.0,4.25,1.5,0.5,1.5,0.0,0.25,1.0,0.2,0.7,1.58,285.42,-21.9,34.8
0.12,1.0,0.75,1.25,4.0,3.75,3.5,3.75,5.25,4.5,6.0,5.75,6.75,6.5,-0.05,-0.05,0.95,827.11,0.6,-35.8,3.25,0.0,4.5,1.25,0.0,1.75,3.0,1.5,0.75,3.5,0.0,1.0,1.0,0.39,0.7,1.77,231.82,-12.0,8.9
0.14,1.5,1.25,2.25,4.25,4.25,3.5,3.75,5.5,4.75,5.75,6.25,6.75,7.0,-0.05,-0.05,0.95,843.33,1.7,-31.1,1.75,0.0,4.5,0.75,1.5,0.0,2.5,1.75,0.25,1.75,0.5,0.5,1.25,0.39,0.27,1.39,181.11,-13.7,10.7
0.16,1.5,1.25,2.5,4.5,4.75,3.75,4.75,5.75,4.75,5.5,6.25,5.75,6.5,-0.05,-0.05,0.95,850.76,2.1,-26.3,2.0,0.25,2.75,0.5,2.5,0.0,1.75,1.75,0.25,1.75,0.0,0.5,1.75,0.7,-0.98,0.95,142.78,-8.4,8.3
0.18,2.0,1.25,3.0,5.75,6.5,4.0,5.25,5.75,4.75,5.0,6.0,5.75,6.25,-0.05,-0.05,0.95,898.27,3.0,-18.6,1.0,0.0,1.75,0.5,0.5,0.0,1.0,1.5,0.5,1.5,0.0,0.25,1.0,1.2,-0.67,1.7,90.59,-7.6,-6.0
0.2,2.25,1.5,3.25,6.0,6.75,4.75,5.5,5.75,4.75,2.75,5.25,4.75,5.5,-0.05,-0.05,0.95,914.99,3.9,-9.9,0.75,0.0,0.75,1.0,0.25,0.0,0.75,1.25,0.5,2.0,0.0,0.25,1.0,0.89,-0.8,0.89,51.18,-2.9,-19.2
