time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.75,1.75,5.0,8.5,7.25,4.5,6.75,5.0,5.0,3.75,4.75,2.5,3.25,-0.05,-0.05,0.95,1004.84,6.6,4.9,0.25,0.0,2.75,1.0,0.0,0.0,1.5,2.5,0.75,0.0,2.0,0.25,1.5,0.58,-0.42,0.7,32.08,-10.7,-16.3
0.04,2.75,1.75,6.75,10.5,7.75,4.5,7.25,5.0,4.75,3.0,3.5,2.0,2.25,-0.05,-0.05,0.95,1004.7,8.4,14.8,0.5,0.75,1.25,0.25,0.0,0.0,0.75,1.0,1.25,1.0,0.0,0.75,0.5,0.27,-0.36,0.95,48.79,-9.6,-9.7
0.06,3.25,2.0,7.0,13.0,8.5,5.5,7.5,5.0,4.25,1.75,3.5,2.0,1.5,-0.05,0.02,0.95,1026.76,9.2,22.4,0.5,0.0,1.75,0.5,0.0,0.0,0.75,0.75,1.0,0.25,0.0,0.25,0.5,0.02,-0.23,1.14,56.09,-16.3,4.3
0.08,3.25,2.75,8.0,14.0,8.75,5.5,7.75,4.5,3.5,1.25,2.5,1.25,1.25,-0.05,0.02,0.95,1055.57,10.3,30.4,0.5,0.0,0.5,0.75,0.0,0.0,0.75,1.0,1.0,0.0,0.0,0.0,0.5,0.08,-0.11,1.08,51.75,-10.6,-0.2
0.1,4.0,3.0,9.25,15.0,9.75,6.0,7.0,4.0,2.75,1.25,2.25,1.0,1.25,-0.05,0.02,1.02,1104.21,10.9,35.2,0.5,0.0,0.5,0.25,0.0,0.0,0.75,0.75,1.0,0.0,0.0,0.25,0.5,0.14,0.02,1.02,47.26,-11.4,-11.9
0.12,4.0,2.25,9.75,16.0,10.5,6.0,7.5,3.25,2.0,1.25,2.0,0.5,1.25,-0.05,0.02,1.08,1138.59,11.4,38.4,0.5,0.0,0.5,0.25,0.0,0.0,0.75,1.0,0.75,0.0,0.0,0.25,0.5,0.27,0.2,1.08,45.85,-9.6,-11.9
0.14,5.0,2.75,10.5,17.5,13.0,5.5,7.0,3.25,2.0,0.5,1.5,0.5,1.25,-0.05,0.08,1.08,1205.01,12.0,43.1,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.25,0.5,0.27,0.39,1.2,44.89,-8.1,-25.1
0.16,5.0,2.25,9.5,18.5,11.0,5.5,7.25,3.25,1.75,2.25,1.25,0.5,0.25,-0.05,0.08,1.08,1232.13,11.9,42.2,0.5,0.0,0.25,0.75,0.0,0.0,0.75,1.0,0.75,0.0,0.0,0.25,0.5,0.14,0.95,1.33,49.25,-8.8,-7.8
0.18,6.75,3.25,12.0,19.0,12.5,4.5,6.5,3.25,1.5,1.5,1.25,0.5,1.25,-0.05,0.14,1.08,1305.76,13.3,44.8,0.0,0.0,0.25,0.5,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.25,0.5,0.02,1.45,1.33,44.79,-6.5,-25.2
0.2,7.25,3.25,12.0,19.0,13.5,3.25,5.0,3.0,1.25,2.0,1.25,0.5,1.0,-0.05,0.14,1.08,1338.02,13.6,46.0,0.5,0.0,0.5,0.5,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.25,0.5,-0.3,2.2,1.2,46.23,-11.7,-5.8
