time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.25,0.75,4.0,4.25,5.75,5.25,4.5,4.25,3.75,2.75,3.25,1.5,1.75,-0.05,0.02,0.95,688.35,4.1,4.0,2.0,1.75,3.5,3.25,4.25,3.0,2.25,5.0,2.75,6.5,7.5,5.75,6.5,0.08,0.08,0.95,817.57,-2.3,-28.7
0.04,2.75,1.0,4.0,6.0,0.75,5.25,4.25,4.5,4.5,2.5,3.0,2.5,1.0,-0.05,-0.05,0.95,720.41,7.4,2.5,1.75,1.0,2.25,3.25,2.5,2.75,2.75,4.5,2.5,6.5,6.0,5.75,6.0,0.08,0.08,0.95,722.61,-1.5,-35.0
0.06,2.5,1.0,3.75,4.5,2.25,6.0,4.75,5.25,5.0,4.75,4.25,5.0,2.75,-0.05,-0.05,0.95,762.04,4.1,-13.9,0.5,0.0,2.5,1.0,4.25,0.75,2.5,4.0,1.75,4.0,3.75,4.0,5.0,0.02,0.08,0.95,570.24,-1.0,-36.4
0.08,2.75,1.25,4.25,6.0,5.5,6.0,4.75,6.0,5.5,5.5,6.5,6.0,4.75,-0.05,-0.05,0.95,884.56,3.7,-14.6,0.5,0.25,1.75,1.0,0.25,0.5,1.5,3.75,1.25,3.5,3.75,3.0,3.5,0.02,0.08,1.08,408.45,-1.3,-48.9
0.1,3.0,1.0,3.75,6.0,5.5,6.0,4.75,6.25,5.25,5.75,6.5,6.0,5.25,-0.05,-0.05,0.95,1000.13,3.2,-16.2,0.5,0.25,0.75,1.0,2.25,0.25,1.5,3.75,1.25,2.0,2.75,2.0,1.5,-0.11,0.27,1.27,284.91,-1.1,-30.4
0.12,3.0,1.0,3.75,6.0,5.75,6.0,5.0,6.25,5.25,5.25,6.5,5.75,5.0,-0.05,-0.05,0.95,1083.31,3.4,-14.6,0.5,0.25,1.25,1.0,1.75,0.25,1.5,3.0,1.25,0.75,1.75,1.25,1.25,-0.17,0.58,1.64,195.63,-4.1,-18.3
0.14,3.0,1.0,3.75,6.0,5.75,6.0,5.0,6.0,5.25,4.75,6.5,5.75,4.75,-0.05,-0.05,0.95,1103.98,3.7,-13.6,0.25,0.25,1.0,1.0,1.75,0.25,1.5,3.0,1.25,0.75,1.5,0.75,0.75,-0.23,1.95,0.45,125.42,-3.3,-13.9
0.16,2.75,1.0,4.25,6.0,5.75,5.75,5.0,6.0,5.25,5.0,6.5,5.5,4.75,-0.05,-0.05,0.95,1088.37,3.9,-13.5,0.0,0.0,1.0,1.5,2.75,0.25,2.0,2.75,1.25,2.5,1.5,1.0,0.5,-0.61,2.27,0.45,100.74,-1.7,-15.8
0.18,2.75,1.0,4.0,6.0,5.75,5.75,5.0,5.75,5.25,5.0,6.25,5.5,4.75,-0.05,-0.05,0.95,1050.39,3.8,-13.4,1.0,0.75,2.5,1.0,3.75,0.75,1.75,3.75,1.5,2.25,2.75,1.0,1.25,-0.98,2.14,1.14,136.33,-4.0,-6.7
0.2,2.75,1.0,3.75,5.75,5.75,5.5,4.75,6.0,5.0,5.25,6.5,5.5,4.75,-0.05,-0.05,0.95,1012.79,3.5,-14.8,0.75,0.75,3.0,1.5,4.5,2.5,1.75,3.75,1.25,2.0,2.75,1.0,1.5,-0.11,2.14,0.7,194.8,-2.7,-0.6
0.22,2.5,1.0,3.0,5.75,5.5,5.5,4.5,5.75,5.0,5.75,6.5,5.75,5.0,-0.05,-0.05,0.95,985.61,2.8,-17.9,0.5,0.75,2.75,1.25,3.0,2.75,1.5,3.75,1.25,2.0,2.5,1.0,1.25,0.2,2.08,0.77,235.97,-1.9,-4.7
0.24,2.5,1.0,2.75,5.75,5.75,5.5,4.25,6.0,5.25,6.25,6.5,6.0,5.5,-0.05,-0.05,0.95,970.43,2.2,-19.7,0.75,0.75,2.5,1.25,3.25,2.25,1.75,3.75,1.25,2.0,2.75,0.5,1.25,0.02,1.52,1.33,262.99,-2.4,-2.8
0.26,2.5,1.0,2.75,5.5,5.25,5.75,4.25,6.0,5.25,6.25,7.0,6.0,5.75,-0.05,-0.05,0.95,962.76,2.1,-21.4,0.5,0.25,1.0,1.25,1.75,0.75,1.5,2.5,1.25,1.0,1.5,0.25,0.25,0.2,0.95,1.52,240.43,-4.0,-1.7
0.28,2.25,1.0,2.5,5.5,5.5,5.75,4.25,6.0,5.25,6.25,7.25,6.0,5.75,-0.05,-0.05,0.95,950.29,1.8,-22.0,0.75,0.75,2.5,1.25,3.5,2.25,1.5,3.75,1.25,2.0,2.0,1.0,1.25,0.2,0.64,1.27,257.51,-2.1,-2.3
0.3,2.25,1.0,2.75,5.25,5.25,5.75,4.25,6.25,5.25,7.0,7.25,6.5,6.25,-0.05,-0.05,0.95,939.54,1.6,-24.5,0.75,0.75,2.0,1.25,4.25,2.0,1.75,3.75,1.25,2.0,2.0,1.0,1.25,0.08,0.39,1.14,274.87,-1.5,-1.8
0.32,2.25,1.0,2.25,5.25,5.25,5.75,4.0,6.25,5.0,7.5,7.5,6.75,6.5,-0.05,-0.05,0.95,936.35,1.1,-26.5,0.5,1.0,2.25,1.25,3.75,2.0,1.75,3.75,1.25,1.75,2.0,1.0,1.25,0.02,0.27,1.02,298.64,-2.0,-1.6
0.34,2.25,1.0,1.75,5.0,5.75,5.75,3.75,6.5,5.0,7.5,7.75,6.75,6.5,-0.05,-0.05,0.95,947.97,0.6,-27.1,0.5,0.75,2.5,1.25,3.0,2.25,1.5,3.75,1.25,2.0,2.0,1.0,1.25,-0.11,0.2,0.89,308.65,-1.9,-4.7
0.36,1.5,0.75,2.25,4.75,5.75,5.75,3.25,6.5,4.75,8.25,7.75,6.75,7.0,-0.05,-0.05,0.95,959.99,0.0,-30.0,0.75,1.0,2.5,1.25,4.25,1.75,1.5,3.5,1.25,2.0,2.0,0.0,1.25,-0.17,0.08,0.83,315.93,-2.4,5.2
0.38,1.75,1.0,0.25,4.5,4.75,6.0,3.75,6.75,4.75,8.75,7.75,7.0,7.5,-0.05,-0.05,0.95,968.47,-1.3,-34.8,0.75,0.0,2.25,1.0,2.5,0.5,1.5,3.25,1.25,0.5,2.0,0.75,1.25,-0.23,-0.17,0.95,286.33,-5.6,-6.9
0.4,2.0,1.0,0.75,4.5,5.25,6.0,3.0,7.0,4.25,8.75,7.75,7.25,8.0,-0.05,-0.05,0.95,982.39,-1.3,-34.0,0.5,0.0,0.75,1.0,1.5,0.25,1.5,2.5,1.25,2.0,1.5,1.0,0.25,-0.17,-0.3,1.08,244.35,-2.8,-20.0
0.42,1.5,1.0,0.75,4.5,5.75,6.0,3.0,7.25,4.0,8.75,7.75,6.75,8.0,-0.05,0.02,0.95,990.58,-1.8,-33.6,0.0,0.25,1.0,1.0,2.25,0.25,1.5,3.0,1.0,0.5,1.75,0.0,1.25,-0.05,-0.42,1.02,205.44,-1.8,-10.8
0.44,1.0,0.0,0.5,4.0,5.0,5.75,3.0,7.25,3.25,7.5,7.75,6.0,7.25,-0.05,0.02,0.95,951.27,-2.4,-36.9,0.0,0.25,1.75,1.0,2.25,0.0,1.0,2.5,1.0,0.25,1.5,0.0,0.25,0.14,-0.48,0.7,174.83,-6.4,4.8
0.46,0.75,0.0,0.0,3.75,4.25,6.0,2.75,7.25,2.5,7.5,6.5,5.75,7.0,-0.05,0.02,0.95,882.21,-3.7,-38.6,0.25,0.0,0.5,1.0,1.75,0.0,1.0,2.5,1.0,0.5,1.5,0.0,0.25,0.14,-0.67,0.64,150.88,-2.9,-7.4
0.48,0.25,0.0,0.0,2.5,2.5,6.0,1.75,6.75,2.25,7.5,5.75,5.0,6.25,-0.05,0.02,0.95,774.02,-5.4,-44.6,0.0,0.0,0.5,1.0,0.0,0.25,1.0,2.5,1.0,0.25,1.5,0.0,0.0,0.45,-0.98,0.83,121.99,-3.9,-20.1
0.5,1.75,0.0,0.0,1.5,2.25,6.0,2.0,7.0,1.5,6.75,5.5,3.5,6.75,-0.11,0.02,0.95,675.27,-5.4,-40.9,0.0,0.0,1.0,0.75,1.5,0.25,1.25,2.0,1.0,0.25,1.25,0.0,0.25,0.58,-1.3,0.77,109.85,-4.9,-3.1
0.52,0.25,0.0,0.0,1.25,1.75,5.5,0.0,6.25,1.5,6.25,3.5,2.5,5.5,-0.11,0.08,0.95,550.47,-8.7,-44.8,0.0,0.25,1.0,1.0,1.5,0.25,1.25,2.5,1.0,1.5,0.75,0.0,0.25,0.7,-1.48,0.7,101.54,-1.8,-5.9
0.54,0.0,0.0,0.0,0.25,1.25,4.25,0.0,6.0,1.25,4.75,2.5,2.0,4.75,0.02,0.14,1.08,427.0,-10.2,-49.9,3.0,1.25,2.25,3.25,3.75,1.75,1.75,1.25,1.0,1.5,1.5,0.5,1.0,1.02,-1.61,1.58,176.15,-8.9,24.6
0.56,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.5,1.25,4.25,1.5,1.0,3.25,-0.05,0.2,1.39,313.1,-11.7,-54.6,3.75,0.75,4.25,3.5,4.25,1.75,1.5,1.25,1.25,1.5,1.5,0.5,1.25,1.14,1.83,5.08,255.1,-11.3,26.9
0.58,0.5,0.25,0.0,0.0,0.0,2.25,0.0,5.0,1.25,3.0,1.0,0.0,2.0,-0.23,0.27,1.52,226.46,-10.7,-41.2,5.0,1.75,6.5,5.75,5.5,1.25,2.5,2.5,1.25,1.75,1.25,0.5,1.25,0.58,0.33,1.14,370.31,-13.2,34.1
0.6,0.0,0.0,0.0,0.0,0.0,1.75,0.0,4.5,1.25,2.25,1.0,0.5,1.0,-0.8,0.89,1.14,144.56,-10.9,-47.5,4.5,0.25,7.75,6.0,5.5,3.0,3.5,2.5,1.25,0.75,0.0,0.0,0.0,0.14,0.27,1.39,467.76,-14.4,46.0
0.62,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.25,0.75,2.0,0.75,0.5,0.75,0.14,3.02,0.64,69.97,-8.8,-51.7,4.75,1.0,7.75,5.75,6.25,2.75,5.75,2.5,0.0,0.5,0.0,0.25,0.0,0.02,0.08,1.52,557.11,-15.1,49.8
0.64,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.25,1.0,1.75,0.75,0.5,0.75,2.02,2.27,1.33,20.42,-8.3,-58.4,4.5,1.25,8.0,6.0,6.25,3.25,6.5,3.0,3.25,1.5,2.5,1.0,1.0,0.14,0.02,1.2,654.66,-12.7,26.8
0.66,0.0,0.0,0.0,0.0,0.0,0.75,0.25,2.25,0.75,1.75,0.75,0.75,0.75,0.7,2.39,1.33,0.0,-8.2,-56.6,5.5,2.5,7.5,7.5,7.25,5.0,6.75,4.0,3.75,3.5,2.75,1.75,2.25,0.14,0.02,1.02,813.34,-9.5,20.3
