time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.25,1.0,0.25,1.5,0.0,1.75,0.25,4.75,2.5,6.25,6.5,7.75,7.5,-0.11,-0.05,0.95,634.14,-2.3,-65.6,5.0,1.75,8.5,5.0,5.5,0.25,6.75,2.75,4.75,3.5,6.25,1.25,3.0,0.02,0.08,0.95,906.59,-13.1,8.2
0.04,0.5,1.0,0.25,1.5,1.25,1.75,0.5,4.75,2.75,7.5,7.25,8.75,8.5,-0.05,-0.05,0.95,718.03,-2.1,-63.0,5.0,1.0,9.25,2.75,5.25,0.25,6.75,2.75,3.25,0.75,4.5,0.5,1.25,0.02,0.08,1.08,754.53,-16.9,22.6
0.06,0.75,1.0,0.25,1.5,1.25,1.75,0.5,4.75,3.0,8.25,7.75,9.0,9.25,-0.05,-0.05,0.95,803.95,-2.1,-63.4,5.25,0.0,8.75,2.5,4.25,0.0,6.0,2.5,2.75,0.5,2.25,0.0,0.25,0.08,0.08,1.33,586.97,-19.7,33.5
0.08,1.0,1.25,0.25,1.5,1.25,1.75,0.5,5.75,3.5,8.75,8.75,9.75,10.0,-0.05,-0.05,0.95,903.44,-1.9,-62.9,5.0,0.5,8.75,1.25,3.25,0.0,4.75,2.5,2.0,0.5,2.25,0.0,0.0,0.2,0.2,1.7,445.3,-20.7,35.6
0.1,1.0,1.25,0.25,1.5,1.25,2.25,0.5,5.75,3.5,8.75,8.75,9.75,10.0,-0.05,-0.05,0.95,971.45,-2.1,-62.1,3.25,0.5,7.75,1.0,1.5,0.0,3.5,1.75,1.5,0.0,2.0,0.0,0.0,0.2,0.33,1.77,327.35,-23.3,36.0
0.12,1.0,1.25,0.0,1.75,1.25,2.75,0.75,5.75,3.5,8.75,8.75,9.75,10.0,-0.05,-0.05,0.95,1011.22,-2.3,-61.0,2.25,0.25,6.75,1.0,0.25,0.0,2.75,1.25,1.5,0.25,2.0,0.0,0.75,0.45,0.2,2.02,247.69,-23.0,23.3
0.14,1.25,1.25,0.25,1.5,0.75,2.75,0.75,5.75,3.75,8.0,8.75,9.25,9.5,-0.05,-0.05,0.95,997.45,-1.7,-60.3,1.25,0.0,4.5,1.0,1.5,0.0,1.75,1.5,1.25,0.25,1.75,0.0,0.25,0.27,0.39,2.14,173.72,-18.0,20.3
0.16,1.0,1.0,0.25,1.75,1.75,3.0,1.0,5.75,4.25,7.75,8.75,9.25,9.25,-0.05,-0.05,0.95,974.01,-1.7,-57.7,0.75,0.0,2.25,1.0,2.25,0.0,1.5,1.5,1.25,0.0,0.25,0.0,0.25,2.2,0.64,0.27,104.5,-12.6,26.1
0.18,0.75,1.25,0.25,1.75,1.75,3.0,1.0,5.75,4.25,8.0,8.75,9.0,9.25,-0.05,-0.05,0.95,948.05,-1.9,-57.4,0.25,0.0,2.5,0.0,2.25,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.25,0.77,1.02,0.64,48.49,-11.8,24.1
0.2,1.25,1.25,0.0,1.75,1.75,3.25,1.25,5.75,4.5,7.5,8.25,9.0,8.5,-0.05,-0.05,0.95,923.99,-1.5,-54.9,0.25,0.0,2.25,0.0,2.5,0.0,1.25,1.5,0.75,0.0,0.0,0.0,0.25,0.02,0.89,0.95,16.89,-10.1,25.8
