time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,6.75,2.5,3.0,11.5,11.5,3.0,1.0,1.5,1.0,1.75,0.5,0.5,0.5,-0.98,1.33,2.14,1022.58,9.6,47.5,0.0,0.0,0.0,0.25,0.0,1.5,1.25,3.75,1.5,6.25,4.25,5.5,6.5,0.27,0.2,1.27,339.26,5.0,-74.6
0.04,5.0,1.25,0.75,7.0,8.25,0.25,0.0,1.25,0.25,0.0,0.5,0.0,0.5,-1.36,1.39,2.64,711.51,10.5,54.0,0.0,0.0,0.5,0.75,2.75,2.0,1.0,4.5,2.0,6.5,6.0,5.75,7.0,0.08,0.08,0.95,466.32,3.7,-59.0
0.06,1.25,0.0,0.0,4.25,4.75,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,-0.36,0.39,2.89,390.67,8.9,54.1,0.0,0.0,0.75,0.25,0.0,2.25,1.5,4.75,2.25,7.0,6.0,5.75,7.25,0.02,0.08,0.95,566.87,3.8,-68.7
0.08,0.5,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.14,-0.98,2.08,177.65,3.2,52.9,0.0,0.0,0.75,0.25,0.5,2.25,1.5,4.5,2.75,7.5,6.5,7.25,7.75,0.08,0.08,0.95,656.76,3.2,-68.9
0.1,0.0,0.0,0.0,0.0,2.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.2,-1.3,2.45,1.18,1.3,32.6,1.25,2.0,2.5,0.25,1.0,2.75,2.0,5.5,3.5,8.25,7.25,7.25,8.0,0.08,0.08,0.95,758.74,0.2,-50.1
0.12,0.0,0.0,0.25,0.0,2.5,0.0,1.25,0.25,0.25,0.0,0.75,0.25,0.0,-0.67,-1.17,1.95,0.0,5.4,16.4,1.25,0.75,1.75,0.75,1.0,2.25,3.0,5.0,3.5,7.5,7.75,6.25,8.25,0.08,0.02,0.95,822.28,0.2,-53.9
0.14,0.0,0.0,0.0,0.0,1.75,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,-0.42,-0.98,0.83,0.0,2.2,28.3,0.25,0.25,3.25,0.5,2.5,2.75,2.75,5.0,3.5,7.25,7.25,5.75,7.25,0.08,0.02,0.95,851.47,0.1,-48.6
0.16,0.0,0.0,0.0,0.0,1.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.8,0.7,0.0,3.7,48.3,1.5,1.5,3.25,2.75,4.75,4.5,3.75,5.0,4.25,7.5,7.75,6.0,7.25,0.08,0.08,0.95,908.01,-1.2,-31.1
0.18,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.39,-0.67,1.08,0.0,10.3,43.5,2.25,1.5,3.5,2.75,3.25,4.5,3.75,5.25,4.25,7.0,7.75,5.75,7.25,0.08,0.08,0.95,936.28,-1.9,-30.9
0.2,0.75,0.0,0.0,0.0,0.5,0.25,1.25,0.0,0.0,2.0,0.0,0.0,0.0,0.33,-0.67,1.2,0.0,1.2,-6.5,2.5,1.75,4.75,3.25,4.5,4.5,4.0,5.0,4.75,6.5,6.75,5.0,6.0,0.08,0.08,0.95,952.5,-3.4,-20.8
0.22,0.75,0.75,0.5,1.0,2.5,0.0,1.5,0.5,0.25,2.0,0.75,0.0,0.5,0.14,-0.48,1.14,0.0,4.6,11.3,2.5,1.75,4.75,4.25,4.75,4.5,4.5,5.0,4.75,5.75,6.5,4.5,5.25,0.08,0.08,0.95,943.24,-4.1,-15.9
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.5,0.2,-0.17,1.08,0.0,6.4,-58.2,2.75,1.75,5.0,5.25,5.0,4.5,4.75,5.0,4.75,5.5,6.0,3.5,4.75,0.08,0.08,0.95,931.79,-4.8,-10.0
0.26,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,2.0,0.0,0.5,0.0,0.52,-0.05,1.45,10.58,3.3,-41.9,3.0,2.0,6.25,5.5,5.5,4.5,5.5,5.0,4.75,4.75,5.0,2.5,4.0,0.08,0.08,0.95,914.7,-6.2,-1.1
0.28,0.0,0.0,0.5,0.0,2.5,0.25,1.5,0.0,1.0,0.0,0.75,0.0,0.5,0.64,0.02,1.7,51.83,6.1,9.7,4.0,2.0,6.25,6.5,6.25,4.5,5.75,5.0,4.25,4.5,4.75,2.5,3.5,0.08,0.08,0.95,917.42,-7.0,4.3
0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.45,0.08,1.77,53.44,25.5,4.9,4.0,2.25,7.5,7.25,6.25,4.5,6.25,4.0,4.25,3.75,3.75,2.0,2.75,0.08,0.08,0.95,920.9,-8.9,12.7
0.32,0.75,1.0,0.0,0.25,0.0,0.25,0.75,0.0,1.0,2.0,0.0,0.5,0.0,0.39,0.33,1.95,68.06,5.4,-6.6,4.75,2.5,7.75,8.25,6.75,4.75,6.75,4.0,4.25,3.5,3.75,1.75,2.5,0.08,0.08,0.95,938.29,-9.6,17.1
0.34,0.5,0.5,0.25,0.25,2.25,0.25,1.5,0.0,1.0,1.25,1.0,0.5,0.5,0.45,0.83,2.27,93.65,5.0,-2.3,5.25,2.5,8.75,9.0,7.75,4.75,7.0,3.75,3.75,3.5,3.0,1.0,2.25,0.08,0.08,0.95,963.36,-10.4,23.7
0.36,0.5,0.75,0.25,0.25,2.25,0.25,1.75,0.0,1.0,2.0,0.5,0.5,0.5,0.58,1.77,2.27,124.81,3.7,-1.3,5.75,2.5,9.0,10.5,8.0,5.0,7.5,3.75,3.5,3.25,3.0,1.0,1.75,0.08,0.08,0.95,1011.97,-11.0,27.2
0.38,0.5,1.0,0.25,0.25,2.25,0.25,1.5,0.0,1.0,2.0,1.0,0.5,0.5,0.7,2.64,2.2,148.79,3.9,-2.6,6.25,2.5,9.75,11.5,8.5,5.0,7.75,3.75,3.25,3.25,2.75,1.0,1.75,0.08,0.08,1.02,1063.99,-11.5,29.5
0.4,0.75,0.5,0.25,0.25,2.25,0.0,1.5,0.0,1.0,0.75,1.25,0.25,0.5,1.33,2.83,0.95,157.66,7.8,4.5,7.0,2.5,11.0,12.5,9.0,4.75,8.0,3.75,2.75,3.25,2.75,1.0,1.5,0.02,0.08,1.08,1125.89,-12.5,32.5
0.42,0.25,0.0,0.25,0.0,1.75,0.0,1.25,0.0,1.0,1.5,0.25,0.5,0.5,1.89,3.95,0.33,145.32,2.7,-17.1,7.25,2.5,12.0,14.0,9.0,4.5,8.25,3.75,2.25,3.0,2.75,1.0,1.25,0.02,0.14,1.08,1197.51,-13.4,35.1
0.44,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.75,0.25,2.0,0.5,2.08,6.7,-0.92,116.98,5.2,-79.5,7.5,2.0,13.0,14.0,10.5,3.5,8.0,3.75,1.5,3.25,2.5,1.0,0.75,0.02,0.14,1.14,1251.28,-14.0,37.6
0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,0.25,4.0,0.75,5.25,4.5,0.14,-0.73,2.39,162.45,-5.0,-91.3,8.5,2.5,13.5,15.0,9.5,2.0,7.75,2.5,2.0,2.75,2.0,1.0,0.75,0.02,0.2,1.14,1275.75,-16.4,41.7
