time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,1.0,0.25,0.0,3.5,0.75,0.25,2.5,1.0,5.25,5.5,7.25,8.5,-0.11,-0.05,0.95,637.04,-2.4,-61.1,0.0,0.25,0.25,0.5,0.25,0.0,0.0,1.5,0.5,2.5,0.25,1.25,3.0,-0.36,1.02,0.7,207.94,6.3,-64.7
0.04,1.0,1.25,0.0,0.0,3.0,0.25,0.5,2.5,2.25,3.25,4.75,6.0,7.25,-0.05,-0.05,0.89,572.16,-0.7,-56.9,0.0,0.25,0.0,0.5,0.25,0.0,0.0,1.0,0.5,2.5,0.25,1.0,2.0,-0.42,0.77,0.89,134.56,6.6,-63.2
0.06,1.0,1.0,1.0,0.0,0.0,1.25,3.0,3.0,1.0,2.25,3.25,5.0,4.75,0.45,0.14,1.08,466.78,1.6,-52.6,0.0,0.25,0.0,0.5,0.5,0.25,0.75,1.5,1.25,5.0,0.0,3.25,1.5,-2.11,-1.86,0.95,115.78,4.4,-62.4
0.08,1.0,0.25,0.0,0.25,0.0,0.25,0.0,2.5,0.5,0.5,1.0,0.0,2.25,-0.23,0.02,1.39,307.38,-3.5,-40.3,0.75,0.0,0.5,0.5,0.5,0.0,0.75,3.0,2.5,7.5,4.75,7.25,7.25,0.39,0.27,0.95,219.65,1.8,-73.5
0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.25,0.0,2.25,0.0,-0.23,-0.23,1.45,183.47,-1.0,-77.0,0.75,0.25,0.5,0.5,0.25,1.0,1.75,3.25,3.0,7.75,7.5,7.5,8.25,-0.11,-0.05,0.83,346.18,1.2,-70.3
0.12,0.0,0.0,0.5,0.0,3.5,0.0,0.75,2.25,0.0,0.0,0.0,0.0,0.0,-0.23,-0.05,0.95,81.98,-2.7,23.8,1.0,0.75,1.75,3.25,1.0,2.75,2.0,3.25,3.75,8.5,7.75,8.25,8.25,0.02,0.02,0.89,541.73,-0.6,-51.8
0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,-0.05,0.45,0.0,0.0,0.0,3.25,1.75,2.0,3.25,5.25,4.0,3.5,5.0,4.25,8.75,8.0,8.0,8.5,0.08,0.08,0.95,768.32,-1.2,-33.2
0.16,0.75,0.0,0.0,1.25,0.0,0.5,0.0,0.0,1.0,1.25,0.0,0.0,1.5,-0.05,-0.36,0.89,0.0,1.1,-22.6,3.25,1.75,4.0,3.25,5.0,4.25,4.0,5.25,4.5,9.0,9.5,8.5,9.0,0.08,0.08,0.95,991.65,-2.4,-32.6
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.67,1.08,0.0,0.0,0.0,3.25,1.75,4.75,3.25,4.5,4.0,4.0,5.5,5.0,9.0,9.5,9.0,9.0,0.08,0.08,0.95,1165.0,-2.9,-33.1
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,-0.86,1.2,0.0,0.0,0.0,3.25,2.0,4.75,3.25,4.5,3.5,4.0,5.25,5.0,9.0,9.5,9.0,9.0,0.08,0.08,0.95,1281.46,-3.2,-33.0
0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.73,1.08,0.0,0.0,0.0,3.0,1.75,4.5,3.25,4.5,3.5,4.0,5.0,5.0,9.0,9.5,8.5,9.0,0.08,0.08,0.95,1324.56,-3.0,-33.7
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.61,1.14,0.0,0.0,0.0,3.0,1.75,4.5,3.25,4.5,3.25,4.0,4.75,4.75,8.75,9.25,8.25,9.0,0.08,0.08,0.95,1318.22,-3.1,-33.4
0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.55,1.14,0.0,0.0,0.0,2.5,1.75,4.5,3.25,4.5,2.5,4.0,4.5,4.5,8.5,9.0,8.0,8.75,0.08,0.08,0.95,1269.59,-3.3,-34.1
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.55,0.89,0.0,0.0,0.0,2.5,1.5,4.25,3.25,4.5,2.75,4.0,4.5,4.5,8.5,8.75,8.0,8.5,0.08,0.08,0.95,1196.21,-3.1,-34.3
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.61,0.95,0.0,0.0,0.0,3.0,1.25,4.0,2.75,4.5,2.75,4.0,4.25,4.5,8.0,8.5,7.5,8.25,0.08,0.08,0.95,1098.86,-3.2,-33.6
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.61,1.33,0.0,0.0,0.0,3.0,1.75,4.75,3.25,4.5,2.75,4.25,4.25,4.5,7.75,8.25,7.25,8.0,0.08,0.08,0.95,1016.21,-4.0,-29.5
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.48,1.14,0.0,0.0,0.0,3.0,1.75,4.75,3.25,4.5,2.75,4.5,4.25,4.5,7.75,8.25,7.25,7.75,0.08,0.08,0.95,965.66,-4.1,-29.1
0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.25,0.0,-0.23,-0.36,0.89,13.11,-0.9,-96.0,3.25,1.75,4.75,3.25,4.5,2.75,4.5,4.25,4.5,7.75,8.25,7.0,7.75,0.08,0.08,0.95,930.42,-4.2,-28.3
0.38,0.0,0.25,2.25,0.0,2.5,0.0,4.25,4.5,2.25,1.5,3.25,2.0,1.25,-0.55,-0.11,0.39,128.55,4.9,-26.7,3.0,1.75,4.75,3.25,4.5,2.5,4.5,4.25,4.5,7.75,8.25,6.75,7.75,0.08,0.08,0.95,902.72,-4.2,-28.6
