time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.5,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.75,0.75,1.25,0.5,0.5,-0.17,0.08,0.83,29.99,1.0,-48.7,3.5,1.25,5.0,4.0,2.75,3.75,5.0,4.75,5.5,6.75,8.5,6.5,6.75,0.08,0.08,0.95,910.79,-5.1,-26.5
0.04,0.5,0.0,0.5,1.0,3.75,0.0,0.75,1.0,1.0,0.75,1.25,0.5,0.75,-0.11,0.27,0.77,93.48,3.4,1.3,3.0,1.5,5.25,4.0,2.75,3.75,5.0,4.75,5.75,6.5,8.5,6.0,6.75,0.08,0.08,0.95,909.6,-5.1,-25.8
0.06,0.5,0.0,0.5,0.25,3.75,0.75,0.75,1.25,1.0,0.0,1.25,0.5,0.5,-0.17,0.27,0.77,142.41,2.0,6.2,3.25,1.5,5.25,4.75,2.75,3.75,5.5,4.75,5.75,6.5,8.5,6.0,6.25,0.08,0.08,0.95,916.6,-5.7,-23.3
0.08,0.25,0.5,0.5,0.5,3.75,0.5,1.0,1.0,0.75,2.5,1.25,0.5,1.25,-1.67,2.58,2.39,185.36,-0.9,-10.2,4.0,1.75,5.25,5.25,3.0,3.75,5.5,4.75,5.75,6.25,8.5,5.75,6.0,0.08,0.08,0.95,931.05,-6.2,-19.5
0.1,0.75,0.75,0.0,0.0,3.5,0.75,1.0,2.25,1.5,2.5,2.5,2.75,1.5,-0.23,0.2,1.02,229.73,-0.4,-29.8,4.5,1.75,6.0,5.75,3.0,3.75,6.0,4.75,5.75,5.25,8.0,5.25,5.5,0.08,0.08,0.95,945.94,-7.5,-14.0
0.12,0.75,1.25,0.0,0.25,3.75,1.25,1.25,3.0,2.0,2.5,3.5,3.75,3.25,-0.11,-0.11,0.89,286.0,-0.6,-34.7,5.0,2.0,6.75,5.75,3.0,3.75,6.5,3.75,5.75,4.75,7.5,4.25,4.25,0.08,0.08,0.95,943.87,-9.2,-6.5
0.14,0.5,1.0,0.5,1.25,3.75,1.5,1.5,3.0,2.25,3.5,4.75,5.0,4.75,-0.05,-0.05,0.95,366.37,0.0,-40.6,5.5,2.0,7.75,6.0,3.25,3.25,6.75,3.5,5.25,3.5,6.25,3.0,2.5,0.08,0.08,0.95,913.48,-11.7,5.1
0.16,1.0,1.25,0.5,1.75,3.75,1.75,1.75,3.0,2.75,4.75,4.75,5.0,5.0,-0.05,-0.05,0.95,461.13,0.1,-37.4,5.25,0.75,8.5,5.75,3.25,2.5,7.25,3.5,3.5,0.5,4.75,1.5,2.25,0.02,0.08,1.02,821.69,-14.6,16.2
0.18,1.0,1.25,0.0,1.75,4.25,1.75,2.25,3.0,3.0,4.75,5.5,6.0,5.5,-0.05,-0.05,0.95,554.98,0.1,-40.5,5.0,0.75,9.0,5.0,3.75,2.0,7.25,2.5,3.25,2.0,2.5,1.5,0.0,0.08,0.08,1.14,714.69,-16.4,26.0
0.2,1.0,1.25,0.0,2.0,4.25,2.5,2.25,3.5,3.5,5.75,6.25,6.75,6.0,-0.05,-0.05,0.95,645.39,-0.3,-42.0,6.75,2.0,9.25,5.5,1.25,0.5,6.5,2.0,2.0,0.5,2.25,0.25,0.0,0.02,0.08,1.39,600.06,-22.5,43.0
