time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.75,0.0,6.0,5.5,2.5,1.0,0.5,1.75,1.25,0.0,1.25,1.25,0.5,-0.05,0.08,1.14,387.56,15.7,28.1,0.0,0.0,0.5,0.5,1.5,1.25,0.25,1.75,1.25,3.25,1.5,2.0,2.5,0.02,0.08,0.95,224.98,4.1,-47.4
0.04,1.75,0.0,5.25,0.0,2.5,0.25,0.0,1.5,1.0,1.0,1.0,0.75,0.5,-0.11,0.14,1.2,273.58,14.5,16.9,0.5,0.0,0.5,0.75,1.0,2.0,0.75,2.25,1.0,3.0,1.5,1.75,0.5,0.02,0.08,0.95,238.58,2.2,-29.8
0.06,1.5,0.0,4.5,2.75,0.0,0.0,0.0,1.5,1.0,1.25,0.75,0.75,0.5,-0.11,0.14,1.33,191.07,17.1,13.8,0.5,0.5,1.0,1.5,2.25,2.25,1.5,2.75,1.5,3.25,1.75,2.0,1.5,0.08,0.08,0.95,265.14,0.4,-20.3
0.08,1.5,0.0,3.0,1.0,2.25,0.0,0.0,1.25,1.0,0.5,0.5,0.75,0.0,-0.11,0.27,1.27,119.0,14.1,23.3,0.75,0.0,1.75,2.0,3.25,2.25,1.75,2.75,1.75,3.25,1.5,2.0,2.0,0.08,0.08,0.95,294.01,-1.0,-15.3
0.1,0.75,0.0,0.75,0.25,0.0,0.0,0.0,1.25,1.0,0.75,0.5,0.5,0.5,-0.11,0.39,1.33,42.82,6.5,-25.7,1.25,0.5,2.25,2.75,3.75,2.25,2.25,3.0,1.75,3.5,2.5,2.5,2.25,0.08,0.08,0.95,349.91,-3.0,-11.7
0.12,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.5,1.0,0.5,0.25,1.0,0.5,-0.11,0.33,1.14,0.0,1.8,-40.0,1.5,0.75,2.25,3.25,3.75,2.5,2.75,2.75,2.5,3.5,2.5,2.5,2.5,0.08,0.08,0.95,404.85,-3.8,-9.4
0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,0.5,0.5,0.75,0.5,-0.17,-0.48,1.02,0.0,-2.6,-66.8,1.75,0.75,2.75,3.25,3.75,3.25,2.5,3.0,2.5,4.25,2.5,2.5,2.5,0.08,0.08,0.95,468.86,-3.3,-8.5
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,0.75,0.5,0.5,0.5,0.08,-0.86,0.64,0.0,-4.0,-64.9,1.75,0.75,3.5,3.25,4.25,3.5,2.25,3.25,2.5,4.75,2.5,2.5,3.25,0.08,0.08,0.95,521.14,-2.9,-9.2
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.5,0.25,1.25,0.5,0.02,-0.98,0.77,0.0,-0.4,-70.0,1.75,0.75,4.0,3.25,4.5,3.75,2.75,3.25,3.0,4.75,3.5,2.75,3.25,0.08,0.08,0.95,570.43,-3.7,-9.9
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,-0.17,-0.8,0.58,0.0,-0.5,-60.5,1.75,0.75,3.5,3.5,3.75,4.0,3.75,4.0,3.0,4.75,4.0,3.0,3.25,0.08,0.08,0.95,608.08,-3.4,-12.9
