time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,0.75,4.5,2.75,2.25,0.25,0.25,0.75,0.75,0.25,1.5,0.0,0.25,-0.11,0.27,1.14,280.13,16.6,34.4,3.0,1.75,4.0,4.75,3.75,5.0,4.75,5.5,4.75,6.75,6.75,5.5,6.5,0.08,0.08,0.95,889.08,-3.3,-21.1
0.04,0.5,0.75,2.0,2.5,0.5,0.25,0.0,0.0,0.75,0.5,0.25,0.0,0.0,-0.11,0.39,1.27,216.93,17.8,43.0,3.0,1.75,3.25,4.75,3.25,5.0,4.75,5.75,4.75,6.75,7.0,5.75,6.75,0.08,0.08,0.95,904.64,-2.8,-23.9
0.06,0.25,0.75,0.75,1.75,0.5,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,-0.11,0.45,1.27,135.51,15.5,49.2,3.0,1.75,3.5,4.25,3.75,5.0,4.75,6.0,4.75,7.25,7.5,6.25,7.0,0.08,0.08,0.95,924.92,-2.6,-25.5
0.08,0.25,0.75,0.0,1.0,0.5,0.25,0.0,0.0,0.5,0.25,0.25,0.0,0.25,-0.3,-0.11,1.14,60.0,7.2,27.8,3.0,1.75,3.25,4.5,3.5,5.0,4.75,6.25,4.75,7.25,7.75,6.25,7.5,0.08,0.08,0.95,943.58,-2.3,-26.8
0.1,0.25,0.5,0.0,1.5,0.5,0.5,0.25,0.0,0.25,0.0,0.25,0.0,0.0,-0.3,-0.48,1.02,14.75,9.6,47.0,2.75,1.75,2.75,4.25,3.5,5.0,4.75,6.0,4.75,7.25,7.75,6.25,7.75,0.08,0.08,0.95,952.61,-1.9,-28.6
0.12,0.0,0.5,0.0,0.75,0.5,0.5,0.25,0.0,0.25,0.5,0.25,0.0,0.0,-0.48,-0.61,1.02,0.0,2.5,23.4,3.0,1.75,2.75,4.5,3.5,5.0,5.0,6.0,4.75,7.25,7.5,6.25,7.75,0.08,0.08,0.95,956.51,-2.1,-27.5
0.14,0.25,0.75,0.0,1.0,0.5,0.5,0.25,0.0,0.25,0.25,0.25,0.0,0.0,-0.17,-0.55,0.89,0.0,7.2,41.3,3.0,1.75,3.25,4.5,3.5,5.0,5.0,6.0,4.75,7.25,7.5,6.25,7.5,0.08,0.08,0.95,959.53,-2.4,-26.4
0.16,0.0,0.75,0.0,1.25,0.5,0.25,0.25,0.0,0.25,0.5,0.25,0.0,0.0,-0.11,-0.61,0.89,0.0,6.6,32.2,3.0,1.75,3.75,5.0,3.5,5.0,5.0,6.0,5.0,7.25,7.75,6.25,7.25,0.08,0.08,0.95,967.17,-3.0,-24.9
0.18,0.0,0.5,0.0,1.5,0.5,0.5,0.25,0.0,0.25,0.5,0.25,0.0,0.0,-0.05,-0.55,0.83,4.32,5.2,29.8,3.0,1.75,3.5,4.75,3.5,5.0,5.0,6.0,5.25,7.25,7.5,6.25,7.25,0.08,0.08,0.95,970.17,-2.8,-25.5
0.2,0.0,0.5,0.0,1.25,0.5,0.5,0.5,0.0,0.25,0.5,0.25,0.0,0.0,-0.05,-0.48,0.77,10.66,5.3,27.9,3.0,1.75,3.5,4.75,3.5,5.0,5.0,6.0,5.25,7.0,7.25,6.0,7.25,0.08,0.08,0.95,968.3,-2.8,-24.8
0.22,0.0,0.5,0.0,0.5,0.5,0.5,0.25,0.0,0.25,0.0,1.25,0.0,0.0,-0.05,-0.36,0.77,15.65,6.2,8.4,3.0,1.75,4.0,5.0,3.5,5.0,5.25,6.0,5.25,6.75,7.5,5.75,7.0,0.08,0.08,0.95,965.72,-3.4,-22.9
0.24,0.0,0.5,0.0,0.25,0.5,0.5,0.25,0.0,0.25,0.5,0.0,0.0,0.0,-0.05,-0.23,0.77,24.13,-0.9,25.6,3.0,2.0,4.0,5.0,3.5,5.0,5.5,6.0,5.25,6.75,7.25,5.75,6.75,0.08,0.08,0.95,961.35,-3.5,-21.8
0.26,0.0,0.5,0.0,1.25,0.5,0.5,0.25,0.0,0.25,0.25,0.25,0.0,0.0,-0.05,-0.11,0.83,40.51,5.8,34.9,3.0,2.25,4.0,5.0,3.5,5.0,5.75,6.0,5.25,6.75,7.25,5.5,6.25,0.08,0.08,0.95,959.74,-3.7,-20.1
0.28,0.0,0.5,0.0,1.25,0.5,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.0,-0.05,0.02,0.89,50.47,8.2,42.3,3.0,2.25,4.0,5.0,3.75,5.0,5.75,5.75,5.25,6.0,7.25,5.5,6.25,0.08,0.08,0.95,953.56,-4.0,-19.0
