time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.0,0.75,1.25,0.0,3.0,1.0,2.0,3.0,2.5,3.25,-0.05,0.02,1.08,272.15,-5.4,-64.3,5.5,1.75,6.25,6.75,5.25,2.75,1.5,0.25,1.0,0.5,2.0,0.25,0.5,0.02,0.27,1.08,335.37,-15.4,46.7
0.04,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2.0,0.75,1.25,1.75,0.5,1.5,0.33,0.08,1.39,179.11,-6.9,-62.6,6.25,1.25,7.5,6.0,7.25,2.25,1.75,0.75,1.0,0.0,0.0,0.0,0.5,0.14,0.2,1.08,440.05,-16.3,56.2
0.06,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.75,1.25,1.25,0.5,1.25,0.08,0.83,1.2,91.19,-7.9,-61.7,5.75,1.25,7.75,6.0,7.25,2.75,3.75,0.5,1.25,0.0,0.0,0.0,0.0,0.02,0.14,1.08,542.59,-16.8,57.0
0.08,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.75,1.0,1.25,0.5,1.0,-0.11,0.7,0.89,31.56,-6.8,-61.1,6.5,1.5,8.0,6.25,7.5,2.75,5.75,0.5,1.75,0.5,0.0,0.25,0.25,0.02,0.08,1.08,623.11,-16.7,52.3
0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.5,0.5,1.0,0.0,0.5,-0.05,0.77,0.7,0.0,-5.5,-58.5,5.5,1.0,8.0,6.0,6.0,2.75,6.5,0.5,3.0,0.5,2.5,1.0,0.75,0.08,0.08,1.02,680.94,-16.3,35.3
0.12,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.25,0.5,0.5,0.5,0.25,0.14,0.64,0.83,0.0,-6.4,-61.3,5.5,1.25,8.0,6.0,5.5,3.5,6.5,2.0,4.0,1.25,3.75,1.5,1.25,0.08,0.08,0.95,752.26,-13.8,23.9
0.14,0.25,0.75,0.0,0.0,0.0,0.25,0.0,1.0,0.5,0.25,0.5,1.0,0.25,0.02,0.64,0.83,0.0,1.7,-30.3,5.5,1.5,7.75,6.0,5.25,3.5,5.5,2.0,4.25,2.0,4.5,1.5,1.25,0.14,0.08,0.95,809.91,-13.0,20.5
0.16,0.5,0.25,0.5,1.5,0.0,0.75,0.0,1.75,1.0,2.25,1.5,1.25,1.25,-0.3,0.7,0.83,6.64,0.5,-35.6,6.0,2.0,7.75,6.25,5.25,4.5,5.5,2.0,4.5,2.0,4.5,1.5,2.25,0.14,0.08,0.95,872.68,-12.0,19.5
0.18,0.25,0.0,0.5,0.0,3.0,0.75,0.0,1.5,1.0,2.25,1.25,1.0,1.25,-0.55,0.58,0.83,64.83,-3.3,-26.1,5.0,1.25,7.0,5.75,3.75,3.75,4.75,2.0,4.0,2.0,3.75,1.5,1.25,0.08,0.08,0.95,842.83,-12.7,18.9
0.2,0.25,0.25,0.5,1.75,3.0,0.75,0.25,2.25,1.0,2.25,1.5,0.5,1.25,-0.61,0.45,0.77,133.62,-1.2,-12.7,5.0,0.75,7.0,5.5,3.75,3.75,4.5,2.0,4.0,2.0,4.5,1.5,1.5,0.08,0.08,0.95,797.9,-12.4,15.4
0.22,0.0,0.0,0.0,1.0,0.0,0.75,0.25,2.25,1.0,2.0,1.25,0.75,1.5,-0.55,0.27,0.83,157.29,-4.9,-50.0,3.5,0.75,6.75,5.25,3.5,3.25,5.0,2.25,4.0,2.0,3.5,1.5,1.5,0.14,0.08,0.95,710.19,-11.9,13.4
0.24,0.5,0.0,0.5,0.5,2.5,0.25,0.25,1.25,1.0,0.25,1.25,0.75,1.25,-0.48,0.14,0.89,168.52,2.2,-13.9,3.5,0.75,6.25,5.5,3.5,3.25,5.25,2.5,4.5,2.0,4.0,2.25,1.75,0.08,0.08,0.95,662.46,-11.3,8.3
0.26,0.5,0.25,0.5,0.0,3.0,0.25,0.25,1.5,1.0,2.0,1.25,0.5,1.25,-0.42,0.02,1.02,175.09,-1.4,-18.7,4.75,2.0,6.0,6.0,3.5,5.0,5.5,3.5,5.25,4.5,5.25,3.0,3.25,0.08,0.08,0.95,700.46,-8.3,1.3
0.28,0.5,0.0,0.5,1.0,3.0,0.5,0.25,1.0,1.0,2.0,1.25,0.5,1.25,-0.48,-0.11,0.95,186.62,0.0,-13.1,4.75,2.0,7.0,6.0,5.5,5.0,6.0,3.5,5.25,4.75,6.0,3.25,2.5,0.08,0.08,0.95,794.99,-8.7,4.2
0.3,0.0,0.5,0.5,0.5,3.0,0.75,0.25,1.0,1.0,2.0,1.25,0.5,1.25,-0.55,-0.36,1.02,192.44,-1.9,-14.7,4.75,2.0,7.0,6.0,5.75,5.0,6.0,4.0,5.25,4.75,6.25,3.5,3.5,0.08,0.08,0.95,898.72,-8.1,1.4
0.32,0.0,0.0,0.5,0.75,3.0,0.0,0.25,1.5,0.75,2.0,1.25,0.5,1.25,-0.48,-0.48,1.02,194.02,-1.8,-21.3,5.0,2.0,7.0,6.0,5.75,5.0,6.25,4.0,5.25,4.75,6.25,3.5,3.5,0.08,0.08,0.95,969.01,-8.2,1.8
0.34,0.0,0.0,0.5,0.25,3.0,0.75,0.25,1.25,1.0,2.25,1.25,0.5,1.25,-0.42,-0.61,1.02,193.66,-3.5,-22.6,4.75,2.0,7.0,6.0,5.75,5.0,6.25,3.75,5.5,5.0,6.25,3.5,3.75,0.08,0.08,0.95,1012.36,-8.0,0.7
0.36,0.0,0.0,0.5,1.25,2.5,0.75,0.25,1.25,0.75,1.75,1.25,0.5,1.25,-0.23,-0.55,0.95,186.45,-1.5,-16.8,4.75,2.0,7.0,6.0,5.75,5.0,6.5,4.0,5.5,5.0,6.25,3.25,3.5,0.08,0.08,0.95,1023.96,-8.1,1.5
0.38,0.25,0.0,0.5,1.0,2.25,1.0,0.25,1.5,0.75,1.75,1.25,0.5,1.25,-0.05,-0.48,1.02,180.28,-1.9,-17.3,4.75,2.0,7.0,6.25,5.75,5.0,6.5,3.75,5.75,5.0,6.25,3.25,3.5,0.08,0.08,0.95,1035.32,-8.2,1.7
0.4,0.0,0.5,0.5,1.0,2.25,0.75,0.25,1.5,0.75,1.5,1.25,0.0,1.25,-0.11,-0.3,0.83,172.1,-1.7,-10.4,4.75,2.0,7.25,6.75,5.5,5.0,6.5,3.75,5.75,4.5,6.25,3.25,3.25,0.08,0.08,0.95,1043.34,-8.8,3.3
