time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.25,1.25,1.5,4.5,3.75,4.0,3.25,4.75,4.0,6.5,7.25,6.25,7.0,-0.05,-0.05,0.95,739.65,1.4,-31.4,8.25,2.0,9.0,7.25,1.0,0.0,5.25,0.0,0.0,0.5,0.25,0.0,0.25,0.58,1.08,2.64,725.73,-27.1,64.2
0.04,2.0,1.25,4.0,5.25,5.0,5.0,3.75,5.5,4.75,6.75,8.0,7.0,7.25,-0.05,0.02,0.95,892.52,2.6,-26.0,7.25,2.0,7.0,5.75,0.0,1.0,4.0,0.25,0.25,2.0,0.25,1.0,1.0,0.7,1.95,3.02,553.03,-21.8,44.7
0.06,3.25,1.25,4.75,6.0,6.5,4.5,4.75,5.75,5.0,7.0,8.75,6.75,7.25,-0.05,-0.05,1.02,1071.22,3.8,-20.6,4.5,1.25,6.0,4.25,2.75,1.0,1.0,0.25,0.25,2.5,0.5,0.75,1.0,1.2,1.08,3.7,411.2,-16.0,36.5
0.08,3.25,1.25,5.0,6.0,6.5,5.0,5.0,5.75,5.25,6.75,8.5,6.5,7.25,-0.05,-0.05,0.95,1200.52,3.9,-19.2,2.5,1.0,3.25,3.25,1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.02,-0.98,2.08,287.37,-20.7,57.6
0.1,3.25,1.25,5.5,7.0,6.5,5.0,5.25,5.75,5.25,7.0,7.75,5.75,6.5,-0.05,-0.05,0.95,1296.53,4.4,-15.0,0.75,0.25,1.75,1.0,1.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.45,-0.73,2.2,176.96,-16.1,39.7
0.12,3.0,1.25,5.0,6.75,4.75,4.0,5.0,4.75,4.75,5.5,6.25,4.5,5.5,-0.05,-0.05,0.95,1243.34,5.4,-12.4,0.5,0.25,1.75,0.75,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.25,0.77,-0.61,1.77,79.53,-10.6,36.0
0.14,2.75,1.25,5.0,6.0,6.5,4.0,5.5,5.5,4.25,3.5,5.75,3.5,4.5,-0.05,-0.05,0.95,1140.54,5.6,-5.1,0.25,0.25,1.5,0.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,-0.92,0.83,0.0,-15.9,61.1
0.16,2.75,1.25,5.0,6.75,4.5,4.0,5.0,4.5,4.25,4.25,5.0,3.0,4.25,-0.05,0.02,0.95,1007.8,6.2,-4.8,0.5,0.25,1.5,0.75,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.5,0.45,-0.67,0.27,0.0,-8.8,30.1
0.18,2.5,1.25,5.0,6.75,4.25,4.0,5.0,4.5,4.25,2.75,4.5,2.75,3.75,-0.05,0.02,0.95,882.26,6.9,-1.2,0.5,0.25,1.5,0.5,2.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.14,-0.55,0.2,0.0,-9.9,39.0
0.2,2.25,1.25,5.0,6.0,3.75,4.0,5.0,4.25,4.25,2.0,4.0,2.5,3.25,-0.05,0.02,0.95,762.12,7.4,0.5,0.5,0.25,1.5,0.5,2.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,-0.05,-0.48,0.45,0.0,-10.9,37.7
