time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,0.75,0.0,0.0,0.0,-0.23,-0.23,0.83,0.0,6.6,-17.3,2.25,3.25,2.75,8.0,10.5,8.5,1.0,8.0,1.0,3.5,1.5,0.75,1.25,0.27,0.14,0.95,771.06,0.2,22.2
0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,-0.17,-0.05,0.89,13.01,8.2,-12.8,2.75,3.5,4.0,9.5,11.0,8.5,0.75,7.5,1.0,3.25,1.5,0.75,0.75,0.27,0.14,0.95,835.6,-1.7,27.6
0.06,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,-0.17,0.08,1.02,12.09,7.6,-17.0,3.0,4.5,5.0,9.75,11.5,8.75,0.75,7.25,0.25,3.0,1.5,0.5,0.5,0.2,0.14,1.02,907.5,-2.6,33.0
0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,-0.11,0.14,1.45,6.33,14.3,-0.2,3.75,4.25,5.0,9.75,12.0,8.0,0.0,5.75,0.25,1.5,0.25,0.25,0.0,0.2,0.14,1.02,929.89,-4.1,43.4
0.1,0.0,0.0,0.25,0.75,0.0,0.0,0.25,1.75,0.75,1.5,0.75,0.25,0.0,-0.23,0.27,1.58,33.5,-1.0,-37.1,4.5,5.0,6.5,9.0,13.5,8.25,0.0,5.0,0.25,0.25,1.25,0.25,0.5,0.2,0.2,1.08,963.88,-5.7,45.7
0.12,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.0,0.0,-0.3,0.39,1.83,29.08,13.0,-2.3,4.25,4.75,7.75,12.0,13.5,8.0,0.25,4.75,0.0,0.0,1.25,0.25,0.5,0.14,0.2,1.2,1002.33,-7.2,47.5
0.14,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.75,0.0,0.0,-0.42,0.58,2.14,36.17,6.6,-43.6,5.25,5.25,7.75,10.5,11.5,7.0,0.0,3.5,0.0,1.5,0.0,0.0,0.0,0.2,0.27,1.14,1001.04,-8.4,52.1
0.16,0.0,0.0,1.0,0.75,0.0,0.0,0.75,1.75,0.75,1.5,0.75,0.25,0.0,-0.55,0.83,2.77,57.66,4.3,-24.3,5.5,5.25,7.75,10.0,11.5,6.0,0.0,3.25,0.25,0.0,0.25,0.0,0.25,0.14,0.27,1.2,971.05,-9.7,54.9
0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.75,0.5,0.0,0.75,0.0,0.5,-0.48,1.58,2.95,70.78,5.8,-25.7,5.75,5.25,8.0,9.75,11.0,5.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.27,0.39,1.2,913.97,-11.4,59.8
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.02,2.58,2.08,58.32,-1.7,-29.5,5.75,5.25,7.5,9.75,10.5,4.75,0.5,2.0,0.0,0.0,0.75,0.0,0.0,0.27,0.39,1.33,857.59,-11.7,57.9
