time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,1.25,0.25,2.5,0.0,0.5,1.25,5.25,3.5,6.25,6.25,4.5,4.25,-0.17,0.02,0.95,387.03,-0.5,-54.4,1.25,0.5,0.75,1.25,1.5,0.0,0.75,1.25,0.5,0.0,0.5,0.0,0.0,0.08,-0.11,0.7,10.93,-11.8,35.4
0.04,0.0,0.25,2.25,2.75,0.0,0.5,1.25,5.75,4.25,6.75,7.0,4.75,5.25,-0.11,0.02,1.02,505.84,0.9,-53.6,1.25,0.25,1.0,1.25,1.25,0.0,0.75,1.25,0.5,0.0,0.5,0.0,0.0,-0.11,-0.11,0.95,50.11,-13.2,33.5
0.06,0.0,0.75,2.25,2.75,0.0,0.75,1.5,6.0,4.75,6.75,7.25,5.0,5.25,-0.11,0.02,0.95,616.42,1.2,-51.2,1.25,0.5,1.0,1.25,1.25,0.0,0.75,1.0,0.5,0.0,0.5,0.0,0.0,-0.05,-0.05,0.95,79.68,-14.1,38.0
0.08,0.0,1.5,2.25,2.75,0.0,1.25,1.5,6.5,5.0,6.75,7.25,4.75,5.25,-0.11,0.02,0.95,691.59,0.9,-47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.02,0.02,1.02,57.55,-12.1,-38.5
0.1,0.0,1.5,2.75,3.0,0.0,1.5,1.5,6.5,5.25,6.75,7.25,4.75,5.25,-0.11,0.02,0.95,739.61,1.4,-44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,1.14,31.02,-32.4,27.3
0.12,0.0,1.5,3.25,4.0,7.25,1.5,1.5,6.5,5.5,6.5,7.0,4.5,5.0,-0.11,0.02,0.95,802.88,1.4,-25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2,1.39,3.39,-32.4,27.3
0.14,0.25,1.5,3.75,4.5,7.5,1.5,1.5,6.5,5.25,6.0,6.75,4.0,4.25,-0.11,0.02,0.95,853.02,2.3,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.33,1.7,0.0,-32.4,27.3
0.16,0.25,1.5,3.75,4.5,7.75,1.5,1.5,6.5,4.75,6.0,6.0,3.75,4.0,-0.17,0.02,0.95,880.29,2.1,-18.2,1.25,0.0,0.0,1.0,0.0,0.0,1.25,1.25,0.5,0.0,0.5,0.0,0.0,0.2,0.52,1.89,17.2,-13.5,17.3
0.18,0.25,1.5,3.75,4.5,8.0,1.75,1.5,6.0,4.5,5.0,5.75,3.0,3.0,-0.11,0.02,0.95,860.05,2.6,-12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.83,2.27,15.92,-32.4,27.3
0.2,0.0,1.5,3.75,4.75,8.0,1.75,1.5,6.0,4.0,4.75,5.0,2.5,2.75,-0.17,0.02,0.95,810.94,2.4,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.2,2.33,7.8,-32.4,27.3
0.22,0.25,2.0,3.75,5.5,8.0,1.5,1.5,5.75,3.5,3.5,4.0,2.0,2.0,-0.17,0.02,0.95,740.17,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.89,2.33,0.0,-32.4,27.3
0.24,0.25,2.5,4.5,6.5,8.5,1.5,1.5,5.5,3.25,3.25,3.25,1.75,1.75,-0.17,0.02,0.95,694.56,4.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,2.52,2.39,0.0,0.0,0.0
0.26,1.0,3.0,5.5,6.75,8.5,1.5,1.5,5.25,3.0,3.25,3.25,1.75,1.5,-0.11,0.08,0.95,679.09,6.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,3.95,1.08,0.0,0.0,0.0
