time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.75,1.75,5.75,7.0,0.0,0.0,0.0,2.0,1.5,1.75,1.0,0.75,0.5,-0.17,0.14,0.95,329.06,17.2,29.3,1.25,0.0,0.0,0.0,0.5,0.0,0.5,1.25,0.25,0.0,0.0,0.0,0.0,0.14,0.89,0.64,0.0,-8.2,26.9
0.04,3.5,1.75,5.75,7.25,0.0,0.0,0.0,1.75,1.5,1.75,1.0,0.75,0.25,-0.11,0.14,0.95,344.23,18.3,33.6,0.0,0.0,0.5,0.0,0.0,0.0,0.75,1.25,0.25,0.0,0.0,0.0,0.0,-0.17,2.14,0.52,0.0,-5.6,-7.0
0.06,4.0,1.75,5.75,7.75,0.0,0.0,0.25,2.5,1.5,1.75,1.25,0.75,0.25,-0.11,0.14,0.95,366.95,17.6,32.2,1.0,0.25,1.75,0.5,0.25,0.0,1.0,1.5,0.25,0.0,0.0,0.25,0.0,-0.61,1.7,0.7,0.0,-17.2,30.3
0.08,4.5,2.0,6.0,7.5,0.0,1.5,0.5,2.75,1.5,2.0,1.25,0.75,0.5,-0.17,0.14,0.95,398.77,15.4,31.2,0.0,0.0,1.75,0.0,3.25,0.0,1.0,1.5,0.25,0.0,0.25,0.25,0.0,-0.61,1.7,0.77,0.0,-6.6,25.4
0.1,4.5,2.25,6.25,7.75,0.0,1.5,0.5,3.25,1.75,2.0,1.5,0.75,0.5,-0.11,0.14,0.95,438.07,15.0,29.8,1.25,0.25,1.75,0.25,2.25,0.0,1.0,1.5,0.25,0.0,0.25,0.25,0.0,-0.23,1.58,0.64,41.75,-12.1,34.5
0.12,4.5,2.0,6.75,7.75,8.0,1.5,0.5,3.25,1.75,2.25,1.75,0.75,0.5,-0.11,0.14,0.95,529.99,11.1,33.7,0.0,0.0,1.75,0.0,0.25,0.0,1.0,1.5,0.25,0.0,0.5,0.25,0.0,0.14,1.33,0.64,57.36,-13.6,1.3
0.14,5.5,2.0,6.75,8.0,0.0,1.5,0.5,3.25,2.25,2.5,1.75,0.75,0.5,-0.11,0.08,0.95,560.25,15.4,28.5,1.0,0.25,1.75,0.0,2.5,0.0,1.0,1.5,0.25,0.0,0.5,0.25,0.0,0.2,1.08,0.77,87.89,-10.8,29.7
0.16,5.0,2.0,6.75,8.0,8.0,1.5,0.75,4.0,2.5,3.5,2.0,0.75,0.5,-0.11,0.08,0.95,649.15,10.3,28.6,1.0,0.25,1.75,0.0,1.75,0.0,1.0,1.5,0.25,0.0,0.5,0.25,0.0,0.2,0.83,0.89,105.62,-12.4,27.1
0.18,5.5,2.0,7.0,8.0,8.0,1.5,0.75,4.5,2.75,3.5,2.5,0.75,0.5,-0.11,0.08,0.95,716.64,10.4,27.3,1.0,0.25,1.5,0.0,2.25,0.0,1.0,1.5,0.25,0.0,1.25,0.75,0.0,0.14,0.64,1.02,129.51,-10.4,12.8
0.2,5.5,2.0,7.0,8.25,7.75,1.75,1.0,4.5,3.25,3.75,3.25,1.0,0.5,-0.11,0.08,0.95,798.73,10.3,24.1,1.0,0.25,1.75,0.0,2.25,0.0,1.0,1.5,0.25,0.0,0.5,0.25,0.0,0.14,0.39,1.02,140.67,-11.3,28.9
