time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,1.75,0.75,6.5,6.0,5.0,0.5,6.25,2.0,3.5,2.25,1.25,1.5,-0.17,0.08,0.95,443.39,-2.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.5,1.5,4.25,3.25,-0.3,0.02,0.52,161.65,4.8,-91.6
0.04,0.0,1.5,2.5,7.25,7.0,5.25,0.5,6.0,1.5,3.25,2.0,0.75,0.75,-0.17,0.08,0.95,482.74,0.0,13.0,1.25,0.0,0.75,0.0,1.25,0.0,0.75,2.5,0.25,8.0,5.75,5.5,6.5,0.2,0.45,2.45,276.02,2.1,-68.8
0.06,0.0,2.25,3.25,8.0,8.0,6.0,0.5,6.0,1.25,2.75,1.25,0.75,0.25,-0.17,0.08,0.95,538.71,0.8,22.3,0.0,0.0,1.5,0.0,1.75,0.5,0.75,5.25,1.0,8.5,7.25,6.0,6.5,0.02,0.33,1.39,412.01,3.0,-66.3
0.08,0.25,3.25,3.5,9.0,8.0,6.0,0.25,5.25,1.25,2.0,1.25,0.75,0.25,-0.17,0.08,1.02,589.01,2.5,28.5,0.5,0.0,1.25,0.5,1.75,0.5,0.25,6.0,1.75,8.75,8.25,6.0,7.75,0.08,0.08,1.02,586.01,2.9,-64.9
0.1,0.75,3.25,4.0,9.25,8.5,6.0,0.25,4.75,0.75,1.75,1.25,0.75,0.25,-0.23,0.14,1.02,635.65,3.5,32.3,1.25,0.0,2.0,0.0,3.0,2.0,1.25,6.75,1.75,9.25,8.75,6.0,7.75,0.08,0.08,0.95,740.52,2.3,-54.5
0.12,2.0,4.25,4.25,10.0,8.5,6.0,0.25,4.5,0.75,1.75,1.0,0.75,0.25,-0.23,0.2,1.08,687.3,5.0,37.0,1.25,0.25,1.25,1.25,3.5,2.75,1.25,7.25,3.0,9.25,9.0,6.25,7.75,0.14,0.08,0.95,871.71,2.3,-50.2
0.14,2.5,4.5,4.25,10.5,0.0,5.75,0.25,3.25,0.75,1.75,0.75,0.75,0.25,-0.23,0.2,1.14,654.01,8.8,37.5,1.5,0.75,2.75,1.5,4.75,2.75,1.75,7.75,3.25,9.25,9.25,6.0,7.75,0.14,0.08,1.02,979.78,0.8,-41.7
0.16,3.5,4.75,5.0,10.5,0.0,5.25,0.0,3.0,0.75,1.5,0.75,0.75,0.25,-0.23,0.2,1.14,621.99,10.9,41.4,2.0,1.0,3.25,1.5,4.75,3.75,1.75,8.25,3.5,8.75,9.0,6.0,7.5,0.14,0.08,0.95,1060.45,0.5,-37.2
0.18,2.5,4.75,5.25,9.25,0.0,4.75,0.0,3.0,0.75,1.5,0.5,0.0,0.25,-0.3,0.27,1.14,558.41,10.7,43.7,2.0,1.0,4.5,2.0,5.25,4.25,2.25,8.25,3.5,8.5,8.75,5.5,6.5,0.14,0.08,0.95,1108.74,-0.5,-30.6
0.2,4.0,5.0,5.25,9.5,0.0,0.0,0.0,2.25,0.75,1.5,0.0,0.0,0.25,-0.3,0.27,1.14,495.12,17.8,52.5,2.5,1.0,4.75,2.75,5.25,4.75,2.25,8.0,3.25,8.0,8.25,4.75,6.0,0.2,0.08,0.95,1110.1,-1.0,-25.2
0.22,3.25,5.25,4.25,9.25,0.0,0.0,0.0,1.5,0.75,1.5,0.5,0.0,0.25,-0.36,0.33,1.2,427.96,17.4,51.7,2.5,1.0,5.0,3.75,5.75,4.75,2.25,7.5,3.0,7.5,7.25,4.0,5.25,0.2,0.08,0.95,1077.59,-1.6,-19.0
0.24,2.75,4.75,2.75,9.0,0.0,0.0,0.0,1.25,0.75,1.25,0.5,0.75,0.25,-0.55,0.39,1.52,375.03,16.3,46.4,2.75,1.0,5.25,4.0,6.25,5.0,2.25,7.25,2.75,6.5,6.5,3.0,4.25,0.2,0.08,0.95,1015.51,-2.2,-11.6
0.26,1.0,2.0,3.25,7.0,0.0,0.0,0.0,1.25,0.5,1.25,0.5,0.75,0.25,-0.67,0.45,1.77,303.07,15.7,33.9,2.75,1.5,6.25,5.0,6.25,5.0,2.25,7.0,2.25,5.5,5.25,2.25,3.25,0.2,0.08,0.95,944.46,-3.7,-1.6
0.28,0.0,0.0,1.75,4.75,0.0,0.0,0.0,0.0,0.75,1.25,0.5,0.0,0.25,-0.73,1.33,2.58,221.35,15.3,22.1,3.0,1.5,6.5,5.75,6.25,5.0,2.25,6.25,1.75,4.75,3.75,1.75,2.5,0.2,0.14,0.95,863.33,-4.7,6.8
0.3,0.0,0.5,1.75,2.5,0.0,0.0,0.0,0.0,0.75,1.5,0.5,0.75,0.0,-0.48,1.14,3.14,139.22,14.0,6.2,3.0,2.0,7.0,6.25,6.25,4.75,2.25,6.0,1.75,3.75,3.25,1.75,1.5,0.14,0.14,0.95,804.72,-6.3,13.9
0.32,0.0,0.5,0.75,0.0,0.0,0.0,0.0,1.25,0.75,1.5,0.5,0.75,0.25,-0.8,-0.11,1.89,62.56,1.4,-38.1,4.25,2.0,7.5,7.0,6.5,5.0,2.25,5.25,1.5,3.0,1.5,1.0,0.0,0.14,0.14,0.95,750.55,-8.5,29.5
0.34,0.0,0.0,0.0,0.75,0.0,0.0,0.25,1.0,0.0,1.5,0.5,0.75,0.25,-0.98,-0.42,2.58,11.58,-2.9,-51.1,4.25,2.0,8.0,7.75,7.5,5.25,2.25,5.25,1.0,2.5,1.75,1.0,0.0,0.14,0.14,0.95,728.34,-8.7,32.1
0.36,0.0,0.5,0.0,1.5,0.0,0.0,3.75,5.0,2.25,1.0,2.0,0.5,0.0,-0.36,-0.92,1.7,37.51,3.0,-25.0,5.25,2.75,8.5,8.5,7.75,5.0,2.0,4.0,1.0,1.5,1.5,0.75,0.75,0.14,0.14,0.95,728.54,-10.5,38.2
0.38,0.0,0.0,0.0,2.75,0.0,0.0,4.0,4.75,3.25,1.75,2.25,0.5,0.0,-0.42,-0.61,0.58,96.11,4.1,-25.6,4.75,2.0,9.0,9.25,7.5,4.75,1.25,2.75,1.0,1.25,0.5,0.75,0.0,0.14,0.14,0.95,715.43,-12.0,44.9
0.4,0.0,0.0,1.0,1.5,0.0,0.0,3.75,0.0,3.5,1.0,2.25,0.0,0.0,-0.48,-0.48,0.39,118.11,15.8,-15.4,6.5,3.5,10.0,9.75,8.0,4.75,1.75,3.25,0.75,1.0,1.5,0.75,0.75,0.14,0.14,0.95,757.33,-12.7,44.2
0.42,0.0,0.0,0.0,1.75,0.0,0.0,4.25,5.0,3.5,1.0,0.75,0.0,0.0,-0.42,-0.42,0.33,143.83,3.4,-21.0,7.25,3.75,11.0,11.0,8.75,4.75,1.75,2.5,0.5,1.25,0.5,0.5,0.75,0.08,0.14,1.02,815.03,-13.6,49.7
0.44,0.0,0.0,0.0,1.0,0.0,0.0,3.75,5.0,3.0,1.0,0.75,0.0,0.0,-0.42,-0.36,0.64,151.25,1.6,-26.2,7.25,4.25,10.5,12.0,9.0,4.75,1.25,2.5,0.5,0.25,1.25,0.25,0.75,0.08,0.2,1.02,882.56,-13.8,51.7
0.46,1.0,0.0,0.0,1.75,0.0,0.0,4.0,4.75,3.0,0.75,0.0,0.5,0.0,-0.42,-0.3,0.89,164.9,5.5,-11.7,8.0,5.25,10.5,12.5,9.25,4.25,1.25,2.5,0.5,0.0,0.75,0.5,0.75,0.08,0.2,1.02,944.22,-14.4,54.3
0.48,1.0,0.0,0.75,1.75,0.0,0.0,3.25,4.75,3.0,0.0,1.0,0.0,0.0,-0.48,-0.11,0.89,178.68,8.0,-6.1,8.25,5.25,12.5,13.0,9.0,3.75,1.25,1.75,0.25,0.0,0.75,0.25,0.75,0.08,0.27,1.02,999.75,-16.2,57.2
0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.75,3.25,0.75,0.0,0.0,0.0,-0.48,0.08,0.95,182.76,0.9,-29.3,8.5,5.25,13.0,13.0,9.0,2.75,1.25,1.25,0.25,0.0,0.75,0.25,0.5,0.02,0.27,1.08,1026.6,-17.6,59.4
0.52,0.5,0.0,0.5,1.25,0.0,0.0,4.0,4.75,3.0,1.0,0.75,0.5,0.0,-0.48,0.2,1.33,193.47,5.2,-19.6,9.0,5.5,12.5,13.0,9.0,2.5,1.0,1.0,0.25,0.0,0.25,0.25,0.75,0.02,0.27,1.08,1035.47,-17.7,60.8
0.54,0.0,0.0,0.75,0.5,0.0,0.0,1.5,3.5,3.0,1.0,0.0,0.5,0.0,-0.48,0.33,1.52,177.28,2.7,-28.3,8.25,4.5,12.5,11.5,8.25,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.0,0.08,0.33,1.2,976.59,-20.4,63.7
0.56,0.0,0.0,0.25,0.75,0.0,0.0,3.75,1.5,0.25,0.0,0.25,0.0,0.0,-0.55,0.45,1.7,143.45,12.8,5.0,8.25,4.5,13.0,9.5,8.0,0.0,1.25,1.0,0.0,0.0,0.5,0.0,0.0,0.14,0.39,1.27,901.73,-21.0,64.6
0.58,1.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.67,0.64,2.08,108.39,17.5,14.5,8.25,3.5,11.0,9.5,6.25,1.25,1.0,0.0,0.25,0.0,0.5,0.0,0.0,0.14,0.45,1.39,794.44,-21.1,65.6
