time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.25,0.0,1.0,0.0,0.0,0.25,1.25,0.0,1.5,1.5,0.0,0.5,-1.11,-1.3,0.77,40.84,-1.7,-38.8,2.25,2.5,4.75,7.25,8.0,6.75,2.0,8.0,3.0,6.5,5.75,3.0,3.0,0.2,0.14,0.95,955.83,-1.9,-1.0
0.04,0.0,0.0,1.25,0.0,0.0,0.0,0.75,2.0,0.0,0.0,1.25,0.0,0.25,-0.73,-0.98,0.58,36.55,7.2,-21.2,3.0,2.75,5.0,8.5,9.0,7.0,2.0,8.0,2.5,5.75,4.75,1.5,2.25,0.2,0.14,0.95,985.0,-2.6,9.4
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,-0.92,0.83,16.53,0.0,0.0,3.0,2.75,5.75,9.75,9.0,7.5,2.0,7.75,2.25,5.25,3.75,1.5,1.5,0.2,0.14,0.95,1008.82,-3.4,15.1
0.08,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.75,0.0,-0.36,-0.86,0.95,16.31,2.1,-37.9,4.25,3.5,6.75,11.5,10.5,7.5,2.0,7.5,1.5,4.5,3.5,1.5,1.5,0.2,0.14,0.95,1063.31,-5.0,22.6
0.1,0.0,0.25,1.75,0.75,0.0,0.0,0.5,2.0,0.75,1.5,1.25,0.75,0.5,-0.23,-0.67,1.02,47.1,5.9,-26.7,4.5,4.25,7.75,11.5,10.5,7.75,1.75,7.0,1.0,3.5,2.0,1.0,1.0,0.2,0.14,0.95,1099.06,-6.0,31.2
0.12,0.0,0.25,1.75,0.75,0.0,0.0,0.5,2.0,0.75,1.5,0.75,0.75,0.5,-0.23,-0.42,1.08,81.07,5.6,-24.1,4.75,4.75,8.0,13.5,11.5,7.75,1.25,6.0,1.0,3.0,1.5,0.75,0.5,0.14,0.14,1.02,1143.68,-7.0,37.6
0.14,0.0,0.25,1.25,0.75,0.0,0.0,0.5,1.75,0.75,1.5,0.5,0.75,0.5,-0.17,-0.23,1.2,103.13,4.1,-27.5,5.25,5.25,8.5,13.0,12.0,7.5,1.25,5.25,0.5,1.5,1.5,0.0,0.5,0.14,0.2,1.02,1155.72,-8.2,44.7
0.16,0.0,0.0,0.25,0.5,0.0,0.0,0.5,1.0,0.25,1.25,0.0,0.0,0.0,-0.23,-0.05,1.45,95.51,-1.9,-25.6,5.0,4.5,8.5,11.5,10.5,6.5,0.75,2.75,0.25,0.25,0.25,0.0,0.0,0.14,0.2,1.14,1075.44,-10.5,54.8
0.18,0.0,0.0,1.0,0.25,0.0,0.0,0.5,2.0,0.0,0.25,1.0,0.0,0.5,-0.23,0.2,1.45,88.98,3.3,-26.9,5.5,4.5,8.75,11.5,10.5,6.0,0.75,2.75,0.25,0.0,0.25,0.0,0.0,0.08,0.2,1.14,990.83,-11.3,56.0
0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.25,-0.3,0.45,1.45,61.53,-1.7,-27.7,6.0,4.75,9.75,11.5,10.5,5.75,0.5,1.25,0.25,0.0,0.5,0.0,0.0,0.08,0.27,1.14,917.92,-12.9,58.9
