time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,1.25,2.0,3.25,7.0,2.75,0.75,6.5,3.25,7.0,6.5,4.0,5.5,-0.17,0.02,0.95,636.3,-1.4,-28.8,9.25,4.25,12.5,12.5,8.75,2.0,2.75,3.25,0.25,0.5,1.25,1.25,0.75,0.14,0.2,1.14,1164.29,-16.7,50.0
0.04,0.0,0.75,0.75,0.25,6.5,2.75,0.75,6.75,2.75,7.0,6.5,4.0,5.5,-0.17,0.02,0.95,629.39,-4.3,-40.0,9.0,4.75,12.5,12.5,7.75,2.5,3.0,3.25,1.0,1.0,1.5,1.25,0.75,0.08,0.14,1.08,1221.81,-16.3,47.4
0.06,0.0,0.5,1.25,1.25,0.0,2.5,0.75,6.5,2.5,7.0,6.25,4.0,5.5,-0.17,0.02,0.95,587.27,-3.4,-55.9,9.0,4.5,13.5,11.5,8.25,2.5,3.0,3.25,1.0,1.0,1.5,1.0,0.75,0.14,0.14,1.02,1250.26,-16.5,47.9
0.08,0.5,0.0,1.0,0.0,0.0,1.5,0.5,6.5,1.75,7.0,6.0,4.0,5.5,-0.23,0.08,1.02,525.85,-4.3,-64.5,9.0,4.5,13.0,11.0,8.0,2.5,2.25,3.25,0.75,0.75,1.5,1.0,0.75,0.14,0.14,0.95,1228.35,-16.5,48.7
0.1,1.25,0.75,0.25,0.25,0.0,0.5,0.0,6.0,1.5,6.0,5.5,4.0,5.5,-0.23,0.14,1.02,455.72,-3.4,-62.6,8.25,4.25,11.0,10.5,8.0,2.5,2.25,3.25,0.5,1.0,1.0,0.5,0.25,0.14,0.2,0.89,1140.12,-15.7,51.2
0.12,1.25,1.0,0.0,1.0,0.0,0.5,0.25,5.25,1.25,5.25,4.75,3.0,5.25,-0.3,0.27,1.39,395.04,-3.0,-56.7,8.25,3.0,11.5,9.25,8.0,1.5,1.25,3.25,0.5,0.0,1.0,0.25,0.0,0.08,0.2,0.83,1013.55,-17.4,54.7
0.14,2.5,1.25,0.0,1.0,0.0,0.5,3.25,6.25,0.75,3.5,4.75,2.0,2.75,-0.36,0.33,1.64,348.04,1.2,-35.1,7.75,3.75,9.25,9.5,8.0,1.25,1.5,3.25,0.25,0.0,0.0,0.25,0.0,0.08,0.2,0.89,885.16,-16.5,58.0
0.16,0.75,0.0,0.0,0.25,0.0,0.0,0.0,3.5,0.75,2.75,1.75,1.0,1.5,-0.3,0.14,1.2,263.73,-4.7,-57.0,7.5,2.75,9.25,7.75,7.25,2.25,1.5,3.25,0.25,0.75,0.25,1.0,0.5,0.14,0.2,0.89,780.38,-15.0,48.8
0.18,1.25,1.0,0.0,0.5,0.0,0.0,0.0,3.0,0.75,2.75,1.75,1.5,1.25,-0.17,0.14,1.08,201.49,-0.5,-39.3,6.75,3.5,9.25,8.5,8.0,3.75,1.25,4.5,1.0,1.25,1.5,1.0,0.75,0.14,0.2,0.89,755.88,-12.0,40.4
0.2,1.25,1.0,0.0,0.75,0.0,0.0,0.0,3.25,0.75,2.0,1.5,0.0,0.75,-0.55,3.58,0.02,136.5,-0.4,-21.2,5.75,2.75,8.5,7.75,8.5,4.75,1.25,5.5,1.0,2.75,1.5,1.75,0.75,0.2,0.14,0.95,764.64,-9.0,31.2
0.22,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.75,0.5,2.5,0.25,0.0,0.5,0.27,2.95,1.33,72.38,-8.2,-50.5,5.0,2.75,8.25,7.75,8.5,4.75,1.25,5.5,1.5,3.0,2.5,1.75,1.0,0.2,0.14,0.95,796.3,-8.3,26.5
0.24,1.25,0.75,0.0,0.5,0.0,0.0,0.0,1.75,0.0,1.5,0.75,0.0,0.5,0.95,2.02,0.95,26.73,1.0,-10.2,4.5,2.75,7.5,7.0,8.0,5.25,1.5,6.25,1.5,4.25,3.25,1.75,1.25,0.2,0.14,0.95,820.37,-6.5,19.5
0.26,1.25,0.0,0.0,0.25,0.0,0.0,0.0,1.75,0.25,1.5,0.75,0.0,0.5,0.02,2.14,0.95,6.4,-0.6,-28.0,3.75,2.5,7.25,6.25,8.0,6.0,1.25,6.5,1.75,5.5,4.0,2.5,1.75,0.2,0.14,0.95,847.2,-4.8,11.1
0.28,1.25,0.0,0.0,0.25,0.0,0.0,0.25,2.0,0.25,0.75,1.75,0.0,0.5,-0.48,1.77,1.08,6.15,2.6,-28.9,3.0,2.75,6.5,6.25,8.0,6.0,1.5,7.25,2.25,5.5,5.0,2.5,2.75,0.2,0.08,0.95,880.1,-3.6,5.3
0.3,0.5,0.0,0.0,0.25,0.0,0.0,0.0,1.5,0.0,1.0,0.5,0.0,0.5,-0.11,1.39,1.33,0.0,-5.1,-39.2,3.0,2.75,6.5,6.75,8.0,6.0,1.5,7.25,2.25,5.75,5.0,2.5,1.5,0.2,0.14,0.95,911.67,-4.1,7.9
0.32,0.5,0.0,1.25,0.25,0.0,0.0,0.0,1.5,0.0,1.0,1.25,0.0,0.5,-0.11,1.14,1.39,12.79,5.6,-22.8,3.0,2.75,6.5,7.5,8.0,6.25,1.5,7.5,2.25,6.25,5.0,2.5,1.5,0.27,0.14,0.89,953.43,-3.9,7.8
0.34,1.0,0.0,0.25,0.25,0.0,0.0,0.0,1.25,0.0,1.0,0.25,0.0,0.5,-0.23,1.02,1.33,15.98,1.3,-17.1,3.0,2.75,6.5,7.5,9.0,6.75,1.25,7.75,2.25,6.5,5.0,2.5,2.25,0.27,0.14,0.95,1004.36,-3.1,6.8
0.36,1.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.75,0.25,0.0,0.25,-0.11,0.89,1.27,27.48,0.0,-18.8,3.0,2.75,6.25,7.5,9.0,7.0,1.5,7.75,2.25,6.25,5.0,2.25,2.5,0.27,0.14,0.95,1042.16,-2.9,7.1
0.38,1.5,1.0,0.5,0.25,0.0,0.0,0.0,1.75,0.75,2.0,0.5,0.0,0.25,-0.05,0.77,1.27,59.21,4.2,-3.1,3.0,2.75,5.0,6.75,9.0,7.0,1.25,7.75,1.75,6.25,4.75,1.75,2.5,0.27,0.14,0.95,1036.96,-1.8,6.9
