time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,1.5,1.0,4.5,7.75,4.75,0.5,6.5,2.0,5.0,3.25,2.0,2.5,-0.23,0.08,0.95,562.53,-2.4,-5.7,7.5,4.25,11.0,9.75,9.0,2.75,0.25,3.25,0.0,0.0,0.5,0.0,0.5,0.27,0.33,1.27,686.44,-15.1,56.2
0.04,0.75,0.0,1.0,4.5,7.5,4.25,0.5,6.5,2.0,5.0,3.25,2.0,3.0,-0.23,0.08,0.95,583.19,-2.9,-11.9,8.25,4.5,11.5,10.0,10.5,4.75,0.5,3.25,0.0,0.0,0.75,0.75,0.5,0.27,0.33,1.33,909.47,-13.7,53.4
0.06,0.5,0.0,0.25,3.0,0.0,0.0,0.5,6.5,1.75,5.5,3.5,2.0,3.0,-0.23,0.08,0.95,491.64,-2.8,-49.3,8.75,5.0,10.5,11.5,9.5,4.75,0.75,4.25,0.25,0.5,0.75,0.5,1.0,0.27,0.27,1.27,1089.41,-12.9,50.3
0.08,0.75,0.0,0.75,3.0,0.0,0.0,0.25,6.5,1.75,6.0,3.5,2.0,3.0,-0.23,0.08,0.95,422.34,-2.1,-46.8,9.0,5.5,12.5,13.0,11.5,5.75,1.25,4.25,0.25,1.0,1.0,0.75,0.75,0.2,0.2,1.2,1282.97,-12.7,49.8
0.1,0.5,0.0,0.75,1.25,0.0,0.0,0.25,7.0,1.75,6.0,4.0,2.0,3.0,-0.23,0.08,0.95,368.59,-3.8,-55.7,9.0,5.25,12.5,13.0,10.5,5.75,1.25,4.5,0.25,0.75,1.5,0.75,0.75,0.2,0.2,1.08,1375.23,-13.0,48.7
0.12,0.5,0.0,0.0,1.25,0.0,4.75,0.5,6.25,1.0,6.25,4.0,2.5,4.0,-0.23,0.08,0.95,363.92,-7.8,-48.9,9.0,5.25,12.0,11.5,9.25,5.0,1.25,4.5,0.5,1.0,1.5,0.75,0.5,0.14,0.2,1.02,1400.21,-13.4,48.3
0.14,0.5,0.0,0.0,0.25,0.0,0.0,0.25,7.0,1.25,6.75,4.75,3.0,4.25,-0.23,0.08,0.95,366.85,-6.0,-69.1,9.25,4.5,12.5,11.5,9.75,4.5,1.25,4.25,0.5,1.0,1.5,0.75,1.0,0.14,0.2,0.95,1381.56,-13.7,47.2
0.16,0.0,0.0,0.0,0.0,0.0,3.5,0.25,0.0,0.0,6.75,4.75,2.25,5.25,-0.23,0.08,0.95,349.53,-8.1,-70.5,9.0,4.5,12.0,10.5,9.0,4.0,1.25,4.5,0.25,1.0,0.25,0.75,0.25,0.14,0.2,0.95,1312.95,-14.2,51.3
0.18,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,6.25,4.0,0.0,5.25,-0.23,0.08,1.02,301.76,-6.4,-80.1,9.0,4.0,11.5,9.75,9.0,3.75,1.25,4.25,0.25,0.5,1.25,0.5,0.5,0.14,0.2,0.89,1203.86,-14.4,50.1
0.2,1.25,0.25,0.25,0.5,0.0,0.0,0.0,6.0,0.75,5.5,3.25,0.0,5.5,-0.42,0.2,1.2,275.04,-6.8,-58.0,8.5,3.5,11.0,9.75,8.0,2.5,1.25,4.25,0.25,0.0,1.0,0.75,0.5,0.08,0.2,0.89,1062.72,-15.5,50.4
