time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.75,2.0,0.0,0.0,0.0,0.5,0.75,1.25,0.75,0.75,0.25,-0.23,-0.17,1.33,92.47,8.1,-19.6,6.0,3.0,10.0,11.0,9.0,3.75,1.25,3.0,0.25,1.5,0.5,0.5,1.0,0.14,0.2,1.27,1028.0,-12.6,46.3
0.04,0.0,0.0,0.75,1.75,0.0,0.0,0.0,0.5,0.75,1.25,0.75,0.75,0.25,-0.23,0.14,1.39,99.94,7.7,-22.5,6.75,3.5,10.5,11.0,9.0,2.5,1.0,2.0,0.25,0.75,0.5,0.5,1.0,0.14,0.2,1.14,958.11,-15.0,51.5
0.06,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.5,1.5,1.5,0.5,1.0,0.25,-0.3,0.33,1.39,110.35,6.6,-26.9,7.0,3.5,11.0,11.0,9.0,1.5,0.75,1.5,0.25,0.75,0.5,0.5,1.0,0.14,0.2,1.14,872.94,-16.3,53.1
0.08,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.5,0.25,-0.36,0.45,1.45,96.18,8.3,-13.3,7.75,3.5,11.5,10.0,8.75,0.0,0.75,1.5,0.25,0.75,0.25,0.5,1.0,0.08,0.27,1.14,815.23,-18.1,55.0
0.1,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.75,0.0,-0.3,0.58,1.45,82.48,8.4,-13.4,7.75,3.5,11.5,9.5,7.75,0.0,0.75,1.5,0.25,0.75,0.25,0.5,0.75,0.02,0.33,1.14,757.26,-18.8,55.9
0.12,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.5,0.75,1.25,0.5,0.75,0.25,-0.23,0.89,1.14,79.58,6.8,-20.7,7.75,3.0,11.0,8.75,6.75,0.0,0.75,1.25,0.25,0.75,0.0,0.5,0.25,0.08,0.39,1.2,697.62,-20.0,58.7
0.14,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.5,0.75,1.25,0.5,0.75,0.25,-0.05,1.33,0.95,80.46,3.5,-31.4,7.75,2.5,10.5,7.5,5.75,0.0,0.75,0.0,0.25,1.0,0.0,0.25,0.5,0.14,0.45,1.27,619.92,-21.5,60.6
0.16,0.0,0.0,0.75,2.0,0.0,0.0,0.0,0.0,0.75,1.0,0.25,0.75,0.0,0.14,1.83,0.7,81.73,12.1,-6.4,6.75,1.0,9.25,4.75,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.75,0.08,0.64,1.7,495.34,-23.8,58.3
0.18,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.5,0.75,1.25,0.5,0.75,0.25,0.14,2.2,0.52,84.7,3.5,-31.4,4.25,0.25,7.5,3.75,0.0,0.25,1.25,0.0,0.5,1.25,0.0,0.75,0.25,0.02,1.08,1.95,359.78,-26.1,46.9
0.2,0.0,0.0,0.75,1.75,0.0,0.0,0.0,0.5,0.75,1.25,0.5,0.75,0.25,0.08,2.33,0.52,89.3,7.6,-20.6,3.0,0.25,6.75,1.25,0.25,0.0,1.25,1.5,0.25,1.0,0.75,0.75,0.5,0.39,1.39,2.39,261.57,-22.3,29.2
0.22,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.5,0.75,0.25,0.14,2.14,0.64,76.57,11.7,-27.8,1.5,0.25,4.0,0.5,1.5,0.0,1.0,1.5,0.0,0.0,1.25,0.25,0.75,-0.11,0.7,2.27,176.42,-17.0,23.5
0.24,0.0,0.0,0.0,1.75,0.0,0.0,0.5,1.75,0.25,1.25,0.0,0.75,0.0,-0.55,-0.42,0.64,78.36,0.0,-23.2,0.0,0.0,1.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.33,-0.23,1.95,62.17,-34.6,39.5
0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2.75,1.0,0.0,1.25,0.0,0.39,-0.3,0.2,78.0,7.5,-57.7,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,0.0,1.02,-0.48,1.64,0.0,-4.6,-20.9
0.28,0.0,0.0,0.0,1.25,0.0,0.0,3.75,4.5,3.25,2.75,2.5,3.5,0.5,0.08,0.2,1.7,155.71,2.5,-50.1,0.0,0.0,1.75,0.0,1.5,0.0,0.75,1.5,0.5,1.25,0.0,0.5,1.0,0.45,-1.23,2.02,0.0,-3.0,-14.6
0.3,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.5,0.5,3.75,4.0,3.75,4.25,-0.48,0.27,1.7,217.47,-0.7,-75.3,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.5,0.0,0.25,0.52,-0.73,0.89,0.0,-2.6,-20.1
0.32,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.0,1.75,5.75,4.5,0.0,4.5,-0.17,0.14,1.52,271.43,-3.6,-65.8,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,1.0,0.39,-0.55,0.77,0.0,-1.9,-61.3
0.34,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.25,0.0,-0.17,0.14,1.08,223.31,29.5,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,-0.42,0.83,0.0,0.0,0.0
0.36,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,2.75,6.75,6.75,6.0,6.25,-0.17,0.14,1.14,290.36,-0.3,-75.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.3,0.95,0.0,0.0,0.0
0.38,0.0,0.0,0.0,2.0,0.0,0.75,0.5,5.0,3.75,7.5,7.25,6.0,6.75,-0.17,0.02,0.95,388.59,-2.4,-68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.17,1.02,0.0,0.0,0.0
0.4,0.0,0.0,0.0,2.0,0.0,1.25,0.5,5.75,4.25,7.5,7.75,6.25,6.75,-0.17,0.02,0.95,555.0,-2.5,-67.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.2,0.02,1.02,0.0,6.4,-63.3
0.42,0.0,0.0,1.0,2.5,0.0,1.25,0.5,6.25,4.75,7.5,7.75,6.25,6.75,-0.17,0.02,1.02,686.82,-1.3,-62.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2,1.02,0.0,-34.9,97.9
0.44,0.0,0.0,1.75,3.0,0.0,1.25,0.75,6.25,5.0,7.5,7.75,6.0,6.75,-0.11,0.02,0.95,783.01,-0.3,-57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.08,0.27,1.27,0.0,3.4,-92.6
0.46,0.0,0.0,1.75,3.75,0.0,1.75,0.75,6.25,5.0,7.25,7.75,5.5,6.25,-0.17,0.02,0.95,809.66,-0.1,-53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.5,0.0,1.0,0.08,0.33,1.64,4.9,6.6,-58.7
0.48,0.0,0.0,2.0,3.75,0.0,2.0,1.0,6.25,5.0,6.5,7.25,5.5,6.0,-0.17,0.02,0.95,799.4,0.2,-51.5,0.5,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.25,0.75,0.5,0.5,1.0,0.14,0.45,2.02,40.91,1.9,-51.2
0.5,0.0,0.0,1.75,3.75,0.0,2.0,1.0,6.25,4.75,5.75,6.75,4.75,5.25,-0.17,0.02,0.95,763.63,0.2,-49.4,0.0,0.0,0.5,0.0,0.5,0.0,0.75,1.5,0.25,0.75,0.5,0.5,1.0,0.14,0.7,2.27,66.56,1.5,-43.0
0.52,0.0,0.0,2.25,3.75,0.0,2.0,1.0,5.75,4.5,5.75,6.25,4.0,4.0,-0.17,0.02,0.95,694.57,1.0,-44.6,0.0,0.25,0.25,0.0,0.0,0.0,0.75,1.5,0.25,0.75,0.75,0.5,1.0,0.14,1.08,2.58,84.29,1.9,-52.6
0.54,0.0,0.0,3.0,4.0,0.0,2.0,1.0,5.5,4.0,4.75,5.5,3.25,3.25,-0.17,0.02,0.95,621.04,2.3,-37.5,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.5,0.5,0.75,0.5,0.5,1.0,0.02,1.58,2.64,99.05,4.5,-57.9
0.56,0.0,0.0,4.0,5.75,0.0,2.0,1.25,5.0,3.5,3.75,4.25,2.75,2.75,-0.11,0.08,0.95,547.64,4.8,-24.6,0.0,0.0,0.5,0.0,0.0,0.0,0.75,1.25,0.0,0.0,0.5,0.0,1.0,-0.11,2.52,2.27,92.81,-0.4,-43.1
0.58,0.0,0.25,5.25,5.75,0.0,2.0,1.25,4.75,3.25,3.0,3.25,2.0,1.5,-0.17,0.08,0.95,478.21,7.3,-11.8,0.25,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.5,0.75,0.5,0.75,1.25,-0.17,3.7,0.89,97.24,2.8,-61.6
0.6,0.0,0.25,6.0,6.75,0.0,2.0,1.25,4.0,2.75,2.75,2.5,1.75,1.5,-0.17,0.08,0.95,404.08,9.0,-3.8,0.75,0.25,0.5,0.0,0.5,0.0,0.25,1.0,0.25,0.75,0.5,0.75,1.0,-0.67,5.2,-0.48,99.61,-3.3,-27.5
0.62,0.0,1.25,6.25,7.5,0.0,2.0,1.0,4.0,2.25,1.75,2.25,1.75,1.25,-0.17,0.08,0.95,380.04,10.4,5.8,0.0,0.0,0.5,0.0,0.25,0.0,0.5,1.25,0.25,0.75,0.5,0.5,1.0,-1.8,5.14,0.08,101.0,1.4,-50.0
0.64,0.25,1.5,7.0,8.75,0.0,2.0,1.0,3.0,1.75,1.25,1.25,1.5,0.5,-0.17,0.08,0.95,369.07,13.5,21.3,0.25,0.25,0.5,0.0,0.5,0.0,0.75,1.5,0.25,2.25,0.5,1.25,1.0,-1.61,4.77,1.08,115.38,1.6,-46.3
0.66,1.75,1.5,7.75,9.25,2.25,2.25,1.0,2.5,1.5,1.25,1.25,1.25,0.25,-0.11,0.08,1.02,388.12,14.2,31.8,0.0,0.25,0.0,0.0,0.0,0.0,0.5,1.5,0.25,2.5,1.75,2.75,3.25,0.33,0.14,0.02,152.12,4.2,-81.5
0.68,3.5,2.5,8.25,10.0,4.75,2.5,1.0,2.25,1.5,1.25,1.25,1.0,0.25,-0.11,0.14,1.02,454.13,14.1,39.9,0.5,0.0,0.0,0.0,1.25,0.0,0.75,1.5,0.25,5.75,3.75,5.0,5.75,-0.36,0.33,0.83,235.78,3.5,-75.7
0.7,5.0,3.0,9.0,11.0,6.25,2.5,0.75,2.25,1.5,1.25,0.75,0.75,0.25,-0.17,0.14,1.02,557.54,14.6,45.7,0.0,0.5,0.25,0.0,1.75,0.5,0.75,1.5,0.0,8.25,5.75,6.0,7.75,-0.55,0.33,1.95,338.96,4.2,-73.9
0.72,6.0,4.0,9.0,12.5,0.0,2.5,0.5,2.25,1.25,1.25,0.75,0.75,0.25,-0.17,0.14,1.02,623.62,18.2,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.25,0.75,8.25,8.25,7.0,7.75,0.58,0.64,2.7,470.05,3.6,-85.1
0.74,7.0,4.25,9.5,12.5,0.0,2.5,0.25,1.5,0.75,1.25,0.75,0.75,0.25,-0.17,0.2,1.14,670.78,19.4,52.2,0.25,0.25,0.0,0.0,0.0,1.25,0.0,6.25,2.0,10.0,9.0,6.75,8.25,0.2,0.33,1.39,627.44,4.9,-75.6
0.76,7.5,4.5,9.5,12.5,0.0,1.75,0.0,0.75,0.75,1.25,0.5,0.75,0.25,-0.17,0.2,1.14,680.15,21.0,55.8,1.0,0.0,2.5,0.5,3.25,0.75,1.25,7.25,2.5,10.0,9.75,6.75,8.0,0.08,0.14,0.95,790.9,1.2,-55.7
0.78,7.5,5.25,9.5,12.5,0.0,0.0,0.0,0.5,0.75,1.25,0.5,0.75,0.25,-0.17,0.27,1.14,674.24,22.9,58.2,0.25,0.5,2.25,1.5,3.25,2.25,1.5,7.75,3.5,10.0,10.0,6.75,8.0,0.14,0.08,0.95,938.04,1.7,-51.9
0.8,8.0,5.5,9.75,12.5,0.0,0.0,0.0,0.5,0.75,1.0,0.25,0.5,0.25,-0.3,0.27,1.27,665.94,23.5,61.7,1.5,0.5,4.0,1.25,3.25,2.5,2.0,7.75,3.75,10.0,10.0,6.75,8.0,0.14,0.08,1.02,1057.15,-0.1,-45.4
0.82,7.5,5.5,9.75,12.5,0.0,0.0,0.0,0.5,0.75,0.5,0.75,0.0,0.25,-0.36,0.33,1.33,655.59,23.9,63.5,1.5,0.5,5.0,1.75,3.5,2.5,2.25,8.0,3.75,9.5,9.75,6.25,7.75,0.2,0.08,0.95,1127.11,-0.9,-40.9
0.84,7.5,5.5,9.5,11.5,0.0,0.0,0.0,0.5,0.75,0.0,0.5,0.0,0.25,-0.42,0.39,1.58,630.01,24.6,66.5,1.5,1.0,6.25,2.5,3.75,2.5,2.25,7.75,3.5,8.5,9.0,5.5,6.75,0.2,0.08,0.95,1136.33,-2.4,-32.8
0.86,6.0,0.0,8.75,8.75,0.0,0.0,0.0,0.5,0.75,0.0,0.5,0.75,0.25,-0.42,0.45,1.7,532.31,26.7,54.1,1.5,1.25,6.5,3.25,5.0,3.25,2.25,7.5,3.25,7.75,8.0,4.5,5.75,0.2,0.08,0.95,1102.02,-2.6,-23.8
