time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,3.5,1.25,6.0,6.25,0.0,1.5,1.5,6.0,4.0,6.0,6.0,3.0,3.25,-0.11,0.02,0.95,809.55,7.7,-14.7,1.25,0.75,1.0,0.0,2.25,0.0,0.5,1.75,0.0,0.0,0.5,0.25,0.5,0.89,-1.92,2.08,112.61,-6.8,23.9
0.04,3.0,1.25,6.0,6.5,6.75,1.5,1.5,6.0,4.0,6.0,5.5,3.0,3.0,-0.11,0.02,0.95,792.89,6.0,-4.5,2.0,0.75,1.75,1.25,3.5,0.0,0.5,1.75,0.25,0.0,0.25,0.25,0.5,0.14,-0.55,-0.23,146.5,-10.1,37.4
0.06,3.0,1.25,6.0,6.25,0.0,1.5,1.5,6.0,4.0,6.0,5.75,3.0,3.0,-0.11,0.02,0.95,726.78,7.5,-15.0,4.25,1.5,4.75,2.5,3.75,0.0,0.5,1.75,0.25,0.0,0.25,0.25,0.5,0.64,3.58,4.33,215.92,-17.2,50.9
0.08,3.0,1.25,6.0,6.5,0.0,1.5,1.5,6.0,4.0,6.0,6.0,3.0,3.0,-0.11,0.02,0.95,693.68,7.6,-14.9,6.0,2.0,7.5,4.5,3.75,0.5,0.5,1.75,0.0,0.0,0.25,0.25,0.5,0.7,0.58,1.33,297.4,-19.7,56.6
0.1,3.0,1.25,6.0,6.5,0.0,1.5,1.5,6.25,4.0,6.25,6.0,3.0,3.0,-0.17,0.02,0.95,659.92,7.3,-15.3,7.25,3.0,9.0,6.5,5.25,1.25,0.0,1.75,0.0,0.0,0.5,0.5,0.5,-0.05,0.27,0.95,424.99,-18.4,57.0
0.12,3.0,1.25,6.0,5.5,0.0,1.5,1.5,6.25,4.0,6.25,6.0,3.0,3.0,-0.17,0.02,0.95,645.35,7.1,-17.0,7.0,3.0,10.0,8.0,6.25,0.0,0.25,2.0,0.0,0.0,0.0,0.25,0.0,-0.05,0.2,1.14,554.02,-19.9,61.8
0.14,3.0,1.25,6.0,5.5,0.0,1.5,1.5,6.25,4.0,6.25,6.0,3.75,4.0,-0.11,0.02,0.95,642.16,6.7,-20.4,8.0,4.5,9.5,9.5,6.25,1.5,0.5,1.75,0.25,0.0,0.0,0.25,0.0,0.14,0.2,1.27,684.51,-18.4,62.8
0.16,2.25,1.25,6.0,6.25,0.0,1.5,1.5,6.25,4.0,7.0,6.25,4.0,4.25,-0.17,0.02,0.95,647.74,6.0,-22.8,7.25,4.0,10.0,9.75,7.75,3.25,1.0,2.0,0.25,0.0,0.0,0.25,0.0,0.27,0.2,1.89,791.34,-16.0,59.7
0.18,2.5,1.25,6.0,5.75,0.0,1.5,1.5,6.5,4.0,7.0,6.75,4.0,4.25,-0.17,0.02,0.95,658.11,6.0,-23.7,8.25,4.75,10.5,11.5,8.5,4.75,2.75,4.5,1.5,1.5,1.5,1.5,0.75,0.27,0.2,1.27,976.41,-12.8,41.8
0.2,2.25,1.25,6.0,5.25,0.0,1.5,1.25,6.25,3.5,7.0,6.75,4.0,4.25,-0.17,0.02,0.95,662.39,5.7,-25.1,8.25,4.25,12.0,11.0,9.0,5.0,3.25,5.75,1.5,3.0,3.0,1.75,1.25,0.14,0.14,1.02,1175.77,-11.7,33.5
0.22,1.5,1.0,6.0,5.25,0.0,1.0,1.0,6.25,3.25,7.0,6.75,4.0,4.25,-0.17,0.02,0.95,654.97,5.4,-28.2,8.25,4.0,12.0,11.0,9.0,5.0,3.25,5.75,1.5,2.75,2.75,1.75,1.0,0.14,0.14,1.02,1324.59,-11.9,34.6
0.24,1.25,1.25,6.0,4.5,0.0,1.0,1.0,6.0,3.25,7.0,6.75,4.0,4.75,-0.17,0.02,0.95,644.34,5.0,-30.5,7.75,4.25,11.5,10.5,9.0,4.75,3.0,5.5,1.25,1.5,2.5,1.25,1.0,0.2,0.14,0.95,1358.48,-12.2,38.3
0.26,1.0,0.5,5.0,3.25,0.0,0.75,1.0,6.0,2.75,7.0,6.75,4.0,4.75,-0.17,0.02,0.95,619.09,3.6,-38.8,7.5,4.0,11.0,9.5,9.0,4.75,2.5,5.0,1.0,1.25,1.75,1.0,0.75,0.2,0.14,0.89,1320.6,-12.3,41.4
