time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,3.5,3.75,0.0,0.5,0.5,1.25,2.25,2.5,1.75,0.75,0.5,-0.11,0.08,0.95,242.82,10.9,-6.9,1.25,0.75,4.5,1.25,3.25,2.5,2.25,7.25,3.75,8.75,7.75,5.5,5.5,0.14,0.08,0.95,791.21,-1.0,-37.6
0.04,0.0,0.0,3.5,3.75,0.0,0.5,0.5,1.5,1.75,2.0,2.25,0.75,0.75,-0.11,0.08,0.95,230.97,10.8,-7.9,1.5,1.0,4.5,2.0,4.25,2.5,2.25,7.5,3.75,8.75,7.75,5.5,5.5,0.14,0.08,0.95,831.32,-1.3,-33.2
0.06,0.0,0.0,3.0,3.75,0.0,0.0,0.5,1.5,1.75,2.0,1.75,0.75,0.75,-0.11,0.08,0.95,216.95,10.9,-9.4,1.25,0.75,4.75,2.75,5.0,2.5,2.25,7.75,3.75,8.75,7.75,5.5,5.5,0.14,0.08,0.95,866.43,-1.3,-31.4
0.08,0.0,0.0,2.75,3.75,0.0,0.0,0.5,1.5,1.75,2.0,1.75,0.75,0.75,-0.11,0.08,0.95,207.3,10.5,-10.6,1.5,1.25,4.75,3.5,5.0,2.75,2.25,7.75,3.75,8.25,7.75,5.25,5.5,0.14,0.08,0.95,891.05,-1.8,-27.6
0.1,0.0,0.0,2.0,3.75,0.0,0.0,0.5,0.5,1.5,1.75,1.75,0.75,0.5,-0.17,0.08,0.95,189.83,11.9,-8.9,1.5,1.25,6.25,4.0,5.25,3.75,2.75,7.75,3.75,8.25,7.25,4.75,5.0,0.14,0.08,0.95,921.35,-2.5,-21.3
0.12,0.0,0.0,1.75,3.0,0.0,0.0,0.25,0.0,1.5,1.75,1.25,0.75,0.75,-0.23,0.14,0.95,168.79,11.4,-13.8,1.5,1.25,6.75,5.0,6.0,3.75,2.75,7.5,3.75,8.0,7.25,4.75,4.25,0.14,0.08,0.95,954.45,-3.4,-16.8
0.14,0.0,0.0,1.25,2.0,0.0,0.0,0.0,0.0,1.25,1.75,1.0,0.75,0.5,-0.3,0.14,1.02,139.3,9.6,-22.2,2.75,1.75,7.5,5.75,6.0,4.5,2.75,7.25,3.25,7.5,6.0,3.75,4.25,0.14,0.08,0.95,988.72,-4.3,-7.9
0.16,0.0,0.0,1.75,2.5,0.0,0.0,0.0,0.0,1.25,1.75,1.0,0.75,0.5,-0.23,0.14,1.14,122.63,11.5,-13.4,3.0,2.25,8.25,6.25,6.5,4.5,3.0,7.25,3.0,6.75,5.5,3.25,3.0,0.14,0.08,0.95,1011.72,-5.5,-0.2
0.18,0.0,0.0,0.5,1.75,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.25,0.75,-0.3,0.2,1.14,91.68,9.7,-17.9,4.25,2.25,9.0,7.75,7.75,4.75,3.25,6.5,2.75,6.25,4.0,2.25,2.25,0.14,0.14,0.95,1037.25,-6.9,11.3
0.2,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.25,0.25,-0.3,0.2,1.2,63.03,10.7,-1.7,5.25,2.5,10.0,9.5,7.75,4.75,3.25,6.25,2.5,5.25,3.75,2.25,1.25,0.14,0.14,0.95,1066.78,-8.9,19.0
