time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,-0.61,0.14,0.95,0.0,0.0,-7.8,1.5,0.75,0.25,0.5,3.5,1.0,0.5,6.25,1.0,8.5,8.0,6.0,8.5,0.08,0.27,1.58,749.59,3.4,-56.2
0.04,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.25,0.5,-0.67,0.08,1.02,0.0,4.4,-26.6,1.25,0.75,0.0,0.0,3.5,0.0,0.5,4.5,0.25,7.0,4.5,5.5,8.0,0.2,0.33,1.83,636.33,4.2,-59.1
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.02,1.14,0.0,0.0,0.0,1.25,1.0,0.0,0.5,0.5,0.5,0.0,3.0,0.25,5.75,3.75,4.25,7.5,0.27,0.52,1.7,500.04,4.1,-65.3
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.48,-0.17,1.14,3.95,-16.7,-38.7,0.25,0.0,0.0,0.5,3.5,0.25,0.25,3.25,0.25,2.0,1.5,1.5,5.25,0.2,0.14,1.2,348.19,6.6,-45.9
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.48,1.02,0.0,0.0,0.0,1.5,0.0,0.0,0.0,3.5,0.5,0.5,1.75,0.25,0.0,0.75,1.75,2.0,0.08,0.2,0.89,234.32,-0.1,-13.6
0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.86,0.89,0.0,0.0,0.0,1.25,1.0,0.5,0.5,0.25,0.0,0.5,2.0,0.25,0.75,0.0,0.75,2.0,-1.61,4.64,0.14,131.67,-2.6,-15.8
0.14,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.27,-1.23,0.95,0.0,35.4,44.8,1.25,1.0,0.0,0.5,1.5,0.0,0.25,1.75,0.25,0.5,0.0,0.75,1.5,-1.55,3.27,1.58,60.36,-1.3,-2.5
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.48,1.02,0.0,0.0,0.0,1.25,1.0,0.0,0.5,1.75,0.0,0.25,2.0,0.25,0.25,1.0,0.75,1.0,-0.86,2.2,1.14,25.9,-2.8,-1.5
0.18,0.75,0.0,1.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.86,-3.3,3.08,13.83,33.8,69.0,1.0,1.0,0.0,0.5,1.75,0.0,0.25,1.75,0.25,0.0,1.5,0.75,0.5,-0.11,1.83,1.02,14.3,-4.3,1.0
0.2,6.0,0.0,4.5,6.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.17,1.2,0.89,114.28,28.3,69.9,1.25,0.75,0.0,0.5,1.75,0.0,0.25,1.75,0.0,0.0,1.5,0.75,0.75,-0.05,1.2,1.27,18.31,-4.1,-1.2
