time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.75,0.5,2.25,1.75,0.75,1.75,2.75,1.25,0.75,2.5,1.25,2.0,2.0,-0.17,-0.23,1.33,188.6,6.9,-10.2,2.0,1.75,0.5,3.25,5.0,1.75,0.0,1.75,0.75,0.25,0.0,1.0,0.25,0.45,-0.17,0.39,149.46,-4.7,36.9
0.04,1.75,0.5,2.75,1.75,0.75,1.75,2.75,1.25,1.0,2.5,0.75,3.25,3.25,0.33,-0.3,0.83,253.89,6.5,-18.6,2.25,1.5,0.5,2.75,5.0,1.5,0.5,1.75,0.75,2.0,0.25,1.0,1.0,0.14,-0.11,0.45,164.53,-3.0,20.4
0.06,1.75,0.5,2.75,1.75,0.75,1.75,2.75,2.0,1.0,2.5,2.0,4.75,4.5,0.33,-0.05,1.02,311.03,5.2,-30.9,2.0,1.75,0.5,3.0,5.0,1.25,0.5,1.75,0.75,1.75,0.75,1.0,0.75,-0.17,-0.17,0.64,197.28,-3.8,21.3
0.08,1.75,0.5,3.0,1.5,0.0,1.75,2.0,1.0,1.25,2.0,0.0,5.5,4.5,0.08,0.08,1.2,343.07,6.4,-32.5,2.0,1.75,0.5,2.75,5.0,1.25,0.5,1.5,0.75,3.0,0.25,1.0,0.5,-0.23,-0.23,0.83,226.36,-2.8,19.6
0.1,1.5,0.25,3.0,0.75,0.75,1.25,3.25,3.0,1.0,1.25,3.0,6.0,6.0,-0.61,0.2,1.2,384.67,4.9,-43.3,2.0,1.75,0.5,2.75,5.0,0.25,0.5,1.5,0.75,1.5,1.0,1.0,0.25,-0.05,-0.23,0.83,245.88,-6.0,24.5
0.12,0.75,0.25,2.0,1.25,0.5,1.0,1.75,1.0,1.0,2.5,1.25,6.5,6.0,-0.17,-0.11,0.95,392.14,2.9,-54.5,2.0,1.75,0.5,2.5,5.0,0.5,0.5,1.25,0.75,2.0,0.25,0.75,0.25,0.02,-0.23,0.89,252.77,-5.0,28.0
0.14,1.75,0.25,2.0,2.75,0.75,2.0,3.0,1.75,1.75,4.5,3.0,6.75,7.0,-0.17,0.02,0.95,456.65,2.8,-44.5,2.0,1.75,0.5,2.75,5.0,0.5,0.5,1.25,0.75,2.0,0.0,1.0,1.25,0.02,-0.11,1.02,259.48,-4.1,20.8
0.16,1.75,0.5,3.0,3.25,0.75,2.5,1.75,3.25,2.0,5.5,3.0,7.5,7.75,-0.17,0.02,0.95,535.9,1.9,-42.7,2.0,1.75,0.25,1.5,5.0,0.0,0.5,1.5,0.75,2.0,1.25,1.0,1.25,0.14,-0.05,1.14,262.9,-3.6,10.6
0.18,1.75,0.75,3.25,3.25,3.5,3.75,2.5,3.25,2.25,5.25,3.0,7.0,8.25,-0.11,-0.05,0.95,638.91,1.3,-32.2,1.75,1.5,0.25,1.75,5.0,0.0,0.5,1.25,0.25,2.25,0.25,1.0,1.25,0.33,0.08,1.27,259.04,-2.6,14.4
0.2,1.75,1.0,3.25,3.25,1.75,3.25,2.75,5.0,2.75,6.5,3.75,8.25,8.5,-0.11,-0.05,0.95,735.72,1.2,-39.7,2.0,1.5,0.25,1.5,4.5,0.0,0.5,1.25,0.5,1.5,0.5,1.0,1.0,0.39,0.27,1.39,247.76,-4.4,17.5
