time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.0,0.25,0.0,1.25,4.25,1.75,0.25,0.5,1.25,0.5,0.5,0.25,0.0,-0.36,0.2,1.02,155.95,3.6,33.4,1.25,0.75,1.25,0.0,2.25,2.75,1.25,1.0,0.75,0.75,0.25,0.0,0.0,-0.67,1.95,1.27,121.76,-2.9,31.5
0.04,3.0,0.25,0.0,2.0,0.5,3.0,1.75,1.0,1.75,0.0,0.75,0.25,0.0,-0.17,0.14,1.02,183.28,8.5,29.3,0.5,0.25,1.25,1.0,2.25,2.75,1.0,0.0,0.75,0.75,0.25,0.0,0.0,-0.98,1.64,1.14,56.79,-3.2,33.2
0.06,3.5,0.5,2.0,2.5,2.25,3.0,1.75,2.25,1.5,0.0,0.5,0.25,0.0,-0.05,0.14,1.14,232.57,9.7,36.4,1.0,0.0,1.25,1.75,2.5,1.75,0.75,0.0,0.5,0.5,0.25,0.0,0.0,-0.3,1.77,0.64,23.38,-7.7,41.3
0.08,2.75,0.0,1.5,2.5,5.0,3.75,0.0,0.75,1.75,0.0,0.5,0.5,0.0,0.02,0.02,1.02,267.03,5.7,37.9,0.5,0.25,1.0,1.75,2.5,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.02,1.58,0.64,14.15,-5.2,42.2
0.1,4.75,0.0,2.25,4.25,5.25,5.75,5.0,2.75,2.5,0.0,0.5,0.75,0.0,0.02,0.02,1.02,347.88,7.9,34.5,0.25,0.25,1.0,0.5,2.5,1.75,1.0,0.0,0.5,1.0,0.25,0.0,0.0,0.02,1.14,0.89,12.21,-2.3,28.7
0.12,6.0,1.75,4.75,4.25,7.25,6.0,5.75,3.0,3.25,1.75,2.0,0.75,1.0,-0.11,-0.05,1.02,498.63,8.6,28.4,0.0,0.25,1.25,0.25,2.5,2.0,1.0,0.0,0.5,1.25,0.0,0.0,0.0,-0.11,0.89,0.89,24.44,-0.6,27.0
0.14,6.0,2.5,4.75,4.75,7.25,6.5,6.0,4.25,3.75,2.0,2.0,0.75,1.0,-0.11,-0.05,1.02,677.05,7.7,27.0,1.0,0.0,0.75,0.0,1.75,1.5,0.75,0.0,0.5,1.0,0.25,0.0,0.0,-0.05,0.64,1.02,33.72,-3.8,26.5
0.16,6.25,2.5,4.75,5.25,7.25,7.0,6.25,4.25,4.25,0.5,3.0,1.75,1.0,-0.11,-0.05,1.02,831.45,8.5,25.5,0.75,0.25,0.5,1.5,1.75,1.75,0.75,0.0,0.5,0.5,0.25,0.0,0.25,-0.05,0.45,1.27,57.0,-4.5,33.5
0.18,6.75,2.5,4.75,4.5,7.75,7.25,6.75,5.25,5.0,3.25,3.0,2.0,1.75,-0.11,-0.05,0.95,968.62,6.6,16.8,0.75,0.5,0.25,0.0,0.0,0.0,0.75,0.0,0.75,1.25,0.25,0.0,0.25,-0.05,0.39,1.14,56.29,-9.4,-5.6
0.2,7.0,1.0,4.75,6.0,7.5,7.5,6.25,5.75,5.25,3.5,3.0,2.0,2.0,-0.11,-0.05,0.95,1057.83,6.3,14.2,0.5,0.25,0.0,0.0,0.0,1.0,0.75,0.0,0.75,0.5,0.25,0.0,0.5,-0.11,0.27,1.2,55.08,-1.5,-6.9
0.22,7.0,2.25,4.75,5.75,7.75,8.0,6.75,6.0,5.75,3.5,3.0,2.25,2.0,-0.11,-0.05,0.95,1130.61,6.2,15.1,1.25,0.25,0.5,0.0,2.25,2.0,0.75,0.0,0.5,1.0,0.25,0.0,0.5,-0.11,0.14,1.2,75.41,-1.0,23.8
0.24,7.0,2.5,4.75,5.75,8.5,8.0,7.0,6.5,6.0,3.75,3.0,2.25,2.25,-0.11,-0.11,0.95,1193.64,5.8,14.5,0.25,0.75,0.5,0.0,2.25,2.0,0.75,0.0,0.5,0.5,0.5,0.0,0.75,-0.11,0.14,1.14,95.32,1.1,19.2
0.26,7.0,2.5,4.75,6.0,8.75,8.0,7.0,6.5,6.0,4.5,3.25,2.25,3.25,-0.11,-0.11,0.95,1246.81,5.3,11.6,1.75,0.75,0.25,0.0,2.25,1.5,0.75,0.0,0.5,1.25,0.5,0.0,0.75,-0.05,0.08,1.02,122.14,-2.8,21.3
0.28,7.0,2.5,4.75,5.5,8.75,8.0,7.0,6.5,6.0,4.75,5.0,3.0,3.25,-0.11,-0.11,0.95,1285.43,5.3,7.4,0.5,0.5,0.0,0.0,2.25,0.0,0.75,0.25,0.75,0.25,0.75,0.0,0.25,0.08,0.02,0.89,120.03,-5.0,17.1
