time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.5,0.25,0.25,0.0,1.25,0.5,0.25,1.5,0.75,0.5,0.5,0.5,0.5,2.08,1.58,1.64,82.72,-0.5,-12.1,3.5,0.0,0.0,0.0,1.0,1.75,0.0,0.25,1.0,2.25,0.0,0.0,0.0,0.02,-0.3,0.95,41.94,-4.7,23.0
0.04,0.25,0.5,0.25,1.0,3.0,1.0,0.5,1.5,1.0,2.75,0.25,1.0,0.0,2.33,1.89,1.14,117.45,-2.0,-4.2,1.25,0.0,0.0,0.0,1.0,3.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.27,-1.11,0.7,0.0,4.8,36.6
0.06,0.5,0.5,0.0,1.25,0.75,2.5,1.5,3.0,3.0,3.5,1.5,3.75,2.75,1.64,1.89,0.89,191.27,-2.0,-42.4,0.5,0.0,0.0,0.25,1.0,2.5,0.25,1.0,0.5,0.0,0.0,0.0,0.25,0.14,-0.67,0.95,0.0,7.7,19.6
0.08,1.0,0.5,0.0,1.0,0.0,0.25,0.0,5.75,4.5,6.5,5.75,5.25,5.75,-0.05,0.27,1.02,310.22,-1.8,-64.1,0.5,0.0,0.0,1.25,1.5,2.75,0.25,0.25,1.25,2.0,0.75,0.0,0.75,-0.11,-0.42,0.7,0.0,4.0,-3.7
0.1,0.75,0.0,1.0,0.0,0.0,2.0,1.0,6.0,4.25,5.75,5.75,4.5,6.0,0.02,-0.05,0.95,435.41,-2.4,-60.9,0.25,0.0,0.0,0.0,1.0,1.75,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.02,-0.42,0.64,0.0,7.1,29.6
0.12,1.0,0.5,1.5,2.0,0.0,2.75,0.5,5.25,4.25,5.75,4.75,3.75,5.75,-0.11,0.08,0.89,541.36,-1.1,-46.9,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.2,-0.36,0.52,0.0,12.3,23.3
0.14,2.0,0.5,0.0,2.0,2.5,3.0,0.75,6.0,4.5,4.25,4.25,4.5,5.75,-0.17,0.14,0.95,609.0,-1.6,-39.2,0.0,0.0,0.0,0.0,0.0,1.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.33,-0.36,0.58,0.0,14.6,15.9
0.16,1.5,0.25,1.0,1.25,0.5,2.5,1.75,6.75,5.25,7.75,5.75,5.75,6.5,-0.11,0.14,0.95,687.99,-1.4,-52.7,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.45,-0.3,0.7,0.0,6.6,23.1
0.18,2.0,0.5,2.5,0.25,0.0,2.75,1.0,7.0,6.25,8.75,7.25,7.0,8.25,-0.11,0.08,0.89,796.55,-0.5,-54.8,0.0,0.0,0.0,0.0,0.5,1.25,0.25,0.25,0.5,1.75,0.0,0.0,0.0,0.58,-0.17,0.77,12.45,11.5,-19.7
0.2,2.0,0.75,1.5,0.0,1.75,1.75,1.25,7.5,6.5,8.5,7.5,6.75,8.25,-0.05,0.02,0.95,895.67,-0.9,-53.7,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.77,-0.11,0.77,22.1,8.3,28.7
0.22,0.75,0.0,0.0,0.0,1.75,1.75,2.0,7.75,6.0,8.75,8.25,6.75,8.5,-0.11,0.08,0.95,957.76,-3.0,-63.1,0.75,0.0,0.25,1.25,1.25,2.75,0.5,0.5,0.75,1.75,0.75,0.25,1.0,1.02,-0.05,0.77,76.01,2.6,-3.7
0.24,1.25,0.25,2.5,2.25,0.0,3.0,2.0,8.0,6.75,9.75,8.25,7.5,8.75,-0.11,0.08,0.95,1021.8,-0.4,-53.5,0.5,0.0,0.25,1.5,1.25,2.5,0.25,0.5,1.0,1.75,0.75,0.25,1.25,1.33,0.14,0.95,117.62,2.8,-8.5
0.26,1.25,0.5,1.0,2.25,2.25,3.25,3.25,8.25,7.0,9.5,7.75,7.0,8.0,-0.11,0.08,0.95,1049.7,-1.2,-48.4,0.5,0.0,0.5,1.25,1.25,2.75,0.5,0.5,0.75,1.75,0.75,0.25,1.25,1.64,0.33,1.02,155.14,2.7,-6.6
0.28,0.0,0.5,3.0,2.25,0.0,3.25,2.0,8.25,7.0,9.75,8.25,7.0,8.25,-0.11,0.08,0.95,1054.19,-0.8,-53.4,0.75,0.0,0.25,0.5,1.25,0.5,0.5,0.25,0.5,0.0,0.75,0.0,1.0,1.77,0.45,1.02,149.22,-5.0,2.9
0.3,1.0,0.5,2.25,2.25,1.75,3.5,2.0,8.25,7.0,9.75,8.5,7.5,9.0,-0.11,0.08,0.95,1066.01,-0.9,-50.0,0.75,0.0,0.0,1.75,0.0,2.75,0.25,0.25,0.75,0.0,0.0,0.0,0.0,1.33,1.77,1.52,137.71,-0.8,36.5
0.32,1.25,0.5,2.5,1.75,2.25,4.0,2.0,8.25,7.0,9.75,8.25,7.25,8.5,-0.11,0.08,0.95,1071.26,-1.0,-47.4,0.5,0.0,0.0,0.5,0.25,0.75,0.25,0.25,0.5,0.0,0.0,0.0,0.25,1.58,1.33,0.7,101.42,-3.3,19.9
0.34,1.25,0.5,3.0,2.25,4.5,4.0,3.0,8.25,7.0,9.25,8.25,7.0,8.25,-0.11,0.08,0.95,1094.47,-0.2,-40.5,0.0,0.0,0.75,0.0,1.5,2.75,0.25,0.25,0.5,0.5,0.25,0.0,1.0,1.08,2.39,0.7,105.23,6.3,4.3
0.36,0.75,0.5,2.5,2.25,2.5,4.0,2.5,8.25,7.0,8.75,8.25,6.5,8.25,-0.11,0.08,0.95,1074.45,-0.8,-45.4,0.5,0.0,0.0,1.75,1.0,1.25,0.25,0.25,0.5,0.5,0.75,0.0,0.0,0.89,3.27,0.45,103.5,-3.3,20.2
0.38,1.25,0.5,2.75,2.25,1.25,3.75,3.25,8.25,7.0,8.75,8.0,6.25,7.75,-0.11,0.08,0.95,1035.95,0.0,-45.1,1.5,0.0,0.0,2.25,1.25,2.25,0.0,0.75,1.25,2.25,0.75,0.25,1.25,1.58,3.58,0.45,144.07,0.3,-3.3
0.4,2.0,0.5,2.75,2.25,2.25,4.0,3.5,8.25,7.25,8.75,7.75,6.25,7.5,-0.11,0.08,0.95,995.11,0.3,-40.7,1.25,1.25,1.5,2.0,3.5,5.0,0.75,2.0,1.75,2.25,1.0,0.25,1.5,0.27,-0.11,0.95,218.05,0.5,10.8
0.42,1.75,0.75,2.75,2.25,2.5,4.0,3.5,8.25,7.25,9.25,8.25,6.25,7.25,-0.11,0.08,0.95,977.99,0.2,-40.5,2.0,1.25,1.25,3.0,5.0,5.75,0.0,3.5,3.0,3.5,1.5,0.25,2.25,0.08,0.2,0.95,311.23,1.5,4.8
0.44,2.0,0.5,3.0,2.25,2.25,4.0,3.5,8.25,7.5,9.0,8.25,6.25,7.25,-0.11,0.08,0.95,975.95,0.6,-40.4,0.75,0.5,1.75,1.25,5.0,5.25,0.0,4.5,3.5,2.25,3.0,0.5,2.25,0.08,0.14,0.95,387.96,2.4,-7.1
0.46,2.0,0.5,3.0,2.25,4.5,4.25,3.5,8.25,7.5,8.75,8.25,6.25,7.5,-0.11,0.08,0.95,991.8,0.3,-36.5,3.0,1.5,1.75,2.75,3.75,5.75,1.0,4.75,5.5,5.5,3.25,1.5,3.0,0.08,0.14,0.95,507.33,-0.4,-9.7
0.48,0.25,0.5,2.75,2.25,5.0,4.25,3.5,8.25,7.5,9.0,7.5,6.75,7.5,-0.11,0.08,0.95,996.14,-0.7,-39.8,3.25,1.0,2.75,3.0,5.0,6.0,1.5,5.75,6.25,5.75,4.5,1.75,4.0,0.08,0.14,0.95,644.07,-1.0,-11.8
0.5,0.5,0.5,2.75,2.25,1.75,4.0,3.5,8.25,7.5,9.25,7.75,6.75,7.25,-0.11,0.08,0.95,984.56,-0.3,-45.4,3.25,1.75,1.5,2.75,5.0,6.25,1.25,6.5,6.75,6.75,5.25,2.25,4.75,0.14,0.14,0.95,781.82,0.4,-17.1
0.52,1.0,0.5,2.75,2.25,2.25,4.25,3.5,8.25,7.5,9.25,8.25,7.0,8.0,-0.11,0.08,0.95,986.36,-0.2,-44.4,3.25,1.5,2.75,3.0,5.25,6.25,1.5,6.5,6.75,6.75,6.0,2.5,5.25,0.14,0.14,0.95,902.49,-0.5,-17.1
0.54,1.0,0.5,2.0,2.25,2.25,4.25,3.25,8.25,7.5,9.5,8.25,7.25,8.25,-0.11,0.08,0.95,988.49,-0.8,-46.5,3.25,1.5,2.75,3.0,5.0,6.25,1.5,6.25,6.75,6.75,6.0,2.5,5.25,0.08,0.14,0.95,975.05,-0.6,-17.3
0.56,0.75,0.5,2.25,2.25,2.25,4.25,1.0,8.25,7.25,9.25,7.75,7.75,8.25,-0.11,0.08,0.95,990.19,-1.4,-48.1,3.25,1.5,2.75,3.0,5.0,6.25,1.75,6.0,6.75,6.75,5.75,2.5,5.25,0.08,0.14,0.95,1000.88,-0.7,-16.9
0.58,0.25,0.5,2.75,2.25,1.75,4.0,1.0,8.25,7.25,9.0,7.75,7.5,8.25,-0.11,0.08,0.95,980.64,-1.2,-49.2,3.25,1.75,2.75,3.0,5.0,6.25,1.75,6.5,7.0,6.5,5.75,2.25,5.0,0.08,0.14,0.95,991.42,-0.8,-15.6
0.6,1.5,0.5,0.0,2.25,1.25,4.0,0.0,8.0,6.75,8.75,8.25,7.0,8.25,-0.11,0.08,0.95,951.45,-2.7,-53.2,3.25,1.75,2.75,3.0,5.25,6.25,2.0,6.5,7.25,6.0,6.0,2.25,4.75,0.08,0.14,0.95,977.25,-1.1,-14.5
0.62,2.0,0.5,2.5,2.25,1.75,4.0,1.5,7.5,6.25,7.75,8.0,7.0,7.5,-0.05,0.08,0.95,917.91,0.1,-43.8,3.5,1.75,2.75,3.25,5.25,6.25,2.5,6.5,7.75,5.75,5.75,2.25,4.5,0.08,0.14,0.95,953.68,-1.7,-12.8
0.64,2.0,0.5,1.5,0.0,2.25,3.25,0.25,6.75,4.75,7.0,5.75,5.25,6.5,-0.05,0.14,0.95,806.94,-2.0,-46.5,4.5,1.75,3.0,3.25,5.5,6.25,2.5,6.5,7.75,5.5,5.75,2.0,3.75,0.08,0.14,0.95,934.3,-2.6,-8.3
0.66,0.5,0.75,2.25,0.75,0.75,3.0,0.0,5.25,4.75,6.0,2.75,4.5,5.5,0.52,0.27,0.95,662.62,-2.0,-46.2,5.0,1.75,3.5,3.25,5.75,6.25,3.0,6.25,8.0,5.25,5.5,1.5,3.75,0.08,0.14,0.95,926.45,-3.4,-4.9
0.68,0.75,0.5,2.5,0.25,1.75,2.5,0.0,5.25,3.5,5.0,4.25,3.75,4.75,1.27,0.52,0.95,529.64,-1.1,-42.7,5.5,1.75,5.0,3.5,6.25,6.25,3.0,5.75,8.0,4.75,5.25,1.5,3.5,0.08,0.14,0.95,933.62,-4.9,0.0
0.7,0.25,0.5,2.5,0.5,0.0,1.75,0.75,3.5,2.75,5.0,3.0,3.0,3.75,0.77,0.83,1.08,399.49,-0.1,-47.0,5.75,2.0,5.25,5.25,6.75,6.25,3.5,5.75,8.0,4.75,5.0,1.75,3.0,0.08,0.14,0.95,952.39,-5.8,4.2
0.72,0.0,0.5,2.25,0.25,1.75,1.75,0.0,3.25,2.5,4.25,3.0,2.25,2.75,0.14,0.64,1.39,317.43,-0.9,-38.2,6.25,2.0,5.25,5.25,6.75,6.25,3.75,5.75,8.0,4.25,4.5,1.25,2.75,0.08,0.14,0.95,969.84,-6.2,7.7
0.74,0.0,0.5,2.25,0.25,1.25,0.25,0.0,3.5,1.75,2.75,2.5,1.25,2.5,-0.05,0.64,1.02,249.83,0.5,-37.8,7.0,2.0,6.75,5.5,7.0,6.5,4.0,5.5,7.75,3.75,4.5,1.75,2.25,0.08,0.14,0.95,1004.81,-7.7,11.6
0.76,0.0,0.0,0.25,0.0,0.0,0.25,0.0,2.5,1.5,2.75,1.25,1.75,0.75,0.02,0.39,0.77,171.29,-4.0,-64.4,7.75,2.0,6.75,7.25,7.75,6.5,4.5,5.25,7.5,3.25,4.0,1.25,2.25,0.08,0.14,0.95,1044.76,-8.5,17.1
0.78,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.75,1.25,2.75,1.0,0.75,0.75,0.02,0.27,0.83,92.21,-6.6,-65.6,8.0,2.25,7.5,7.25,8.25,6.75,4.5,4.75,7.0,3.25,3.5,1.0,2.25,0.08,0.14,0.95,1086.47,-8.8,20.7
0.8,0.0,0.0,0.0,0.0,1.75,0.25,0.0,1.75,1.25,1.5,1.5,0.5,0.5,-0.05,0.27,0.89,38.9,-4.0,-36.1,8.5,2.5,7.75,7.5,8.25,6.5,4.75,4.5,6.75,3.0,3.25,0.75,2.25,0.08,0.14,0.95,1114.63,-9.5,23.5
0.82,0.0,0.25,0.25,0.5,2.5,0.25,0.0,2.75,1.0,0.75,2.25,0.5,2.0,-0.17,0.14,0.83,36.81,-2.9,-30.7,8.75,2.5,8.75,9.0,9.0,6.75,4.75,3.5,6.5,2.75,3.0,0.25,2.25,0.08,0.14,0.95,1148.87,-10.5,28.5
0.84,0.75,0.0,2.25,0.0,2.25,0.25,0.0,2.75,1.0,2.0,2.0,0.5,1.5,-0.3,0.14,0.89,68.92,2.4,-19.8,9.5,2.5,8.75,9.0,9.5,6.75,4.75,3.5,6.0,3.0,2.75,0.25,2.25,0.08,0.14,0.95,1178.28,-10.5,29.9
0.86,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.5,1.0,2.0,0.5,0.5,0.5,-0.3,0.14,0.95,67.69,-6.0,-56.4,9.5,3.0,9.25,10.5,9.5,6.75,4.5,2.75,5.5,2.5,2.5,0.5,2.0,0.08,0.14,0.95,1205.77,-11.4,33.8
0.88,0.25,0.0,0.75,0.0,0.0,0.25,0.0,1.5,1.0,1.75,0.5,0.5,0.5,-0.3,0.14,0.89,69.67,-0.8,-42.7,10.5,3.0,9.25,10.5,10.5,6.75,4.5,2.0,5.25,2.75,2.25,0.5,2.25,0.08,0.2,0.95,1235.63,-11.6,35.5
