time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,5.25,1.5,2.5,3.5,5.75,6.75,6.75,6.25,5.5,6.25,5.5,6.0,6.0,-0.11,-0.05,0.95,1016.13,2.7,-15.4,7.5,2.0,4.25,5.0,5.25,5.75,2.25,1.5,2.25,2.5,0.75,1.25,0.75,0.08,0.14,0.95,543.29,-9.7,34.5
0.04,4.5,1.5,2.75,3.5,5.5,6.75,6.25,6.25,5.5,6.5,5.75,6.75,6.25,-0.11,-0.05,0.95,997.79,2.4,-18.7,7.75,2.0,6.25,5.5,7.0,5.75,4.0,3.0,4.25,3.5,2.75,1.5,1.75,-0.11,0.02,0.89,725.28,-9.3,22.4
0.06,3.75,1.5,3.5,3.5,6.25,6.5,6.25,6.25,5.5,6.5,6.0,7.25,7.0,-0.11,-0.05,0.95,1011.78,2.4,-20.2,7.75,2.25,6.25,5.0,7.0,6.25,4.5,3.75,5.0,5.25,4.0,2.25,2.75,0.02,0.02,1.02,905.61,-7.7,12.3
0.08,3.75,1.75,3.0,3.5,6.5,6.25,6.0,6.25,5.25,6.75,6.0,7.5,7.75,-0.11,-0.05,0.95,1020.71,1.9,-21.8,7.5,2.25,6.0,5.0,7.0,6.5,4.25,4.75,5.25,5.25,5.25,2.75,3.25,0.2,0.02,1.08,1069.87,-6.8,7.2
0.1,3.5,0.75,2.25,3.5,5.25,5.75,5.0,6.25,5.25,7.75,6.0,8.0,8.0,-0.11,-0.05,0.95,1017.63,1.0,-29.4,7.5,2.5,5.5,5.0,7.25,6.75,4.25,4.75,5.25,5.5,5.25,3.0,3.75,0.2,0.08,1.02,1175.7,-6.2,5.8
0.12,2.75,0.75,2.25,3.25,5.5,5.75,4.25,6.75,5.0,7.75,6.0,8.25,8.75,-0.11,-0.05,0.95,1012.38,0.0,-32.4,7.0,2.25,4.75,5.0,7.25,6.75,4.0,5.5,5.25,6.0,5.25,3.25,4.5,0.2,0.02,0.95,1232.04,-4.9,1.1
0.14,2.0,0.75,2.5,3.25,4.25,5.5,4.25,6.75,4.5,7.75,4.75,8.75,9.25,-0.11,-0.05,0.95,988.18,-0.3,-36.1,6.75,2.25,4.75,5.0,7.0,6.5,4.0,5.75,5.5,6.25,6.0,4.0,4.5,0.14,0.02,0.95,1250.27,-4.9,-2.1
0.16,2.25,0.75,1.75,3.25,4.5,5.5,3.75,6.75,4.25,8.0,5.5,8.75,9.5,-0.17,-0.05,0.95,978.75,-0.8,-37.5,6.5,2.5,5.0,4.75,7.0,6.5,4.0,5.5,5.25,6.0,5.75,4.0,5.0,0.14,0.02,0.95,1247.34,-4.8,-2.1
0.18,2.5,0.5,1.75,1.25,4.75,3.5,4.0,6.5,3.0,7.0,5.25,7.75,9.5,-0.17,-0.05,0.95,921.62,-0.8,-40.8,6.5,2.25,5.25,5.0,7.0,6.25,4.0,5.25,5.25,6.0,5.5,3.25,4.75,0.14,0.02,0.95,1225.89,-5.2,-0.1
0.2,1.75,0.5,1.0,0.75,4.25,3.5,2.0,6.25,2.75,7.75,3.5,7.5,8.0,-0.11,0.02,1.02,835.22,-3.0,-44.7,6.5,2.25,5.5,5.0,7.0,6.25,4.0,5.0,5.25,5.75,5.25,3.0,4.5,0.14,0.02,0.95,1184.8,-5.5,1.7
0.22,1.0,0.25,0.25,0.5,1.25,3.5,1.75,6.25,2.0,6.75,3.5,7.5,8.0,-0.17,-0.05,1.02,720.13,-4.6,-58.4,6.5,2.5,5.75,5.0,7.0,6.25,4.0,4.75,5.25,5.5,5.25,3.0,4.5,0.08,0.02,0.95,1136.44,-5.9,2.8
0.24,0.25,0.0,0.0,0.0,3.5,3.25,0.75,6.0,1.75,6.5,3.25,6.75,8.0,-0.23,0.02,1.08,621.33,-6.6,-57.8,6.25,2.25,5.25,5.0,7.0,6.25,4.0,4.75,5.25,6.0,5.25,3.5,4.5,0.08,0.02,0.95,1088.66,-5.3,0.1
0.26,0.0,0.0,0.0,0.0,0.75,2.25,1.5,5.0,1.25,5.25,1.25,6.75,7.75,-0.3,0.02,1.08,504.2,-6.9,-70.9,6.25,1.75,5.25,4.75,6.75,6.25,4.0,4.75,5.25,6.0,5.5,4.0,5.0,0.08,0.02,0.95,1056.72,-5.1,-3.1
0.28,0.0,0.0,0.0,0.0,0.0,2.0,0.5,4.0,1.0,5.0,1.25,5.5,7.0,-0.73,0.14,1.02,401.18,-7.9,-76.3,5.75,2.25,5.25,5.0,6.5,6.25,4.0,4.75,5.25,6.5,6.0,4.25,5.0,0.14,0.02,0.95,1034.79,-5.0,-4.5
0.3,0.0,0.0,0.0,0.0,0.0,1.5,0.75,3.5,1.0,3.25,1.25,3.5,6.25,-0.3,0.14,1.52,310.93,-7.8,-74.7,5.5,2.0,5.0,4.75,5.75,6.25,4.0,5.25,5.25,6.75,6.25,4.5,5.75,0.14,0.02,0.95,1026.07,-4.3,-9.0
0.32,0.0,0.0,0.0,0.0,0.0,1.25,1.5,2.75,1.0,1.25,0.5,2.0,5.25,-0.48,0.08,1.27,234.27,-7.3,-69.6,5.5,2.0,4.25,4.75,5.75,6.25,3.75,5.5,5.25,6.75,6.25,5.25,6.0,0.14,0.02,0.95,1024.98,-3.8,-11.6
0.34,0.0,0.0,0.25,0.0,0.0,1.25,1.25,2.25,1.0,0.75,0.75,0.25,2.0,-0.55,0.08,1.02,142.05,-5.9,-46.1,5.5,2.0,4.25,4.75,5.5,6.25,3.5,5.75,5.25,7.5,6.25,5.75,6.5,0.14,0.02,0.95,1034.37,-3.4,-14.2
0.36,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1.75,0.75,0.25,0.25,0.25,1.5,0.08,1.95,0.89,54.37,-6.7,-44.6,5.25,1.75,4.25,4.75,5.5,6.25,3.5,5.75,5.25,7.75,6.75,6.0,7.25,0.14,0.02,0.95,1051.45,-3.0,-17.1
0.38,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,0.75,0.25,0.25,0.25,1.5,1.2,2.45,1.33,0.0,-6.4,-43.1,5.25,2.0,4.25,4.75,5.5,6.25,3.25,5.75,5.25,8.0,7.0,6.0,7.75,0.14,0.02,0.95,1074.32,-2.9,-17.8
0.4,0.0,0.0,0.0,0.25,0.0,0.25,0.5,1.5,0.75,0.25,0.75,0.25,1.25,0.64,2.08,1.45,0.0,-3.7,-54.5,5.25,1.75,4.25,4.75,5.5,6.25,3.25,6.0,5.25,8.25,7.5,6.5,8.0,0.14,0.02,0.95,1103.82,-2.7,-19.9
0.42,0.25,0.0,0.0,0.5,0.0,1.0,1.25,1.0,0.75,0.25,0.75,0.25,0.5,-0.17,1.89,0.89,0.0,1.0,-21.3,5.25,2.0,4.25,4.75,5.5,6.25,3.25,6.25,5.0,8.75,7.5,6.5,8.0,0.14,0.02,0.95,1132.9,-2.5,-19.8
0.44,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.75,0.25,0.5,-0.36,1.7,0.7,0.0,-2.0,-29.1,4.25,2.0,4.25,4.75,5.5,6.25,3.25,6.25,4.75,8.75,7.5,6.5,8.25,0.14,0.02,0.95,1143.35,-2.0,-21.7
0.46,0.0,0.0,0.0,0.5,0.0,0.75,1.5,0.25,0.25,0.0,0.0,0.25,0.25,-0.73,1.39,0.83,0.0,4.5,-0.2,3.75,1.75,4.0,4.75,5.5,5.75,3.25,6.5,4.25,8.75,7.0,6.5,8.0,0.14,0.02,0.95,1126.36,-1.6,-22.8
0.48,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.75,0.25,0.5,0.25,0.0,-0.61,1.08,1.02,0.0,4.2,-9.7,4.0,2.0,4.0,4.75,5.5,6.0,3.0,6.25,3.5,8.75,6.75,6.0,7.75,0.14,0.02,0.95,1097.11,-1.6,-20.5
0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.25,0.0,1.0,0.75,0.25,1.5,0.0,-0.23,0.77,1.45,1.12,4.1,-35.7,3.0,1.75,4.0,4.5,5.5,0.0,2.5,6.25,3.0,8.25,6.25,6.0,8.0,0.14,0.02,0.95,1003.15,-3.1,-28.0
0.52,1.75,0.5,0.0,1.0,0.5,1.75,1.5,1.75,1.0,0.5,1.0,1.5,1.75,-0.11,0.58,1.52,69.56,2.8,-14.6,3.0,2.0,3.75,3.5,5.25,5.75,2.25,6.0,2.75,7.75,5.75,5.25,7.75,0.14,0.02,1.02,937.78,-0.5,-22.0
0.54,1.5,0.5,0.0,1.0,2.5,1.25,1.25,1.5,1.0,0.5,1.25,1.0,2.0,0.02,0.45,1.39,136.12,1.9,-6.7,2.0,1.5,2.5,3.25,5.25,4.25,1.75,5.75,2.25,6.25,5.0,3.5,6.75,0.14,0.08,1.08,816.48,0.4,-22.4
0.56,1.75,0.5,0.0,1.75,0.5,1.25,1.75,0.75,1.0,0.5,2.0,1.25,1.75,0.02,0.2,1.39,183.5,6.6,-12.6,2.5,1.75,1.5,2.5,3.75,0.0,1.75,5.0,1.25,3.75,3.5,1.5,5.5,0.08,0.08,1.2,636.08,-1.9,-19.3
0.58,1.5,0.5,0.25,0.75,0.5,1.25,1.5,1.75,1.0,0.25,0.5,1.5,1.5,-0.11,0.02,1.33,199.46,4.1,-12.9,2.0,0.5,1.75,0.0,4.5,3.75,1.0,4.0,1.0,0.75,2.0,1.0,1.25,0.08,0.14,1.27,434.83,-0.1,4.6
0.6,1.25,0.5,0.0,1.0,0.0,1.75,1.5,1.75,1.0,1.25,1.0,1.25,1.5,-0.11,-0.11,1.02,203.24,1.1,-21.6,1.25,0.0,0.5,0.75,1.75,2.75,0.25,2.0,1.0,3.0,1.0,0.25,0.5,0.39,0.33,1.2,276.48,3.4,-7.2
0.62,1.75,0.5,0.0,1.5,0.0,1.75,1.5,1.75,1.0,0.5,1.75,0.75,1.25,-0.23,-0.48,1.02,201.62,4.4,-8.9,2.0,0.5,1.5,1.25,2.75,2.75,1.0,2.0,1.0,2.25,2.25,0.0,1.25,-0.11,2.33,1.89,198.78,-2.3,4.1
0.64,1.75,0.5,0.25,1.0,0.5,1.0,1.25,1.0,1.0,0.5,1.25,1.5,1.5,-0.3,-0.98,0.83,199.74,6.5,-14.0,1.25,0.75,0.0,0.0,1.5,2.75,0.0,1.5,1.0,1.25,0.75,0.0,1.0,-1.23,2.45,0.95,114.75,4.5,1.1
0.66,1.75,0.5,0.0,1.75,0.0,1.5,1.25,1.5,1.0,0.25,0.5,0.75,1.5,-0.48,-1.48,0.52,196.15,4.8,-1.8,2.0,1.75,0.5,1.25,1.75,3.0,0.5,2.0,1.0,2.5,1.25,1.0,1.5,-0.48,1.7,1.02,114.9,-0.3,0.2
0.68,1.0,0.5,0.0,1.75,0.0,0.5,1.25,1.5,0.25,0.0,1.25,0.25,1.5,-0.67,-1.92,2.2,180.03,5.6,-8.2,3.0,1.0,0.75,0.0,2.5,1.5,1.0,0.5,1.0,2.5,0.75,0.25,1.0,-0.05,1.77,0.58,104.14,-4.8,12.8
0.7,1.25,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.25,0.0,-0.17,-2.92,0.45,138.33,12.2,37.8,2.0,0.5,0.25,0.25,1.75,1.5,0.5,0.5,1.0,2.0,0.75,0.0,1.0,0.14,1.83,0.27,98.1,-1.7,4.3
0.72,4.25,0.0,0.0,2.0,3.5,1.0,1.0,0.25,0.75,0.25,0.0,0.25,0.0,-1.36,-3.05,0.83,146.31,12.1,52.7,1.25,1.5,0.25,2.5,1.0,3.0,0.5,0.5,1.5,2.5,0.75,0.75,1.0,0.14,1.7,0.27,110.9,-1.4,5.0
0.74,6.0,0.5,2.75,3.25,1.25,2.5,1.5,1.0,1.75,0.25,0.5,0.25,0.25,-0.55,0.64,2.83,195.6,16.2,44.6,2.5,1.25,0.5,2.5,1.5,2.75,1.0,1.75,1.25,3.25,2.25,1.25,2.0,0.2,1.39,0.7,166.9,-2.3,-6.6
0.76,5.75,0.0,4.25,5.25,4.5,5.0,2.75,1.25,1.75,0.75,0.5,0.25,0.5,-0.42,-0.05,1.89,289.14,11.3,41.1,1.25,0.0,0.25,2.5,0.0,1.75,0.0,0.5,1.0,2.5,0.75,0.0,2.0,0.08,1.2,1.2,170.25,-0.1,-15.1
0.78,6.0,2.0,4.0,5.5,6.5,5.75,0.0,3.0,3.0,2.75,0.75,1.75,1.0,0.08,0.02,2.2,438.0,6.5,26.4,1.25,0.0,0.5,1.25,1.0,0.0,0.25,0.5,0.75,1.0,0.75,0.0,1.5,0.02,1.02,1.2,162.73,-6.2,-6.9
0.8,6.0,2.0,6.0,5.5,6.25,6.25,7.0,4.0,5.0,2.75,0.75,2.0,2.25,0.08,-0.17,1.02,653.87,8.5,20.1,1.0,0.0,0.25,0.75,1.0,1.75,0.25,0.5,0.75,1.25,0.75,0.0,1.0,0.14,0.7,1.27,146.28,0.7,-3.9
0.82,6.0,2.0,4.75,3.5,6.75,7.0,6.75,6.0,6.0,4.75,4.25,3.75,4.0,-0.05,-0.3,1.33,879.2,5.0,0.0,1.25,0.5,0.0,2.25,0.0,0.0,0.25,0.5,1.0,0.5,0.75,0.0,1.0,0.2,0.45,1.33,124.22,-10.2,5.3
0.84,5.75,2.0,4.75,3.5,6.75,6.75,5.75,6.25,5.5,5.0,5.75,5.0,5.25,-0.11,-0.17,1.14,1066.46,4.4,-6.6,1.25,0.75,1.5,1.0,1.0,1.25,0.25,0.25,0.75,1.0,0.75,0.0,1.0,0.14,0.33,1.14,123.08,-7.7,15.7
0.86,5.25,2.0,3.75,3.5,6.75,7.0,5.25,6.5,6.0,5.0,5.25,5.75,5.25,-0.17,-0.11,0.95,1186.33,3.5,-9.5,1.25,0.0,0.0,1.25,1.5,0.5,0.75,0.0,1.0,2.5,0.75,1.25,0.75,0.2,0.14,1.02,128.7,-3.5,-17.2
0.88,5.25,1.75,3.75,3.5,6.25,7.0,5.0,6.25,6.0,5.0,5.75,5.75,5.5,-0.23,-0.11,0.95,1238.41,3.5,-11.3,2.25,1.25,1.5,1.5,1.75,1.75,0.75,0.0,1.0,2.5,2.25,1.25,2.0,0.27,-0.05,0.89,182.15,-6.2,-3.1
0.9,5.0,2.0,3.75,3.5,4.75,6.75,5.0,6.25,5.5,5.0,6.0,5.75,5.75,-0.11,-0.11,0.95,1229.84,3.6,-13.7,2.25,1.25,1.5,2.25,1.75,0.5,0.75,0.0,1.0,2.5,2.25,1.25,2.0,0.2,-0.17,0.95,214.06,-8.5,-2.9
0.92,3.75,0.5,3.75,3.5,3.75,5.5,4.75,5.25,5.5,5.0,5.75,5.75,5.75,-0.11,-0.11,0.95,1144.81,3.7,-20.9,2.25,1.5,1.5,2.25,1.75,1.5,0.75,0.0,1.0,2.75,2.0,1.25,1.5,0.14,-0.48,1.2,251.26,-7.3,2.9
0.94,2.0,0.5,2.25,1.75,3.75,4.5,4.75,4.5,4.5,5.0,5.0,6.0,5.25,-0.05,-0.05,0.95,989.42,1.8,-29.8,2.5,1.25,1.5,2.25,1.75,1.75,0.75,0.25,1.0,2.5,2.0,1.25,1.75,0.14,-0.67,0.58,269.98,-6.9,2.1
0.96,3.5,0.75,0.75,3.25,3.5,5.25,3.0,4.75,4.75,5.0,3.5,6.75,5.5,-0.11,-0.05,0.95,847.66,1.0,-26.4,3.0,1.0,1.5,2.75,1.75,1.25,0.75,0.5,1.0,2.75,2.0,1.25,1.75,0.2,-0.86,0.02,282.33,-7.8,2.3
0.98,2.0,0.5,1.0,2.5,4.25,4.25,4.0,5.25,4.25,5.0,5.5,7.5,6.75,-0.11,-0.05,0.95,763.94,0.4,-35.7,4.5,1.0,1.5,2.5,1.75,2.0,0.75,0.5,1.5,2.75,2.0,0.75,1.75,0.2,-2.11,0.2,298.11,-8.5,10.1
1.0,1.5,0.5,0.0,1.75,4.25,3.5,3.0,5.25,4.0,6.25,5.75,7.75,7.75,-0.11,-0.05,0.95,721.33,-1.5,-45.1,6.25,2.0,1.5,3.5,5.25,1.75,1.0,0.0,1.5,2.5,2.0,0.75,1.75,1.14,-3.92,2.2,357.49,-9.7,27.0
1.02,1.75,0.5,0.0,1.75,3.5,3.5,2.75,5.0,3.5,6.5,5.25,8.25,8.75,-0.17,-0.05,0.95,705.21,-1.8,-48.2,8.5,2.5,4.25,6.5,5.5,4.0,0.75,0.0,1.25,2.5,2.0,1.0,1.75,0.95,1.27,2.39,471.25,-11.8,36.4
1.04,1.75,0.5,0.0,1.5,3.75,3.5,2.25,4.25,3.5,5.25,6.0,9.0,9.25,-0.17,-0.05,0.95,699.47,-1.2,-50.0,9.25,3.0,6.25,8.5,7.75,5.5,1.5,0.0,1.0,1.25,2.0,0.0,1.75,0.64,0.08,1.7,632.79,-12.6,47.1
1.06,0.75,0.0,0.0,0.5,3.5,2.25,1.5,4.25,2.75,5.75,3.5,8.25,8.75,-0.17,-0.05,1.02,649.48,-3.5,-58.9,9.25,3.25,7.25,10.0,8.0,6.0,2.5,2.0,2.25,3.0,0.75,1.25,0.75,0.33,0.27,1.64,826.47,-11.4,40.9
1.08,0.75,0.0,0.0,0.0,2.5,2.25,1.5,4.25,2.5,5.75,4.25,8.25,8.75,-0.17,-0.11,0.89,605.59,-3.6,-64.1,9.25,3.25,8.25,10.0,9.5,6.75,5.25,3.5,3.5,3.0,2.25,1.5,2.25,-0.05,0.08,1.02,1048.72,-10.3,31.4
1.1,0.5,0.0,0.0,0.0,3.5,2.25,1.25,4.0,2.5,6.0,4.5,8.75,9.5,-0.23,-0.11,0.95,587.39,-3.9,-63.7,9.0,3.0,8.25,10.0,9.5,7.25,6.25,4.75,5.5,5.5,3.0,2.0,2.75,-0.17,0.02,2.45,1275.05,-8.7,21.4
1.12,1.25,0.75,0.0,1.75,3.5,3.75,1.0,4.0,2.75,7.75,4.75,11.0,9.75,-0.23,-0.11,0.95,643.56,-2.7,-54.9,8.5,2.75,8.25,8.25,9.5,7.25,6.25,5.75,5.75,5.75,5.0,2.75,2.75,0.33,-0.05,1.27,1401.57,-8.0,14.7
1.14,0.25,0.0,0.0,0.0,5.0,2.25,3.0,4.25,2.25,6.5,5.0,9.25,9.75,-0.23,-0.11,0.95,678.24,-3.4,-59.5,8.0,2.75,7.25,6.75,8.75,7.25,5.5,5.75,5.5,5.75,5.0,2.75,3.5,0.14,0.02,1.08,1451.89,-6.9,10.9
1.16,0.5,0.0,2.25,0.0,4.75,2.0,2.75,5.5,2.0,6.0,4.0,9.25,9.75,-0.23,-0.11,0.95,720.48,-1.8,-53.4,7.5,2.5,6.25,6.25,8.5,7.0,4.75,5.75,5.25,5.75,5.0,2.5,3.75,0.14,0.08,0.95,1436.05,-6.1,8.7
1.18,0.0,0.0,0.0,0.5,2.5,1.75,0.5,4.0,2.0,6.5,4.5,9.25,9.75,-0.3,-0.17,0.95,698.67,-4.4,-70.4,6.75,2.0,5.5,4.75,7.5,6.75,4.0,5.5,5.0,5.5,5.0,2.5,3.75,0.2,0.02,0.95,1355.06,-5.3,4.8
1.2,0.25,0.0,0.0,0.5,2.25,2.25,0.25,4.0,2.0,6.5,4.0,9.25,10.0,-0.3,-0.17,0.95,666.77,-4.7,-69.6,6.25,2.0,4.75,4.75,7.25,6.5,4.0,5.0,4.75,5.75,4.75,2.75,3.5,0.14,0.02,0.95,1241.36,-5.0,3.6
