time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.25,0.25,1.75,0.0,1.75,0.5,2.0,0.25,0.0,0.5,1.25,0.25,0.95,5.39,2.08,87.08,-0.3,-9.2,1.0,0.0,0.0,0.0,1.25,0.5,0.75,0.5,0.75,0.5,1.0,0.0,0.5,0.08,0.08,0.83,0.0,-3.8,-3.2
0.04,0.5,0.5,0.0,1.75,0.5,3.0,0.75,2.5,2.0,1.5,1.5,2.75,2.0,0.2,0.02,0.83,155.16,-1.6,-30.9,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.25,1.0,0.5,1.5,0.0,0.5,0.08,-0.48,1.08,0.0,-5.4,-50.0
0.06,2.0,0.0,0.0,3.25,0.75,4.0,0.5,4.5,2.75,2.75,3.0,4.5,4.25,-0.42,-0.23,1.02,261.43,-1.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.0,1.5,0.0,0.5,0.33,-0.55,0.95,0.0,-8.4,-55.6
0.08,2.0,1.75,2.25,3.5,5.25,4.0,1.5,5.25,3.0,3.5,4.0,4.75,4.5,-0.05,-0.05,0.95,414.14,1.5,-15.8,2.0,0.5,0.0,2.5,0.0,1.25,0.5,0.25,1.0,1.5,1.5,0.75,1.25,0.2,-0.23,0.39,0.0,-6.8,-4.8
0.1,2.75,1.75,2.25,3.75,5.25,5.25,1.75,5.25,3.5,1.75,3.5,4.75,4.5,-0.05,-0.11,0.95,582.77,2.2,-9.5,2.0,0.25,0.5,2.5,1.25,0.5,1.0,1.75,0.75,1.5,2.75,0.25,1.25,0.08,-0.11,0.52,65.74,-6.4,-5.1
0.12,3.5,2.0,2.5,4.5,5.25,5.75,1.75,5.75,4.0,4.25,2.5,4.75,4.5,-0.23,0.02,0.95,741.12,1.8,-8.2,2.0,0.75,0.0,2.5,3.0,0.0,1.0,1.75,1.0,1.5,2.5,0.75,1.25,-0.05,0.02,0.7,153.41,-5.4,-0.8
0.14,3.5,0.0,1.5,4.5,5.25,6.0,4.25,6.25,4.5,5.0,4.0,5.5,4.5,-0.17,-0.05,0.95,843.04,1.2,-17.6,0.0,0.0,0.0,2.75,1.0,0.0,0.75,0.25,1.0,1.75,1.75,0.75,0.5,-0.17,0.33,0.52,174.03,-5.3,-20.0
0.16,3.75,2.0,3.25,3.0,6.0,6.0,4.25,6.25,4.5,4.5,4.5,5.5,5.25,-0.11,-0.05,0.95,944.38,2.5,-12.6,0.0,0.0,0.5,0.5,3.0,0.0,1.0,1.75,0.5,0.0,2.75,0.0,1.5,-0.3,0.52,0.58,181.86,-1.4,-17.2
0.18,3.75,2.0,3.25,4.5,5.75,7.0,4.75,6.75,5.0,5.0,5.0,5.5,5.5,-0.11,-0.05,0.95,1034.21,2.4,-12.1,0.0,0.5,0.0,2.5,0.25,0.5,0.5,0.25,0.75,0.5,1.25,0.0,0.5,-0.23,0.58,0.77,155.9,-6.8,2.3
0.2,3.75,2.0,3.75,4.5,6.0,7.0,5.25,6.75,5.0,5.75,5.0,5.75,5.5,-0.11,-0.05,0.95,1118.07,2.6,-12.2,0.0,0.0,0.0,0.0,0.0,1.75,0.5,0.25,0.75,1.5,1.5,0.75,0.25,-0.17,0.83,0.7,134.97,4.3,-45.1
0.22,3.5,2.0,3.75,4.5,5.5,7.0,5.0,7.0,5.25,5.75,5.0,5.75,5.5,-0.11,-0.05,0.95,1160.99,2.4,-13.5,2.0,0.0,0.0,2.25,2.25,1.75,1.0,1.75,1.0,1.75,2.75,0.75,1.25,-0.11,1.02,0.58,171.59,-2.6,-7.4
0.24,3.5,2.0,3.75,4.5,6.75,7.25,5.0,7.25,5.25,6.0,5.0,5.75,5.75,-0.11,-0.05,0.95,1184.5,2.0,-12.5,2.0,0.0,0.0,2.5,3.0,2.0,1.0,1.75,1.0,1.75,2.75,0.5,1.25,0.02,0.95,0.77,215.78,-2.1,-1.9
0.26,3.5,2.0,3.75,4.75,6.75,7.25,5.0,7.0,5.25,6.0,5.0,6.0,5.75,-0.11,-0.05,0.95,1179.72,2.1,-12.5,2.0,1.0,0.0,2.5,3.0,2.0,0.5,0.25,0.75,1.75,1.5,0.5,0.75,0.08,0.89,0.58,244.88,-3.8,16.5
0.28,3.5,2.0,3.75,4.5,6.75,7.25,4.75,7.25,5.25,5.75,5.0,6.0,6.0,-0.11,-0.05,0.95,1156.02,2.0,-13.1,2.0,0.75,0.25,2.5,3.0,1.5,1.0,1.75,0.75,1.5,2.5,0.5,1.25,-0.48,-0.11,6.77,263.98,-3.7,4.4
0.3,3.5,2.0,3.0,4.5,7.0,7.25,4.75,7.25,5.25,5.75,5.0,6.0,6.25,-0.11,-0.05,0.95,1124.58,1.4,-14.1,2.0,0.75,0.5,0.0,3.0,2.0,1.0,1.75,0.75,1.0,2.5,0.25,1.25,0.02,0.08,1.02,260.65,-1.8,1.8
0.32,3.5,2.0,3.0,4.5,6.75,7.25,4.75,7.25,5.25,6.0,5.0,5.75,5.75,-0.11,-0.05,0.95,1094.86,1.5,-13.5,2.25,0.75,1.5,1.25,3.0,2.25,1.0,1.75,0.75,1.5,2.5,0.25,1.25,0.08,0.27,0.77,262.87,-4.4,8.2
0.34,3.5,2.0,3.75,4.5,7.0,7.25,5.0,7.25,5.25,6.0,5.0,5.75,5.75,-0.11,-0.05,0.95,1084.25,2.0,-12.2,3.75,0.25,2.75,2.5,2.5,0.75,1.25,1.75,0.75,1.75,2.5,0.25,0.75,0.02,0.08,1.08,274.99,-11.5,17.2
0.36,3.5,2.25,3.75,4.75,7.0,7.25,5.0,7.5,5.25,6.0,5.0,5.75,5.75,-0.11,-0.05,0.95,1077.62,2.0,-11.6,4.5,1.0,2.75,2.75,3.25,1.75,1.5,1.75,0.5,0.0,2.75,0.0,1.25,0.02,0.14,0.95,302.53,-11.9,30.1
0.38,3.5,2.0,3.5,4.75,7.25,7.5,5.0,7.5,5.25,6.0,5.0,5.5,5.75,-0.11,-0.05,0.95,1075.43,1.7,-11.5,3.75,0.0,1.25,1.75,3.0,2.0,1.0,0.25,0.5,0.0,1.25,0.0,0.25,-0.05,0.08,0.95,292.33,-11.9,43.7
