time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.25,0.0,0.0,1.75,0.0,2.5,0.5,2.25,0.75,0.0,2.0,5.0,5.0,0.14,-0.05,0.95,263.29,-2.0,-58.7,0.5,0.5,0.0,0.5,1.25,0.0,0.75,0.25,0.5,0.5,0.75,0.0,0.0,0.14,-0.42,0.27,0.0,-7.6,17.6
0.04,1.25,1.75,0.0,3.75,4.5,4.5,0.0,4.25,2.0,4.0,2.0,5.25,5.0,-0.17,0.08,0.95,370.13,-2.4,-22.7,0.0,0.25,0.0,0.25,1.75,0.0,1.0,0.5,0.25,0.0,0.5,0.0,0.0,-0.17,-0.3,0.52,0.0,-3.8,22.7
0.06,1.0,1.75,0.25,4.5,0.75,5.0,2.0,5.0,2.5,4.0,1.5,6.0,6.25,-0.23,0.02,0.95,472.99,-1.7,-32.1,0.0,0.25,0.0,0.0,1.0,0.0,0.75,0.25,0.25,0.0,0.75,0.0,0.25,-0.23,-0.23,0.83,0.0,-4.3,-1.5
0.08,1.0,2.0,0.75,2.75,3.0,5.0,3.0,5.5,2.75,0.0,3.25,5.75,6.5,-0.11,-0.05,0.95,569.16,0.0,-25.5,0.0,0.25,0.0,0.0,1.25,0.0,0.75,0.25,0.25,0.25,0.5,0.0,0.0,-0.23,-0.17,1.02,0.0,-3.1,11.5
0.1,1.25,0.0,0.25,2.75,0.75,5.0,3.25,5.25,3.5,4.25,3.0,5.75,5.75,-0.11,-0.05,0.95,616.26,-1.8,-41.3,0.5,0.25,0.0,0.0,1.0,0.0,0.75,0.25,0.25,0.75,0.5,0.0,0.75,-0.23,-0.05,1.02,0.0,-1.9,-11.4
0.12,1.75,0.75,2.25,3.0,4.75,5.75,4.25,5.5,4.0,4.75,4.0,6.0,5.75,-0.11,-0.05,0.95,704.64,0.5,-24.1,0.25,0.0,0.0,0.5,0.5,0.0,0.75,0.25,0.25,0.25,0.5,0.0,0.25,-0.17,0.02,1.08,0.0,-7.3,-2.8
0.14,3.5,1.75,3.75,5.25,5.25,7.0,4.75,6.5,4.75,5.75,5.0,6.75,6.5,-0.11,-0.05,1.02,860.56,2.4,-16.1,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.75,0.5,0.0,0.25,-0.11,0.08,1.27,15.03,-1.3,-40.4
0.16,3.5,1.75,3.75,5.25,5.5,7.5,5.0,7.0,5.0,5.75,5.0,6.25,6.5,-0.11,-0.05,0.95,1024.17,2.1,-14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.75,0.75,0.0,0.5,0.08,0.27,1.27,27.72,0.1,-62.3
0.18,3.75,2.0,3.75,4.75,6.25,7.5,5.25,7.0,5.0,5.75,5.0,5.75,6.0,-0.11,-0.05,0.95,1149.49,2.2,-12.1,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.25,0.25,0.75,0.75,0.0,0.75,0.27,0.58,1.33,36.74,1.6,-47.4
0.2,3.75,2.0,3.75,5.25,7.25,7.5,5.0,7.0,5.25,5.75,5.0,5.5,5.75,-0.11,-0.05,0.95,1214.62,2.2,-9.9,0.0,0.25,0.0,0.0,0.0,1.25,0.75,0.25,0.25,0.75,0.75,0.0,0.5,0.33,1.14,1.58,44.85,5.6,-26.0
0.22,3.5,2.25,3.75,5.25,7.5,8.0,5.75,7.0,5.25,5.25,5.0,5.0,5.25,-0.11,-0.05,0.95,1229.53,2.3,-7.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.25,0.25,0.25,0.75,0.0,0.5,0.58,1.95,1.45,47.74,-3.3,-34.0
0.24,3.75,2.0,3.75,5.5,7.5,8.25,5.75,7.0,5.25,4.75,4.5,5.0,4.75,-0.11,-0.05,0.95,1208.8,2.6,-4.8,0.75,1.25,0.0,2.25,0.0,1.5,0.75,0.25,0.75,1.0,0.5,0.0,0.25,0.52,2.64,0.83,80.68,-5.8,23.9
0.26,3.75,2.25,4.25,5.5,7.5,8.25,6.0,7.0,5.5,4.25,4.5,3.5,4.5,-0.11,-0.05,0.95,1185.8,3.1,-0.6,1.5,1.25,0.0,2.5,0.0,1.5,0.75,0.25,0.75,2.5,0.25,0.25,0.25,0.33,3.2,0.58,120.54,-4.9,15.3
0.28,3.75,2.25,4.5,5.5,7.5,8.25,6.0,7.0,5.5,4.25,4.25,3.5,3.25,-0.11,-0.05,0.95,1141.79,3.5,2.1,0.0,0.25,0.5,0.0,3.25,0.0,1.25,0.25,0.25,0.5,0.25,0.0,1.25,0.2,3.08,0.02,138.48,-0.7,7.5
0.3,3.75,2.75,4.75,5.5,7.75,8.25,6.0,7.0,5.5,4.25,4.25,3.25,3.0,-0.11,-0.05,0.95,1119.16,3.8,4.2,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.25,0.25,1.0,0.25,0.0,0.25,-2.48,3.77,2.27,120.21,2.7,-34.2
0.32,4.25,2.5,4.75,6.0,8.0,8.25,6.0,6.75,5.5,4.25,3.25,2.25,3.0,-0.11,-0.05,0.95,1089.7,3.9,8.4,1.75,0.5,0.0,0.75,0.0,2.5,1.0,0.5,1.0,1.25,0.0,0.0,0.5,-1.36,5.08,1.33,124.83,-1.7,15.6
0.34,5.25,2.25,4.75,6.25,8.5,8.5,6.0,6.75,5.5,4.25,3.0,2.5,2.75,-0.11,-0.05,0.95,1073.64,4.3,10.4,3.5,0.75,0.0,2.25,0.5,2.75,1.75,1.75,1.5,1.5,1.5,0.0,0.5,-0.05,-0.48,2.27,166.98,-6.0,15.8
0.36,5.25,3.25,4.75,7.0,8.75,8.5,6.25,7.0,5.5,4.25,3.75,2.0,2.75,-0.11,-0.05,0.95,1074.06,4.6,12.3,6.25,1.5,2.0,3.75,5.5,4.75,3.0,2.0,2.75,3.0,3.25,1.25,2.0,0.02,0.08,1.14,302.53,-6.5,15.0
0.38,5.25,3.25,4.75,7.0,9.0,8.5,6.5,7.0,5.5,4.25,3.75,2.25,2.75,-0.11,-0.05,0.95,1089.21,4.6,12.1,7.25,1.75,4.75,5.0,6.0,5.5,4.0,3.25,3.5,3.0,3.75,1.0,1.25,-0.05,0.02,0.95,504.33,-8.8,21.3
0.4,5.5,3.25,4.75,7.0,9.0,8.75,6.5,7.0,5.5,4.25,4.0,3.0,2.75,-0.11,-0.05,0.95,1125.43,4.7,10.8,8.25,2.25,4.75,5.0,6.25,6.0,4.5,3.0,3.5,2.75,2.75,1.0,1.75,0.08,0.02,1.02,721.84,-9.1,25.2
0.42,5.75,3.5,4.75,7.0,9.25,9.0,6.75,7.25,5.5,4.25,3.75,3.0,2.75,-0.11,-0.05,0.95,1161.19,4.6,11.8,8.25,2.25,5.0,5.5,6.75,6.0,4.75,2.75,3.5,3.0,2.75,0.75,1.75,0.2,0.14,0.95,872.9,-9.2,26.5
0.44,6.0,3.5,5.0,7.0,9.25,9.25,7.0,7.0,5.5,4.25,3.5,3.0,2.75,-0.11,-0.05,0.95,1190.35,4.8,12.9,9.25,2.5,5.25,6.5,7.75,6.0,5.0,2.75,3.5,3.0,2.75,1.0,2.0,0.14,0.08,0.95,987.68,-9.6,28.1
0.46,6.25,3.5,5.0,7.75,10.0,9.25,7.25,7.0,5.5,4.0,3.5,2.5,2.75,-0.11,-0.11,0.95,1222.87,5.1,15.3,9.25,2.5,6.25,6.25,7.75,6.25,5.25,3.0,3.5,3.0,2.75,0.75,1.75,0.14,0.08,0.95,1054.78,-10.0,29.6
0.48,6.75,3.5,5.75,8.5,10.5,9.25,7.5,7.0,5.5,3.75,3.0,2.25,2.0,-0.11,-0.11,1.02,1259.77,5.9,19.8,9.5,2.25,6.5,6.75,7.75,6.5,5.5,2.75,3.5,2.75,2.75,0.75,1.75,0.08,0.02,0.95,1098.57,-10.4,30.7
0.5,7.0,3.75,6.25,8.75,11.5,9.0,7.75,6.75,5.25,2.75,3.0,2.0,1.25,-0.05,-0.11,1.02,1290.56,6.9,24.8,9.5,2.5,6.5,7.25,8.0,6.5,5.5,3.25,3.5,3.0,2.75,0.75,1.75,0.14,0.08,0.95,1140.62,-10.1,30.3
