time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,0.75,1.75,7.0,1.75,1.75,6.25,4.5,2.25,7.0,2.75,5.75,4.25,-0.11,-0.05,0.95,539.27,3.2,-26.7,1.75,0.75,2.5,1.5,4.25,0.5,1.0,1.25,1.25,3.0,2.5,1.5,1.5,2.39,0.52,1.08,136.17,-6.2,-2.6
0.04,0.0,1.75,1.75,7.0,5.0,3.5,6.5,5.25,3.25,0.0,4.0,7.25,6.25,-0.11,-0.05,0.95,621.77,3.9,-18.2,1.5,0.0,2.0,0.75,3.75,0.0,0.5,1.25,1.25,1.0,2.25,1.5,2.0,1.27,0.45,1.02,126.66,-6.7,-9.9
0.06,0.75,1.75,2.0,7.0,3.0,4.0,6.5,5.75,4.5,9.25,5.75,8.25,7.25,-0.11,-0.05,1.02,781.84,1.5,-32.3,1.5,0.0,2.25,1.75,4.25,0.0,0.75,1.0,1.25,2.25,2.0,1.5,1.5,0.64,0.45,0.77,152.58,-6.9,-3.8
0.08,1.25,1.25,2.75,7.25,1.75,3.75,7.0,6.0,5.0,9.5,6.5,8.75,8.25,-0.17,-0.05,1.02,946.63,2.3,-35.4,1.25,0.0,2.25,1.5,4.25,0.0,1.0,0.75,1.25,2.5,2.0,1.5,1.5,0.27,-0.23,1.02,165.41,-6.6,-6.1
0.1,1.75,1.5,2.25,7.0,5.75,4.0,6.75,6.0,5.25,9.5,7.0,9.0,9.0,-0.11,-0.11,0.95,1121.29,1.7,-30.6,1.75,0.0,1.75,1.75,4.25,0.0,1.0,0.75,1.25,2.0,2.0,0.5,2.0,0.02,-0.67,1.27,187.25,-6.5,-0.1
0.12,1.75,1.75,2.0,7.0,5.75,4.0,6.75,6.5,5.25,9.5,7.0,9.0,8.75,-0.11,-0.11,0.95,1238.2,1.5,-30.2,1.25,0.0,1.75,1.0,3.75,0.25,1.0,0.5,1.25,1.75,1.75,1.5,2.0,-0.05,-0.98,0.83,194.93,-5.9,-10.0
0.14,1.75,1.5,2.25,7.0,5.75,4.0,6.75,6.5,5.25,9.5,7.0,8.75,8.75,-0.11,-0.11,0.95,1299.12,1.6,-30.1,1.25,0.0,1.75,1.5,4.25,0.25,0.75,0.75,1.25,1.75,1.75,1.5,1.75,-0.11,-1.23,0.95,215.18,-5.7,-5.4
0.16,1.25,1.5,1.25,7.0,5.5,3.75,6.75,6.25,5.0,9.5,7.0,8.5,9.0,-0.11,-0.05,0.95,1291.62,0.9,-32.8,1.5,0.0,1.5,1.0,4.25,0.5,0.75,0.0,1.25,1.5,1.75,1.5,1.5,0.2,-1.17,0.89,226.3,-6.5,-2.3
0.18,1.25,1.5,1.5,7.0,5.75,3.0,6.75,6.25,4.75,8.5,6.5,7.5,8.0,-0.11,-0.05,0.95,1239.17,1.5,-29.4,1.25,0.25,1.5,1.25,4.25,0.5,0.75,0.25,1.25,1.5,1.75,1.5,1.5,0.39,-0.8,0.89,240.01,-6.0,-1.8
0.2,1.25,1.5,0.5,8.0,5.25,4.0,6.75,5.75,5.0,8.5,5.75,7.75,7.25,-0.11,-0.05,0.95,1166.36,1.2,-28.0,1.25,0.0,1.5,1.25,4.25,1.0,0.75,0.5,1.25,1.5,1.75,1.5,1.5,0.39,-0.3,0.89,243.62,-4.9,-2.8
